Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,9833.58,(51),65652800.0,55939.5,(0),2081.38,(0),none
1,1846.13,(50),1549370.0,2222.12,(1),33.6831,(9),none
2,951.466,(49),81003.2,469.231,(2),10.3267,(38),none
3,747.058,(48),12707.3,103.611,(3),14.193,(25),none
4,614.652,(47),4898.04,72.4973,(4),10.3095,(39),none
5,529.028,(45),2130.55,18.2267,(8),36.0026,(7),none
6,334.953,(37),1420.45,13.4225,(11),13.6232,(27),none
7,578.989,(46),1395.38,37.4498,(6),11.2966,(32),none
8,317.821,(36),1061.52,9.2449,(15),22.2049,(13),none
9,507.997,(44),912.033,7.93356,(17),67.9747,(4),none
10,353.687,(38),668.967,16.5889,(10),8.07125,(46),none
11,427.321,(42),571.507,68.9774,(5),6.56272,(49),none
12,260.494,(29),517.924,6.44389,(19),149.613,(1),none
13,230.988,(21),490.217,6.40786,(20),9.96116,(41),none
14,285.394,(32),444.251,12.3685,(12),8.66442,(45),none
15,305.034,(35),408.472,8.29549,(16),16.3569,(20),none
16,255.555,(28),349.117,7.18769,(18),8.86084,(44),none
17,266.5,(30),268.916,10.1741,(14),7.51433,(48),none
18,372.142,(39),248.837,11.8521,(13),7.96052,(47),none
19,222.62,(20),240.2,3.6036,(26),16.1487,(22),none
20,184.461,(6),227.741,2.01606,(40),34.319,(8),none
21,180.576,(5),219.84,3.14833,(30),14.0552,(26),none
22,496.033,(43),219.089,3.71712,(25),88.5624,(2),none
23,203.778,(13),195.394,2.89789,(33),13.5877,(28),none
24,185.331,(7),175.86,2.0159,(41),19.4687,(15),none
25,197.051,(11),163.055,4.15985,(24),10.4806,(36),none
26,275.915,(31),137.516,2.88134,(34),20.1737,(14),none
27,209.362,(15),130.092,3.27014,(27),18.801,(18),none
28,208.019,(14),113.564,3.19855,(29),10.2207,(40),none
29,236.184,(22),104.923,3.0634,(31),28.1624,(12),none
30,192.926,(10),104.445,2.34665,(36),12.9023,(30),none
31,177.68,(4),100.019,2.03798,(39),15.1427,(24),none
32,213.987,(17),98.0494,4.35347,(23),9.04227,(43),none
33,240.59,(24),97.3665,1.34343,(45),39.3971,(6),none
34,237.568,(23),81.3506,3.0312,(32),16.2639,(21),none
35,188.41,(8),68.6271,2.45506,(35),10.9283,(33),none
36,244.567,(25),68.3874,1.73645,(43),15.1846,(23),none
37,174.328,(3),67.9749,2.12116,(37),13.52,(29),none
38,246.415,(26),56.8807,3.20131,(28),10.7437,(35),none
39,201.036,(12),46.9081,0.555201,(51),86.4393,(3),none
40,251.01,(27),43.311,1.47744,(44),19.2141,(17),none
41,399.637,(41),42.9945,16.8858,(9),6.38967,(50),none
42,298.047,(34),42.952,1.77668,(42),29.1846,(11),none
43,384.38,(40),42.5101,4.57469,(22),10.4218,(37),none
44,171.728,(2),41.7734,2.08119,(38),10.7895,(34),none
45,295.719,(33),22.9514,0.936934,(46),43.4841,(5),none
46,190.607,(9),22.2036,0.84973,(49),19.2582,(16),none
47,218.958,(18),20.4132,0.886116,(48),17.9642,(19),none
48,211.18,(16),18.5618,0.604643,(50),33.4897,(10),none
49,220.504,(19),3.10078,0.936523,(47),12.755,(31),none
50,0.614156,(0),0.0,4.82628,(21),4.98877,(51),none
51,168.346,(1),0.0,18.389,(7),9.74582,(42),none
