Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,31.3913,(93),5.09326,1675.67,(0),0.00106175,(5),none
1,17.0156,(90),0.242676,3.90591,(4),0.00042613,(19),none
2,12.5931,(89),0.145473,3.96073,(3),0.000236259,(30),none
3,9.03603,(87),0.0809085,2.64504,(5),0.000102507,(51),none
4,11.8184,(88),0.0382086,0.308965,(12),0.00053209,(12),none
5,8.38967,(86),0.0155031,0.829359,(6),8.70714e-05,(61),none
6,20.1675,(91),0.0150619,4.35412,(2),0.000553944,(11),none
7,24.482,(92),0.00687122,5.74316,(1),0.000748694,(8),none
8,7.72763,(85),0.00660198,0.363035,(10),7.349e-05,(67),none
9,5.31748,(78),0.00156642,0.311562,(11),7.87102e-05,(65),none
10,6.70341,(83),0.00118868,0.598979,(8),5.20088e-05,(74),none
11,7.34201,(84),0.00103924,0.473983,(9),6.1921e-05,(70),none
12,5.64599,(79),0.000916181,0.11215,(18),0.000159553,(38),none
13,3.25673,(54),0.000767936,0.109691,(19),0.000409411,(21),none
14,4.44098,(71),0.000655345,0.0984663,(20),0.0010899,(4),none
15,3.86006,(62),0.000652113,0.0735716,(24),0.000166207,(37),none
16,4.95198,(74),0.000571395,0.23579,(13),0.000113207,(46),none
17,3.40399,(55),0.000570853,0.0514332,(33),0.000472187,(15),none
18,4.72673,(73),0.000537346,0.145281,(16),0.000345382,(23),none
19,3.92096,(63),0.000528564,0.0699176,(27),0.000364156,(22),none
20,3.56626,(59),0.000498752,0.0584906,(32),0.0013498,(2),none
21,5.09399,(76),0.000475586,0.126997,(17),8.74866e-05,(59),none
22,4.5884,(72),0.000465273,0.0498239,(34),0.00295434,(0),none
23,4.09848,(65),0.00040653,0.0467725,(35),0.000516882,(13),none
24,5.20844,(77),0.000404033,0.0187473,(54),0.000642101,(9),none
25,6.24956,(81),0.00035848,0.708608,(7),4.89753e-05,(78),none
26,3.77869,(61),0.000335636,0.0668425,(28),0.000110555,(48),none
27,4.06599,(64),0.000307592,0.0382974,(39),0.00104217,(6),none
28,3.19879,(53),0.000249086,0.0649578,(29),0.000168978,(36),none
29,5.73043,(80),0.000241782,0.0719742,(26),8.17354e-05,(63),none
30,6.5257,(82),0.000233976,0.145896,(15),5.12257e-05,(75),none
31,4.21089,(67),0.000232694,0.086164,(21),0.00018961,(33),none
32,3.14291,(52),0.000223223,0.0624116,(30),0.000108056,(50),none
33,3.7518,(60),0.000218356,0.16388,(14),0.000109067,(49),none
34,3.4256,(56),0.000213597,0.0295485,(47),0.000433973,(18),none
35,4.27304,(69),0.000204895,0.061158,(31),0.000231015,(31),none
36,3.02283,(48),0.000186928,0.0238397,(51),0.000250627,(27),none
37,4.3767,(70),0.000145157,0.0723022,(25),0.00045728,(16),none
38,4.25982,(68),0.000128122,0.0187073,(55),0.000243904,(29),none
39,5.04017,(75),0.000122742,0.0839795,(22),9.11694e-05,(56),none
40,3.50456,(58),0.000119822,0.00808735,(78),0.0015669,(1),none
41,3.47214,(57),0.000104197,0.031912,(42),0.000515876,(14),none
42,3.10652,(50),9.32161e-05,0.0394236,(38),0.000140664,(42),none
43,2.79863,(43),8.92092e-05,0.0300841,(46),0.000173559,(35),none
44,2.63469,(39),8.34164e-05,0.0382627,(40),3.11821e-05,(90),none
45,2.17018,(26),8.1688e-05,0.0306875,(45),9.29907e-05,(55),none
46,2.29494,(30),7.95747e-05,0.0363986,(41),0.000124237,(43),none
47,2.10997,(23),6.95398e-05,0.011,(70),9.33851e-05,(54),none
48,2.68582,(40),6.78958e-05,0.0102373,(73),8.63198e-05,(62),none
49,2.42832,(35),6.10282e-05,0.0825043,(23),4.89607e-05,(79),none
50,2.13118,(25),5.53653e-05,0.0145563,(59),0.000146003,(41),none
51,2.59366,(37),5.11463e-05,0.0451377,(36),2.94926e-05,(92),none
52,3.07513,(49),5.07422e-05,0.00989503,(75),0.000576435,(10),none
53,2.12083,(24),5.05204e-05,0.0123554,(67),0.000114195,(45),none
54,2.83671,(44),4.9423e-05,0.0308343,(43),0.000264627,(26),none
55,2.28399,(28),4.50059e-05,0.00674963,(84),0.000149482,(40),none
56,2.61123,(38),4.32762e-05,0.0151475,(58),3.34322e-05,(87),none
57,2.08698,(21),4.25722e-05,0.0101597,(74),8.70906e-05,(60),none
58,2.401,(34),4.16057e-05,0.0124222,(66),6.76482e-05,(68),none
59,2.72518,(41),4.00758e-05,0.0260756,(48),6.30541e-05,(69),none
60,1.83764,(14),3.99393e-05,0.0248438,(49),3.95532e-05,(84),none
61,3.1178,(51),3.89576e-05,0.00198752,(92),0.00113123,(3),none
62,2.0389,(17),3.87054e-05,0.00895531,(77),3.54469e-05,(85),none
63,2.10114,(22),3.65634e-05,0.00528446,(85),0.000123054,(44),none
64,2.33477,(31),3.62652e-05,0.00764642,(79),0.000324652,(24),none
65,2.74165,(42),3.40956e-05,0.0243932,(50),0.000101209,(52),none
66,2.86807,(45),3.09857e-05,0.00988734,(76),0.000850668,(7),none
67,1.72606,(9),3.09453e-05,0.0142041,(60),4.03934e-05,(83),none
68,2.03246,(16),3.00596e-05,0.0135955,(62),3.24145e-05,(88),none
69,4.15105,(66),3.00589e-05,0.0132531,(64),0.000282769,(25),none
70,2.54112,(36),2.94634e-05,0.0167117,(57),8.12173e-05,(64),none
71,1.80851,(12),2.91301e-05,0.010465,(72),8.97437e-05,(58),none
72,2.37575,(33),2.73492e-05,0.0216284,(53),4.75489e-05,(80),none
73,2.36363,(32),2.65019e-05,0.0137198,(61),6.17592e-05,(71),none
74,2.05096,(18),2.49438e-05,0.0133895,(63),4.90024e-05,(77),none
75,2.2899,(29),2.36799e-05,0.00313415,(89),0.000247606,(28),none
76,2.96655,(46),2.25888e-05,0.0307438,(44),9.11035e-05,(57),none
77,1.7106,(8),2.02685e-05,0.0125047,(65),3.50348e-05,(86),none
78,2.97919,(47),1.94481e-05,0.0118394,(69),9.64752e-05,(53),none
79,2.2363,(27),1.86257e-05,0.0408493,(37),3.21992e-05,(89),none
80,1.67251,(6),1.76439e-05,0.00742671,(81),0.000154183,(39),none
81,1.78778,(11),1.57423e-05,0.00506724,(87),0.00011114,(47),none
82,1.81317,(13),1.54321e-05,0.00133079,(93),0.000439063,(17),none
83,2.06199,(19),1.20525e-05,0.00274269,(90),0.000421661,(20),none
84,2.07875,(20),1.14165e-05,0.00514052,(86),0.000228693,(32),none
85,1.66544,(5),1.13652e-05,0.0118653,(68),5.33415e-05,(73),none
86,1.75113,(10),1.04985e-05,0.00206914,(91),0.000175628,(34),none
