Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,798.673,(48),153266.0,48.6965,(0),13010.9,(0),none
1,513.843,(47),15371.5,12.1136,(1),3730.06,(1),none
2,264.141,(41),3428.59,2.95539,(5),3305.97,(2),none
3,337.981,(44),2786.56,4.00551,(4),1813.82,(4),none
4,442.388,(46),2171.93,7.64678,(2),769.852,(7),none
5,275.768,(42),1968.92,2.09389,(7),2337.46,(3),none
6,278.655,(43),1339.88,2.46851,(6),1593.67,(5),none
7,366.727,(45),851.381,5.08642,(3),449.59,(16),none
8,165.795,(31),492.156,0.900483,(12),1339.73,(6),none
9,207.973,(39),252.476,1.53629,(9),428.875,(17),none
10,181.43,(36),251.946,0.952669,(11),620.541,(12),none
11,160.836,(30),237.478,0.777221,(16),742.662,(8),none
12,154.025,(29),223.64,0.767274,(18),715.622,(9),none
13,188.482,(38),214.916,1.04552,(10),577.456,(13),none
14,146.931,(28),187.09,0.761674,(19),634.302,(11),none
15,141.435,(27),96.2371,0.550245,(20),416.969,(18),none
16,235.683,(40),89.1988,1.85869,(8),122.903,(43),none
17,124.903,(22),86.8053,0.423946,(27),646.864,(10),none
18,118.385,(20),86.083,0.458985,(25),458.63,(15),none
19,179.113,(35),74.6087,0.863136,(13),202.599,(26),none
20,116.836,(19),63.1599,0.392192,(29),374.564,(19),none
21,140.486,(26),60.0686,0.533154,(21),272.457,(25),none
22,174.557,(34),56.2099,0.828422,(14),156.916,(37),none
23,108.409,(12),47.9759,0.309179,(34),372.138,(20),none
24,112.686,(17),46.9293,0.338062,(32),335.302,(22),none
25,101.828,(11),44.0412,0.2922,(36),356.236,(21),none
26,167.766,(32),42.5652,0.775785,(17),137.083,(39),none
27,172.792,(33),36.9948,0.781534,(15),108.227,(47),none
28,128.09,(23),31.2271,0.489728,(24),151.855,(38),none
29,99.8377,(8),30.8288,0.250524,(40),281.732,(24),none
30,110.08,(14),27.958,0.322657,(33),196.186,(27),none
31,135.045,(24),23.3212,0.494168,(22),120.28,(44),none
32,111.475,(15),23.0078,0.307708,(35),166.221,(36),none
33,112.269,(16),22.9505,0.277947,(38),193.239,(28),none
34,96.9538,(4),22.4254,0.364246,(30),132.994,(41),none
35,114.457,(18),21.4154,0.356135,(31),136.667,(40),none
36,108.832,(13),20.9078,0.278493,(37),176.372,(31),none
37,135.677,(25),19.464,0.449515,(26),101.426,(48),none
38,98.6914,(6),19.4171,0.260809,(39),170.96,(32),none
39,97.4139,(5),18.3242,0.247098,(42),169.396,(34),none
40,91.0393,(0),18.2283,0.202848,(47),189.658,(30),none
41,99.2417,(7),17.1505,0.224433,(44),170.283,(33),none
42,93.3492,(1),16.9476,0.22106,(45),191.354,(29),none
43,187.52,(37),16.7104,0.490288,(23),318.256,(23),none
44,94.4252,(3),16.2923,0.217331,(46),169.192,(35),none
45,100.223,(9),11.8791,0.245903,(43),114.822,(46),none
46,93.5885,(2),10.6716,0.19693,(48),132.219,(42),none
47,124.547,(21),9.40433,0.24749,(41),566.434,(14),none
48,101.558,(10),0.0,0.420279,(28),115.134,(45),none
