Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1598.8,(11),12977200.0,134634.0,(0),23.8581,(0),none
1,401.028,(10),53115.3,562.202,(1),7.64277,(2),none
2,215.537,(9),4023.72,156.804,(2),4.30199,(5),none
3,116.047,(6),1127.85,32.4942,(3),1.19098,(11),none
4,151.576,(7),756.955,29.2892,(4),3.21441,(10),none
5,99.1817,(3),710.503,7.49822,(7),4.36175,(4),none
6,182.454,(8),645.049,26.7044,(5),3.65902,(8),none
7,106.416,(4),425.586,3.92057,(10),3.96496,(7),none
8,111.624,(5),340.711,4.28132,(9),3.57958,(9),none
9,93.4764,(2),114.241,5.46074,(8),7.78886,(1),none
10,5.36253,(1),7.103,20.7991,(6),4.79538,(3),none
11,0.6923,(0),0.234546,0.620499,(11),4.2791,(6),none
