Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,322.191,(14),429.364,7.88686,(0),210.355,(4),none
1,142.261,(13),174.646,1.17516,(1),485.842,(3),none
2,112.451,(12),109.085,0.697437,(2),500.658,(2),none
3,101.924,(10),103.201,0.527273,(3),565.681,(1),none
4,97.077,(9),98.0793,0.470322,(5),594.905,(0),none
5,108.784,(11),31.3058,0.492321,(4),163.325,(7),none
6,92.0795,(8),18.7069,0.402792,(6),131.823,(9),none
7,82.8435,(7),14.0141,0.303872,(7),127.36,(10),none
8,59.128,(3),10.8555,0.150657,(11),187.372,(5),none
9,62.429,(4),10.297,0.167027,(9),163.692,(6),none
10,80.0076,(6),10.1253,0.248027,(8),114.957,(13),none
11,63.2469,(5),7.47891,0.166136,(10),117.652,(12),none
12,52.2505,(1),6.56913,0.127371,(13),141.507,(8),none
13,53.9641,(2),5.97335,0.136907,(12),122.579,(11),none
14,50.3715,(0),4.00647,0.0988142,(14),101.454,(14),none
