Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,693.293,(78),73804.6,34.5758,(0),8006.61,(0),none
1,339.404,(76),3815.67,4.58225,(2),2265.37,(3),none
2,273.492,(72),3612.05,2.80659,(5),3357.31,(1),none
3,260.862,(71),2380.99,2.18709,(9),2625.4,(2),none
4,393.295,(77),2113.17,6.38228,(1),939.289,(9),none
5,296.095,(73),1732.82,3.23455,(3),1393.11,(6),none
6,254.081,(70),1227.25,2.23402,(8),1438.89,(5),none
7,231.131,(69),823.048,2.36104,(7),958.975,(8),none
8,172.196,(62),704.697,1.55422,(11),1144.8,(7),none
9,164.248,(60),571.755,0.973341,(17),1511.82,(4),none
10,320.972,(75),391.243,2.92422,(4),316.823,(36),none
11,198.871,(67),317.045,1.42094,(12),588.398,(16),none
12,223.224,(68),312.8,1.74913,(10),469.22,(22),none
13,152.625,(57),240.373,0.755201,(20),787.205,(10),none
14,192.69,(66),213.638,1.13762,(13),446.155,(23),none
15,124.938,(45),210.63,0.699947,(21),735.825,(11),none
16,141.063,(53),138.41,0.542746,(25),726.984,(12),none
17,159.141,(58),130.47,0.780464,(19),404.0,(26),none
18,178.777,(63),127.01,0.919206,(18),322.005,(35),none
19,315.945,(74),124.847,2.73715,(6),112.729,(73),none
20,181.43,(64),123.356,0.996968,(16),298.644,(38),none
21,110.289,(36),122.445,0.483006,(29),591.556,(13),none
22,132.163,(48),114.222,0.463982,(31),562.747,(18),none
23,137.597,(51),111.626,0.545531,(24),476.834,(21),none
24,162.256,(59),100.994,0.695632,(22),346.238,(31),none
25,149.652,(56),84.2809,0.454759,(32),589.34,(15),none
26,122.276,(43),80.9139,0.441884,(33),428.739,(25),none
27,188.752,(65),79.967,1.04726,(15),180.473,(55),none
28,116.084,(39),72.3664,0.340951,(42),544.061,(19),none
29,113.188,(37),72.1328,0.401267,(35),432.196,(24),none
30,115.656,(38),71.1754,0.387385,(37),500.757,(20),none
31,128.36,(46),69.3778,0.498926,(27),329.99,(34),none
32,133.888,(49),68.4207,0.510006,(26),310.458,(37),none
33,144.973,(54),64.3206,0.631719,(23),240.743,(43),none
34,123.88,(44),61.5251,0.398812,(36),355.547,(30),none
35,131.202,(47),58.7338,0.469499,(30),298.163,(39),none
36,120.347,(42),52.3108,0.357191,(39),357.454,(28),none
37,109.499,(35),50.9766,0.357183,(40),363.443,(27),none
38,136.28,(50),47.2892,0.496673,(28),218.803,(48),none
39,103.634,(30),42.366,0.310416,(44),334.305,(32),none
40,117.454,(40),39.7832,0.383205,(38),239.081,(44),none
41,106.302,(34),37.1013,0.303289,(45),334.064,(33),none
42,119.934,(41),35.4772,0.330561,(43),261.46,(42),none
43,105.497,(32),35.2645,0.296815,(46),277.214,(40),none
44,99.4032,(27),31.1629,0.272739,(49),268.638,(41),none
45,88.8157,(17),22.079,0.233264,(59),221.933,(46),none
46,89.8471,(18),21.9995,0.230171,(60),220.763,(47),none
47,104.127,(31),21.525,0.273882,(48),181.237,(54),none
48,100.556,(29),21.2288,0.274575,(47),177.632,(57),none
49,95.3007,(23),20.2499,0.264273,(50),178.485,(56),none
50,84.5726,(12),19.9164,0.234936,(58),206.709,(50),none
51,99.9107,(28),18.9611,0.240777,(57),175.549,(58),none
52,96.6278,(24),18.1635,0.258329,(52),162.85,(60),none
53,97.9258,(26),18.0813,0.262333,(51),157.53,(61),none
54,86.5569,(15),17.5335,0.197984,(65),216.964,(49),none
55,76.8058,(0),17.3259,0.241608,(55),202.302,(52),none
56,91.3728,(20),16.8788,0.228275,(61),167.946,(59),none
57,94.4098,(22),16.8499,0.250398,(54),154.708,(63),none
58,97.245,(25),16.7877,0.241347,(56),155.171,(62),none
59,93.3045,(21),16.4578,0.256436,(53),150.716,(64),none
60,83.6035,(9),14.6901,0.162159,(71),222.112,(45),none
61,79.5058,(1),14.0234,0.208265,(63),183.117,(53),none
62,90.5595,(19),13.6576,0.217364,(62),141.395,(65),none
63,87.5598,(16),10.355,0.203476,(64),125.339,(67),none
64,85.6566,(14),10.0213,0.177853,(67),125.737,(66),none
65,85.302,(13),9.6807,0.172882,(69),124.674,(68),none
66,83.105,(8),8.54153,0.175407,(68),109.491,(75),none
67,82.2257,(6),8.17952,0.160926,(73),114.499,(69),none
68,84.1438,(11),8.12469,0.161129,(72),113.86,(71),none
69,81.7213,(5),7.88293,0.157167,(74),112.973,(72),none
70,80.2905,(3),7.83321,0.178822,(66),101.004,(78),none
71,82.502,(7),7.77962,0.162949,(70),107.641,(77),none
72,79.7834,(2),7.20787,0.152579,(76),107.797,(76),none
73,81.4627,(4),6.98922,0.139907,(77),112.355,(74),none
74,83.7753,(10),6.04695,0.139614,(78),114.138,(70),none
75,140.604,(52),4.13808,0.348747,(41),355.635,(29),none
76,106.017,(33),4.00265,0.156248,(75),203.76,(51),none
77,149.233,(55),1.03653,0.425216,(34),585.097,(17),none
78,171.656,(61),0.0,1.04783,(14),590.466,(14),none
