Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,298.503,(183),4544890.0,135412.0,(0),5.18394,(71),none
1,1.1991,(0),3560.93,15.8853,(3),3.46455,(126),none
2,183.801,(182),2536.35,66.6831,(2),5.1026,(74),none
3,108.561,(181),695.875,67.5703,(1),3.14997,(139),none
4,97.7046,(180),516.4,10.8948,(6),1.85563,(174),none
5,66.2511,(174),409.208,6.97732,(7),3.54384,(123),none
6,79.9075,(178),237.925,13.5999,(5),2.60068,(158),none
7,75.755,(175),194.341,2.42292,(13),3.43217,(127),none
8,63.5271,(173),134.676,2.84273,(11),1.2621,(182),none
9,57.4381,(171),132.183,4.71643,(8),5.33413,(65),none
10,94.3447,(179),113.173,0.744434,(21),54.524,(1),none
11,47.6456,(167),81.0989,3.62326,(10),2.54878,(161),none
12,41.7646,(163),64.8746,2.58839,(12),2.65711,(154),none
13,51.0379,(168),60.7894,4.48647,(9),4.40418,(93),none
14,62.5542,(172),46.1657,0.438897,(28),648.31,(0),none
15,44.922,(165),32.6181,1.31029,(15),4.25154,(97),none
16,55.994,(169),26.1076,0.856512,(19),3.71449,(114),none
17,46.2028,(166),23.2978,0.774994,(20),3.56019,(121),none
18,37.759,(158),13.8865,1.01831,(17),6.0502,(59),none
19,32.2549,(142),12.7682,0.419694,(31),12.1084,(14),none
20,40.7056,(162),11.8149,0.55131,(23),7.75398,(36),none
21,39.1178,(159),11.3656,0.513223,(25),2.89114,(146),none
22,32.0395,(141),10.9548,0.416741,(32),5.6276,(63),none
23,77.1992,(176),7.9339,1.01488,(18),3.08855,(142),none
24,44.146,(164),7.56224,0.446172,(27),7.33621,(37),none
25,27.9428,(126),6.37402,0.435309,(29),1.98233,(172),none
26,27.1004,(121),5.8984,0.228089,(47),1.60795,(179),none
27,39.9785,(161),5.54452,0.685918,(22),3.40157,(129),none
28,32.6036,(143),4.82009,0.283106,(41),1.80299,(175),none
29,31.8325,(140),4.22785,0.233963,(46),18.5753,(9),none
30,78.0072,(177),4.03609,1.50034,(14),2.61885,(156),none
31,28.7181,(128),3.70912,0.132316,(78),2.75744,(149),none
32,29.8779,(133),3.58826,0.329003,(37),3.68468,(115),none
33,24.6177,(104),3.49653,0.189236,(57),2.1281,(169),none
34,56.8322,(170),3.4545,0.5303,(24),3.94514,(105),none
35,24.0049,(99),3.20464,0.200334,(51),1.75942,(176),none
36,24.8636,(105),3.10441,0.212596,(49),2.48555,(163),none
37,32.8067,(144),3.0513,0.311244,(38),3.21842,(134),none
38,30.3482,(134),2.84113,0.255025,(45),2.72347,(150),none
39,20.3076,(55),2.76556,0.143346,(72),30.1566,(2),none
40,31.4924,(139),2.70449,0.379973,(33),6.22245,(54),none
