Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,357.502,(6),15826.5,6.26513,(6),7388.9,(0),none
1,293.849,(5),10243.0,4.97822,(7),6960.0,(1),none
2,527.874,(9),10105.6,12.0312,(3),2236.02,(7),none
3,474.542,(8),10001.8,9.74212,(4),2765.58,(5),none
4,677.77,(10),9898.61,22.2507,(2),1281.02,(9),none
5,774.822,(11),8366.59,25.8322,(1),875.363,(10),none
6,408.178,(7),6318.2,7.09639,(5),2382.52,(6),none
7,205.635,(4),3298.95,2.56423,(8),4463.21,(2),none
8,119.91,(0),2380.02,102.414,(0),106.938,(11),none
9,161.828,(3),1200.01,1.07868,(10),2897.6,(4),none
10,156.972,(2),1172.2,1.28458,(9),3059.62,(3),none
11,130.868,(1),546.254,0.755241,(11),1989.0,(8),none
