Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,872.886,(45),3485540.0,15345.6,(1),11.3543,(1),none
1,965.397,(46),3304280.0,16332.8,(0),11.4666,(0),none
2,265.802,(44),59687.0,177.393,(2),0.942064,(4),none
3,206.614,(43),991.554,50.75,(3),0.253505,(7),none
4,169.222,(42),455.565,34.234,(4),0.116626,(13),none
5,136.286,(41),246.043,27.5594,(5),0.0516412,(18),none
6,105.502,(39),136.841,15.2981,(6),0.0444366,(19),none
7,120.487,(40),116.106,10.5277,(7),0.0974153,(15),none
8,79.1654,(34),20.2894,1.79962,(21),0.509791,(5),none
9,95.7989,(38),19.3335,2.78118,(17),0.18405,(10),none
10,74.9022,(33),14.9489,3.27929,(15),0.0708178,(16),none
11,57.7723,(27),12.1936,4.19785,(12),0.0139915,(32),none
12,85.1719,(35),11.8208,6.43107,(8),0.0295827,(22),none
13,66.8015,(31),7.80739,5.01218,(9),0.0125476,(35),none
14,72.2259,(32),6.74322,4.02544,(13),0.025002,(27),none
15,61.2145,(28),4.52102,0.393558,(40),1.41145,(3),none
16,54.887,(26),4.44724,3.45509,(14),0.00874507,(40),none
17,47.8407,(21),4.1055,4.62856,(11),0.00318392,(43),none
18,91.0252,(37),3.36012,4.82852,(10),0.0285319,(23),none
19,62.0671,(29),2.12725,0.705707,(33),0.182155,(11),none
20,63.8267,(30),1.84062,2.27701,(19),0.0260246,(26),none
21,51.0251,(22),1.62668,0.714083,(32),0.0546547,(17),none
22,43.5839,(18),1.39077,1.8699,(20),0.00451955,(42),none
23,51.8904,(23),1.31812,0.953676,(27),0.0317638,(21),none
24,88.404,(36),1.24825,2.66101,(18),0.0263448,(24),none
25,40.0331,(15),1.01608,0.954823,(25),0.0128352,(34),none
26,41.1479,(16),0.859229,0.798749,(29),0.0142429,(30),none
27,41.9239,(17),0.85408,0.954649,(26),0.00979339,(39),none
28,39.0969,(14),0.772122,1.03194,(24),0.0120732,(36),none
29,45.4364,(20),0.758351,0.462582,(39),0.0419153,(20),none
30,30.8856,(2),0.727521,2.9408,(16),0.000763574,(46),none
31,35.9823,(7),0.597009,0.504345,(37),0.0261594,(25),none
32,44.8498,(19),0.521663,0.682324,(34),0.0141066,(31),none
33,36.5599,(8),0.520495,0.729892,(31),0.0138822,(33),none
34,52.5869,(24),0.517433,0.226949,(41),0.232596,(8),none
35,33.7719,(4),0.513288,0.480185,(38),0.0194246,(29),none
36,28.7392,(1),0.505775,1.71613,(22),0.000835102,(45),none
37,33.1371,(3),0.50359,0.739446,(30),0.0100584,(38),none
38,38.3741,(13),0.47871,0.212621,(42),0.181055,(12),none
39,35.1433,(6),0.438387,0.621432,(35),0.0108948,(37),none
40,34.634,(5),0.404723,0.856323,(28),0.00585872,(41),none
41,37.6541,(11),0.315276,0.588069,(36),0.0244104,(28),none
42,27.2438,(0),0.307784,1.49265,(23),0.00121729,(44),none
43,38.0487,(12),0.296416,0.147882,(44),0.208106,(9),none
44,37.2392,(10),0.293127,0.18777,(43),0.109379,(14),none
45,52.8028,(25),0.276917,0.0580516,(46),2.54482,(2),none
46,37.0502,(9),0.184987,0.0693191,(45),0.461015,(6),none
