Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,587.493,(56),25140.2,19.5553,(0),4118.81,(0),none
1,457.564,(55),10182.6,11.5769,(1),2764.97,(1),none
2,281.144,(53),1405.14,3.19082,(3),1194.93,(5),none
3,224.477,(49),1404.77,1.61965,(7),2194.44,(2),none
4,256.921,(52),1324.78,2.64482,(4),1343.76,(4),none
5,311.534,(54),1163.69,4.16528,(2),788.613,(12),none
6,205.418,(47),554.55,1.56675,(8),928.187,(8),none
7,227.241,(50),552.113,1.64328,(6),892.989,(9),none
8,159.215,(42),544.505,0.949504,(14),1519.38,(3),none
9,188.371,(46),475.91,1.28921,(10),959.384,(7),none
10,213.152,(48),397.788,1.49778,(9),645.906,(14),none
11,130.463,(37),254.082,0.626984,(18),1070.13,(6),none
12,146.273,(40),200.557,0.772071,(16),673.488,(13),none
13,156.198,(41),185.222,0.883278,(15),542.647,(15),none
14,128.788,(36),174.31,0.533953,(20),807.199,(11),none
15,242.619,(51),147.446,1.90595,(5),186.465,(35),none
16,113.912,(31),139.25,0.409973,(25),855.964,(10),none
17,182.211,(45),97.1365,0.976839,(12),233.001,(29),none
18,179.95,(44),93.5823,1.02838,(11),229.344,(31),none
19,139.695,(39),88.6007,0.675238,(17),328.444,(21),none
20,168.594,(43),79.2263,0.973117,(13),205.334,(33),none
21,136.793,(38),76.8273,0.599413,(19),309.932,(24),none
22,96.9266,(25),64.809,0.294979,(30),540.468,(16),none
23,124.689,(35),64.0532,0.468063,(21),321.196,(22),none
24,122.376,(34),60.507,0.46593,(22),313.852,(23),none
25,103.411,(28),57.0735,0.359631,(27),402.005,(18),none
26,109.716,(30),55.6279,0.416929,(24),339.21,(20),none
27,104.48,(29),50.3211,0.345239,(28),354.346,(19),none
28,87.7695,(19),49.562,0.268525,(34),455.804,(17),none
29,118.751,(33),28.7614,0.449965,(23),154.511,(40),none
30,95.0324,(24),26.5988,0.269899,(33),229.943,(30),none
31,97.4477,(26),25.0161,0.271195,(32),226.673,(32),none
32,89.0347,(20),24.4979,0.214098,(38),264.096,(25),none
33,78.3445,(15),21.0472,0.196541,(39),258.192,(26),none
34,93.8296,(23),18.9498,0.26845,(35),166.082,(36),none
35,114.484,(32),17.4169,0.383638,(26),134.274,(45),none
36,72.7458,(10),17.1685,0.171424,(43),242.586,(27),none
37,92.3812,(22),16.6843,0.286356,(31),144.565,(43),none
38,73.96,(11),16.388,0.164562,(46),239.893,(28),none
39,72.1263,(9),13.3352,0.150894,(48),203.482,(34),none
40,99.3493,(27),13.2318,0.304613,(29),102.979,(56),none
41,76.1504,(13),12.0191,0.179449,(42),159.316,(39),none
42,83.9698,(18),11.0599,0.254275,(36),106.889,(55),none
43,81.433,(17),10.1803,0.180342,(41),144.828,(42),none
44,89.3988,(21),10.1576,0.224043,(37),111.113,(51),none
45,77.0979,(14),9.8915,0.167386,(44),136.843,(44),none
46,68.7447,(8),9.16133,0.156076,(47),145.207,(41),none
47,67.237,(6),9.15757,0.127078,(49),164.365,(37),none
48,75.1359,(12),8.89221,0.165564,(45),124.712,(48),none
49,65.9027,(4),8.37834,0.1175,(51),162.746,(38),none
50,79.2585,(16),7.21933,0.189411,(40),107.327,(53),none
51,66.7633,(5),6.87378,0.123983,(50),125.641,(47),none
52,67.5566,(7),5.98701,0.111572,(52),118.71,(49),none
53,58.4069,(2),5.81747,0.103148,(53),132.229,(46),none
54,62.8294,(3),4.76616,0.0964004,(55),109.72,(52),none
55,55.1935,(1),4.75681,0.0971088,(54),118.158,(50),none
56,52.4846,(0),3.98654,0.0896486,(56),106.989,(54),none
