Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,26.3267,(334),46.5156,58.0963,(1),1.44523,(242),none
1,14.0281,(331),19.7109,4.34951,(2),0.683635,(334),none
2,19.3396,(332),7.53456,4.13642,(3),1.18453,(304),none
3,13.3715,(330),1.72599,0.620681,(8),1.53569,(208),none
4,11.3493,(328),0.666963,1.5868,(5),1.16213,(308),none
5,13.1176,(329),0.662088,0.279131,(13),1.42742,(250),none
6,10.4534,(326),0.302771,0.0956055,(26),3.22808,(13),none
7,10.2669,(325),0.286548,0.10306,(25),3.53804,(6),none
8,11.0818,(327),0.264243,0.586799,(9),1.12763,(315),none
9,22.9227,(333),0.252742,3.06166,(4),1.35607,(266),none
10,9.48019,(323),0.23659,0.698339,(7),1.6013,(195),none
11,6.86236,(310),0.212139,0.255761,(15),1.38126,(259),none
12,7.12272,(311),0.133721,0.125197,(24),1.50888,(217),none
13,7.96318,(318),0.121757,0.178898,(19),1.21636,(295),none
14,7.47772,(317),0.111113,0.314854,(12),1.46033,(236),none
15,2.94738,(198),0.102931,0.0576214,(38),0.423952,(335),none
16,7.24483,(314),0.0838506,0.127086,(23),1.11083,(316),none
17,6.58775,(309),0.0830539,0.182073,(18),1.20958,(299),none
18,8.12403,(319),0.0650475,0.161361,(21),1.29889,(278),none
19,3.98553,(265),0.0476972,0.0327013,(53),1.86027,(138),none
20,10.1779,(324),0.0449393,0.0792601,(30),2.60194,(36),none
21,5.12604,(297),0.044368,0.177816,(20),1.34197,(268),none
22,6.5187,(307),0.0427847,0.053433,(39),0.978569,(326),none
23,1.53529,(0),0.0364975,0.451295,(10),2.54244,(41),none
24,8.73302,(322),0.0346932,0.712431,(6),1.42397,(251),none
25,5.65349,(305),0.0338934,0.132633,(22),1.2037,(300),none
26,4.80233,(293),0.0312465,0.191788,(17),1.18325,(305),none
27,4.39637,(279),0.0302634,0.0707195,(31),1.40328,(255),none
28,5.34824,(298),0.0281088,0.0915607,(28),1.43267,(249),none
29,5.6061,(303),0.0190382,0.0610998,(34),1.16652,(307),none
30,4.17342,(272),0.0180228,0.0342359,(50),1.66054,(185),none
31,5.0651,(296),0.0157697,0.0241218,(56),1.48938,(222),none
32,3.89187,(261),0.0151899,0.0147868,(75),1.67581,(181),none
33,2.91683,(195),0.014761,0.00858638,(114),3.54646,(5),none
34,4.67905,(288),0.0146933,0.048486,(40),1.25844,(286),none
35,4.04499,(268),0.0146206,0.0820168,(29),0.974617,(327),none
36,2.68742,(180),0.0130084,0.0152462,(71),1.26638,(282),none
37,3.23432,(219),0.0125489,0.06949,(32),1.10596,(317),none
38,4.60479,(286),0.0116618,0.0167102,(62),2.42594,(55),none
