Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1602.97,(72),1761860.0,15443.8,(0),4.83835,(14),none
1,597.149,(71),76340.3,260.934,(1),2.73772,(20),none
2,465.653,(70),5740.1,62.3526,(3),2.55273,(22),none
3,270.347,(63),1483.36,9.14754,(10),13.5652,(6),none
4,398.679,(69),1266.98,68.7102,(2),0.797585,(40),none
5,240.474,(62),1213.92,25.8588,(5),0.61956,(50),none
6,312.018,(66),867.26,32.4317,(4),0.971232,(36),none
7,297.228,(65),538.982,20.1025,(6),1.55464,(31),none
8,344.298,(67),354.345,5.80591,(12),9.03371,(9),none
9,277.283,(64),236.208,1.17671,(35),166.341,(1),none
10,355.722,(68),220.853,15.7532,(8),2.12563,(25),none
11,198.608,(57),206.467,18.0127,(7),0.248003,(66),none
12,157.43,(46),132.572,5.94601,(11),0.740215,(43),none
13,163.12,(48),85.2124,2.5944,(21),2.70959,(21),none
14,143.845,(43),77.2675,4.79168,(14),0.468395,(56),none
15,167.192,(49),67.5624,1.25226,(34),9.27149,(8),none
16,184.117,(54),51.5202,3.52914,(19),1.19928,(34),none
17,150.058,(44),47.1344,4.23724,(15),0.561364,(52),none
18,101.672,(12),42.7093,1.33071,(31),36.774,(3),none
19,213.392,(58),42.5648,5.71377,(13),0.422359,(58),none
20,180.069,(53),41.1221,1.47562,(28),3.46251,(18),none
21,127.168,(36),37.8433,2.66621,(20),0.647651,(48),none
22,176.583,(52),36.2336,3.64175,(18),0.76141,(42),none
23,152.517,(45),31.0708,1.48472,(27),1.97863,(28),none
24,117.479,(29),29.5777,1.1451,(36),2.17746,(24),none
25,161.895,(47),24.2503,0.93605,(44),4.24001,(16),none
26,171.163,(50),22.0814,4.14791,(16),0.924367,(37),none
27,223.797,(61),17.4796,12.7574,(9),0.259126,(65),none
28,97.1792,(6),16.7298,0.3402,(62),2.22696,(23),none
29,140.946,(42),15.2308,0.48677,(58),6.42665,(12),none
30,186.629,(55),14.593,0.771598,(49),5.80673,(13),none
31,113.792,(26),14.4071,1.39047,(30),0.658627,(46),none
32,138.481,(41),13.7645,2.32467,(22),0.386583,(59),none
33,119.779,(30),13.7188,1.30533,(33),0.793331,(41),none
34,187.963,(56),11.6835,0.299402,(64),64.33,(2),none
35,100.863,(11),11.6442,1.31923,(32),0.723255,(44),none
36,173.614,(51),11.0564,1.0288,(38),1.92822,(30),none
37,115.863,(28),9.12048,0.983744,(41),0.801594,(39),none
38,109.489,(21),8.33759,0.914255,(45),0.891718,(38),none
39,123.882,(34),7.81619,0.530455,(55),3.84624,(17),none
40,102.369,(13),7.7266,0.548588,(54),1.49125,(32),none
41,98.0262,(7),7.22621,0.999846,(40),0.473272,(55),none
42,111.846,(24),6.69688,0.487153,(57),1.96327,(29),none
43,107.529,(19),6.56252,0.833518,(48),0.603813,(51),none
44,99.4793,(9),6.37599,0.348848,(61),3.22202,(19),none
45,132.155,(38),5.4582,3.76881,(17),0.149762,(71),none
46,124.721,(35),5.41352,0.107672,(71),202.721,(0),none
47,136.761,(40),5.32447,1.40908,(29),0.380505,(60),none
48,108.638,(20),4.95344,0.175817,(66),12.1238,(7),none
49,112.461,(25),4.85527,0.164943,(68),17.3533,(5),none
50,94.0082,(3),4.75068,0.596273,(53),0.636934,(49),none
51,130.11,(37),4.65497,2.13973,(24),0.210818,(68),none
52,92.4347,(1),4.53549,1.13261,(37),0.179545,(70),none
53,98.9659,(8),4.17436,0.312974,(63),2.10215,(26),none
54,110.555,(22),3.45703,0.451014,(59),1.07473,(35),none
55,115.058,(27),3.45354,0.688374,(51),0.65215,(47),none
56,100.057,(10),3.40634,0.169969,(67),8.52901,(10),none
57,91.6333,(0),3.39494,0.695087,(50),0.259281,(64),none
58,105.543,(17),3.15658,0.67819,(52),0.374463,(61),none
59,95.6588,(5),3.05527,1.79784,(25),0.14908,(72),none
60,135.363,(39),2.84036,0.251637,(65),4.79711,(15),none
61,216.282,(59),2.48784,1.65482,(26),0.48176,(53),none
62,111.073,(23),2.44644,0.361509,(60),1.25952,(33),none
63,106.742,(18),2.321,0.892083,(46),0.299535,(63),none
64,220.072,(60),1.7604,2.1482,(23),0.326033,(62),none
65,103.618,(14),1.46403,0.949004,(42),0.232719,(67),none
66,94.6243,(4),1.45327,0.154894,(69),2.034,(27),none
67,122.604,(33),1.21678,1.02566,(39),0.667831,(45),none
68,104.208,(15),1.14517,0.940521,(43),0.196682,(69),none
69,93.4734,(2),0.975984,0.0725395,(72),19.207,(4),none
70,104.938,(16),0.689232,0.148246,(70),7.13921,(11),none
71,120.801,(31),0.562274,0.843594,(47),0.423175,(57),none
72,121.706,(32),0.512318,0.529567,(56),0.475798,(54),none
