Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,220.074,(979),142559.0,119867.0,(0),3.55521,(232),none
1,41.8127,(978),18.4903,10.9248,(1),5.00939,(78),none
2,23.982,(977),3.21094,1.42084,(2),22.8628,(3),none
3,21.5132,(976),1.63874,0.794138,(6),19.4052,(4),none
4,7.58671,(936),1.16379,0.151624,(45),29.0297,(1),none
5,9.55005,(954),0.933099,0.249257,(26),1.03574,(914),none
6,7.57365,(935),0.806915,0.133827,(48),35.862,(0),none
7,16.7415,(974),0.550032,0.977528,(3),7.64588,(27),none
8,19.667,(975),0.439458,0.573993,(8),18.7249,(6),none
9,5.64099,(904),0.413052,0.133841,(47),2.07714,(677),none
10,15.4467,(973),0.267702,0.79444,(5),4.8971,(82),none
11,11.1671,(963),0.234127,0.0685084,(65),4.54882,(100),none
12,7.71206,(937),0.22721,0.0879412,(56),2.38419,(601),none
13,12.4508,(968),0.200165,0.958329,(4),2.44173,(589),none
14,7.11318,(929),0.194336,0.0973547,(53),4.11903,(143),none
15,5.53989,(903),0.170536,0.07635,(60),6.65365,(38),none
16,9.46223,(952),0.133703,0.0646423,(66),2.49147,(575),none
17,14.1416,(971),0.109583,0.772912,(7),3.57974,(227),none
18,6.97312,(928),0.10234,0.0720683,(63),3.05475,(417),none
19,7.3612,(934),0.100482,0.0924749,(55),9.03546,(19),none
20,11.4552,(964),0.0987235,0.566364,(9),2.23849,(634),none
21,10.6218,(960),0.074469,0.17751,(41),1.64573,(770),none
22,10.4153,(959),0.0716962,0.134372,(46),2.79004,(493),none
23,9.53933,(953),0.0712574,0.01398,(195),6.38302,(41),none
24,11.9371,(965),0.0591456,0.10851,(51),2.84776,(480),none
25,10.131,(957),0.0548091,0.110214,(49),3.27773,(349),none
26,14.9096,(972),0.050066,0.493308,(11),4.24585,(134),none
27,9.28222,(951),0.0450782,0.181642,(40),1.8484,(727),none
28,5.49737,(902),0.0433362,0.0190546,(153),14.9657,(13),none
29,8.41378,(944),0.0385231,0.197183,(39),1.66716,(764),none
30,12.1427,(966),0.0354645,0.0789101,(59),1.93066,(711),none
31,4.535,(861),0.0340771,0.0225868,(140),11.7261,(16),none
32,5.86918,(907),0.0322011,0.224154,(38),0.974845,(925),none
33,7.88917,(941),0.0269603,0.301973,(13),0.541156,(976),none
34,7.73941,(938),0.0262693,0.0206046,(146),1.50109,(801),none
35,7.24558,(932),0.025769,0.0763388,(61),5.34572,(67),none
36,0.670798,(21),0.0257268,0.278898,(15),3.33903,(324),none
37,0.674308,(22),0.0257268,0.278898,(16),3.39384,(299),none
38,12.2449,(967),0.0254149,0.176702,(42),2.17888,(647),none
39,0.551259,(1),0.0243887,0.24496,(27),2.88332,(469),none
40,0.555951,(2),0.0243887,0.24496,(28),2.92326,(455),none
41,0.565332,(3),0.0243887,0.24496,(29),2.9494,(447),none
42,0.567677,(4),0.0243887,0.24496,(30),3.00378,(432),none
43,0.58526,(5),0.0243887,0.24496,(31),3.05064,(418),none
44,0.60635,(7),0.0243887,0.24496,(32),3.17443,(387),none
45,0.611035,(8),0.0243887,0.24496,(33),3.21736,(375),none
46,0.624035,(9),0.0243887,0.24496,(34),3.23367,(372),none
47,0.628719,(10),0.0243887,0.24496,(35),3.31648,(336),none
48,0.630592,(11),0.0243887,0.24496,(36),3.29153,(342),none
49,0.640368,(12),0.0243887,0.24496,(37),3.37762,(308),none
50,0.644465,(13),0.024302,0.270707,(18),3.36669,(313),none
51,0.646806,(14),0.024302,0.270707,(19),3.36259,(316),none
52,0.662607,(18),0.024302,0.270707,(20),3.33463,(327),none
53,0.666117,(19),0.024302,0.270707,(21),3.3907,(301),none
54,0.667287,(20),0.024302,0.270707,(22),3.36106,(317),none
55,1.20094,(191),0.024071,0.0153894,(182),2.62068,(529),none
56,1.20304,(192),0.024071,0.0153894,(183),2.06227,(685),none
57,8.24647,(943),0.0240476,0.169901,(44),1.18914,(873),none
58,7.79531,(939),0.0237271,0.0551254,(68),0.810116,(955),none
59,4.57358,(862),0.0227112,0.028088,(111),2.68918,(515),none
60,8.9721,(945),0.0216391,0.11005,(50),1.75196,(745),none
61,9.94477,(955),0.0206012,0.0592209,(67),2.46913,(581),none
62,4.70151,(870),0.018718,0.0100901,(257),2.58663,(545),none
63,6.30171,(914),0.0184887,0.108031,(52),1.59893,(779),none
64,0.65734,(17),0.0184289,0.263102,(23),3.3272,(331),none
65,6.7982,(927),0.0183986,0.173042,(43),2.38962,(598),none
66,1.05819,(143),0.0167767,0.013298,(202),3.43775,(284),none
67,0.651488,(15),0.0166319,0.256079,(24),3.23664,(371),none
68,5.0753,(888),0.0160447,0.0267842,(120),4.47404,(105),none
69,0.385934,(0),0.0154029,0.318918,(12),2.16831,(648),none
70,6.2403,(912),0.0151529,0.0413576,(79),2.03557,(690),none
71,4.67943,(869),0.013985,0.0101105,(256),1.99166,(703),none
72,13.401,(969),0.013754,0.51141,(10),3.06149,(415),none
73,0.825686,(66),0.013686,0.0233625,(137),3.57161,(230),none
74,3.49546,(770),0.0127512,0.00713473,(337),3.31082,(337),none
75,4.81116,(877),0.0117372,0.0243255,(134),4.59291,(96),none
76,5.25463,(896),0.0116169,0.0506434,(71),9.27323,(18),none
77,1.90745,(396),0.0113641,0.0159993,(172),0.876468,(943),none
78,4.0843,(833),0.0112789,0.0269958,(118),3.6507,(204),none
79,3.34618,(756),0.0112423,0.0312307,(97),1.59413,(780),none
80,3.53175,(778),0.0106925,0.0160577,(171),2.16383,(651),none
81,1.00044,(122),0.010637,0.0101511,(254),3.25442,(361),none
82,1.2576,(207),0.0104642,0.00979406,(265),2.24627,(631),none
83,3.8922,(815),0.0104325,0.0163504,(166),3.47424,(269),none
84,10.2116,(958),0.0104015,0.0325181,(94),4.46765,(107),none
85,5.18726,(893),0.0103467,0.0149427,(190),6.7596,(36),none
86,1.05644,(142),0.00953082,0.0104988,(250),2.56511,(556),none
87,9.21323,(950),0.00939345,0.0521453,(69),1.74226,(747),none
88,14.0213,(970),0.00904074,0.0877771,(57),3.48539,(265),none
89,1.23767,(202),0.00882736,0.00699483,(342),2.41143,(594),none
90,0.97238,(115),0.0088243,0.0149968,(189),3.48094,(268),none
91,0.721678,(36),0.0086329,0.0280674,(113),3.51879,(249),none
92,3.334,(754),0.00845326,0.00587067,(390),3.43181,(286),none
93,5.20634,(895),0.00839438,0.0443791,(78),7.16294,(30),none
94,1.3293,(227),0.00830252,0.0118937,(229),2.11426,(666),none
95,1.3307,(228),0.00830252,0.0118937,(230),2.14489,(656),none
96,1.33489,(229),0.00830252,0.0118937,(231),2.35953,(608),none
97,1.80975,(380),0.00829873,0.00577365,(397),1.10473,(899),none
98,1.50569,(296),0.00827637,0.00311311,(594),2.91489,(459),none
99,9.08568,(948),0.00819456,0.0859049,(58),1.64058,(771),none
100,1.05049,(140),0.00811258,0.00665014,(350),3.10256,(407),none
101,6.73633,(924),0.00801208,0.0753328,(62),2.5411,(565),none
102,1.07009,(148),0.00783284,0.00874925,(288),2.7208,(507),none
103,2.88558,(672),0.00775323,0.0111985,(238),1.94762,(709),none
104,1.77107,(372),0.00758476,0.00585836,(392),1.62901,(775),none
105,4.83834,(878),0.00758103,0.00759637,(322),8.4225,(21),none
106,6.44903,(917),0.0075197,0.0504714,(72),2.61299,(533),none
107,1.34993,(233),0.00741251,0.0118893,(232),1.80498,(735),none
108,6.65048,(922),0.00730535,0.0447315,(77),3.73837,(190),none
109,1.22928,(199),0.00725608,0.0059462,(387),2.45349,(587),none
110,1.40378,(248),0.00694239,0.00524636,(423),2.81878,(485),none
111,3.47144,(769),0.00686479,0.0109187,(243),3.14956,(393),none
112,7.32935,(933),0.00679383,0.0310614,(98),7.64681,(26),none
113,8.15694,(942),0.00660724,0.0717591,(64),0.968721,(929),none
114,1.50149,(294),0.00653211,0.00204857,(710),1.87059,(722),none
115,1.3237,(226),0.00623884,0.0160825,(170),3.04848,(419),none
116,1.266,(209),0.00605763,0.0129405,(209),2.9185,(457),none
117,1.31741,(223),0.00601653,0.00489381,(447),2.19505,(644),none
118,5.36539,(899),0.00600438,0.0401116,(80),19.2563,(5),none
119,1.93125,(402),0.00589706,0.0062849,(371),1.36481,(833),none
120,1.20724,(193),0.00583766,0.0136411,(197),2.59857,(537),none
121,1.1733,(181),0.00579855,0.00664481,(359),2.79695,(491),none
122,1.09668,(157),0.00569386,0.00559961,(406),2.25711,(626),none
123,3.80927,(808),0.00565631,0.0100259,(260),2.97713,(441),none
124,1.83732,(386),0.00565122,0.0132177,(205),1.85628,(725),none
125,1.38839,(244),0.0055288,0.00979058,(266),2.57716,(548),none
126,9.04006,(947),0.00550012,0.0516032,(70),1.64826,(769),none
127,6.13957,(911),0.00543573,0.0494055,(76),1.80836,(733),none
128,1.25026,(205),0.00541202,0.00655515,(364),2.50553,(570),none
129,1.83008,(385),0.00534038,0.0134055,(200),1.41801,(820),none
130,1.44258,(264),0.00529098,0.00214985,(696),1.10048,(902),none
131,1.32301,(225),0.00529024,0.0157332,(178),3.04048,(420),none
132,0.711154,(33),0.00527498,0.0187126,(155),3.39616,(298),none
133,2.52065,(585),0.00527382,0.0155373,(179),1.15261,(884),none
134,4.25998,(846),0.00515451,0.0132512,(204),5.33935,(68),none
135,1.67262,(353),0.00514348,0.0119657,(221),0.951242,(934),none
136,1.61324,(335),0.00505012,0.00717096,(335),1.80706,(734),none
137,1.78239,(373),0.00502801,0.00671084,(347),3.53845,(240),none
138,5.32785,(897),0.00499053,0.0270709,(117),14.6959,(14),none
139,2.86579,(670),0.00485241,0.0104806,(252),1.34928,(836),none
140,1.58937,(328),0.00484426,0.00939114,(275),1.69615,(756),none
141,1.2625,(208),0.00480729,0.00769329,(318),2.53877,(566),none
142,1.70794,(360),0.00479631,0.00439742,(480),1.10216,(900),none
143,1.45825,(270),0.00476998,0.00185158,(736),1.88436,(719),none
144,2.22949,(496),0.00476338,0.0038833,(518),2.16371,(652),none
145,1.28244,(214),0.00475441,0.00454548,(472),2.12512,(664),none
146,0.991341,(119),0.00475044,0.00840066,(298),2.79936,(490),none
147,0.993792,(120),0.00475044,0.00840066,(299),3.21506,(376),none
148,1.02249,(130),0.00470716,0.00595054,(383),2.95186,(446),none
149,1.02389,(131),0.00470716,0.00595054,(384),3.06909,(412),none
150,0.979438,(116),0.00465195,0.00729266,(331),2.70487,(512),none
151,1.39469,(246),0.0046249,0.0045428,(473),2.63954,(526),none
