Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,259.968,(81),2750.1,5.78307,(5),1538.79,(1),none
1,813.065,(87),2583.5,24.7807,(0),278.996,(30),none
2,87.7102,(57),1304.82,2.43179,(7),1678.22,(0),none
3,357.502,(83),907.451,6.21146,(4),430.077,(12),none
4,474.542,(85),574.919,9.78695,(2),165.319,(46),none
5,527.874,(86),573.293,11.6286,(1),135.52,(59),none
6,293.849,(82),554.79,3.72769,(6),405.25,(16),none
7,408.178,(84),361.651,7.05071,(3),142.465,(54),none
8,136.033,(72),339.064,1.16189,(13),901.268,(3),none
9,227.976,(80),324.548,2.2483,(8),401.405,(18),none
10,134.54,(71),302.682,1.07157,(14),971.595,(2),none
11,150.24,(74),282.964,1.26464,(11),635.075,(5),none
12,124.128,(68),278.43,0.926729,(17),842.336,(4),none
13,99.9941,(65),221.416,1.26793,(10),506.721,(8),none
14,205.635,(79),184.209,2.17922,(9),260.136,(32),none
15,126.572,(69),164.219,0.834505,(19),545.854,(7),none
16,167.839,(78),106.632,0.941215,(16),293.516,(27),none
17,161.828,(76),66.2228,0.991223,(15),170.027,(44),none
18,96.9037,(64),65.7106,0.422455,(25),417.043,(14),none
19,156.972,(75),63.7049,0.890781,(18),179.436,(42),none
20,80.2571,(51),61.9205,0.453983,(23),428.152,(13),none
21,94.1519,(62),51.9642,0.430255,(24),355.932,(24),none
22,92.3445,(61),46.6706,0.373285,(28),404.804,(17),none
23,145.678,(73),44.3498,0.693488,(21),156.685,(49),none
24,90.5877,(59),36.38,0.362672,(29),447.042,(11),none
25,166.603,(77),35.2585,0.793897,(20),119.485,(68),none
26,47.486,(31),35.2288,0.406833,(26),588.124,(6),none
27,38.149,(21),29.3977,0.257519,(34),321.113,(25),none
28,84.6516,(55),27.0458,0.232843,(40),474.704,(10),none
29,62.6027,(42),26.0878,0.168653,(51),416.089,(15),none
30,130.868,(70),24.7979,0.505423,(22),124.304,(64),none
31,59.6007,(40),20.9516,0.147215,(56),364.324,(22),none
32,96.0755,(63),17.9178,0.305915,(32),177.825,(43),none
33,42.0249,(25),17.5836,0.136087,(57),357.495,(23),none
34,63.4171,(43),15.1615,0.217625,(44),188.135,(39),none
35,71.1136,(45),13.8133,0.240442,(38),160.113,(47),none
36,78.6264,(50),13.6254,0.309197,(31),152.083,(52),none
37,102.222,(66),13.2103,0.356619,(30),114.997,(71),none
38,75.4314,(47),13.1408,0.253084,(35),155.869,(50),none
39,83.9516,(52),12.9239,0.385934,(27),300.988,(26),none
