Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1602.97,(72),2583880.0,21842.9,(0),4.71839,(15),none
1,597.149,(71),73599.8,260.609,(1),2.66918,(21),none
2,465.653,(70),5740.8,62.3526,(3),2.51035,(22),none
3,270.347,(63),1513.27,9.1627,(10),13.5331,(6),none
4,398.679,(69),1323.28,68.8141,(2),0.756652,(41),none
5,240.474,(62),1219.96,25.875,(5),0.589495,(51),none
6,312.018,(66),870.95,32.4654,(4),0.93426,(36),none
7,297.228,(65),539.045,20.1025,(6),1.51877,(31),none
8,344.298,(67),322.245,5.72373,(12),8.99589,(9),none
9,277.263,(64),225.484,1.16314,(33),166.22,(1),none
10,355.722,(68),224.214,15.7951,(8),2.08645,(26),none
11,199.031,(57),201.725,18.0034,(7),0.22583,(66),none
12,157.43,(46),135.354,5.95055,(11),0.7294,(43),none
13,163.12,(48),90.0183,2.60226,(21),2.69894,(20),none
14,143.845,(43),79.6123,4.79742,(14),0.457758,(55),none
15,167.192,(49),64.8146,1.24722,(32),9.26074,(8),none
16,184.117,(54),55.0757,3.53818,(19),1.18137,(34),none
17,150.058,(44),50.1381,4.24751,(15),0.550635,(52),none
18,180.069,(53),42.2841,1.48271,(28),3.4462,(18),none
19,127.168,(36),40.7637,2.67448,(20),0.637392,(48),none
20,213.392,(58),40.7143,5.70528,(13),0.39689,(58),none
21,176.583,(52),38.3163,3.65668,(18),0.745988,(42),none
22,152.517,(45),31.8109,1.49182,(27),1.96803,(28),none
23,117.479,(29),28.3711,1.14087,(34),2.16766,(24),none
24,161.895,(47),22.3547,0.922852,(42),4.22956,(16),none
25,171.163,(50),21.5619,4.14181,(16),0.910995,(37),none
26,223.797,(61),18.7876,12.7782,(9),0.231663,(65),none
27,140.946,(42),16.8913,0.496519,(56),6.41678,(12),none
28,186.629,(55),14.5945,0.771598,(47),5.78859,(13),none
29,113.792,(26),13.9184,1.3881,(30),0.648775,(46),none
30,119.779,(30),13.7207,1.30533,(31),0.783297,(40),none
31,138.481,(41),13.2179,2.32114,(22),0.376037,(59),none
32,173.614,(51),11.0576,1.0288,(38),1.91403,(30),none
33,187.963,(56),10.815,0.29127,(62),64.3185,(2),none
34,123.882,(34),10.5232,0.548351,(54),3.83645,(17),none
35,115.863,(28),9.25391,0.986293,(40),0.791687,(39),none
36,109.489,(21),9.00655,0.919077,(43),0.882058,(38),none
37,102.369,(13),7.94137,0.550759,(53),1.48198,(32),none
38,107.529,(19),7.16129,0.839485,(46),0.594199,(50),none
39,98.0262,(7),7.03914,0.998444,(39),0.464107,(54),none
40,111.846,(24),6.69823,0.487153,(57),1.95365,(29),none
41,99.4793,(9),6.58729,0.350497,(60),3.21311,(19),none
42,132.155,(38),5.52354,3.77581,(17),0.139322,(72),none
43,100.863,(11),5.21152,1.04251,(36),0.713967,(44),none
44,136.761,(40),4.96184,1.40156,(29),0.369993,(60),none
45,108.638,(20),4.70244,0.172994,(65),12.1155,(7),none
46,94.0082,(3),4.68812,0.596383,(52),0.628028,(49),none
47,130.11,(37),4.44273,2.13702,(24),0.200433,(68),none
48,98.9659,(8),4.41962,0.315624,(61),2.09313,(25),none
49,112.461,(25),4.40254,0.160765,(67),17.3455,(5),none
50,92.4347,(1),4.26623,1.13039,(35),0.170687,(70),none
51,115.058,(27),3.57314,0.692026,(49),0.642253,(47),none
52,110.555,(22),3.50537,0.449251,(58),1.06505,(35),none
53,100.057,(10),3.40609,0.169969,(66),8.5207,(10),none
54,95.6588,(5),3.35952,1.79996,(25),0.140013,(71),none
55,91.6333,(0),3.34255,0.693952,(48),0.250487,(64),none
56,105.543,(17),2.99373,0.675579,(50),0.364908,(61),none
57,97.1792,(6),2.98668,0.234361,(64),2.21805,(23),none
58,135.363,(39),2.84107,0.251637,(63),4.78716,(14),none
59,111.073,(23),2.73664,0.367545,(59),1.24984,(33),none
60,124.721,(35),2.55498,0.0831441,(69),202.735,(0),none
61,216.282,(59),2.3212,1.64149,(26),0.455721,(56),none
62,106.742,(18),2.32115,0.892083,(44),0.289918,(63),none
63,220.072,(60),1.76061,2.1482,(23),0.299253,(62),none
64,101.672,(12),1.51659,0.0812557,(70),36.769,(3),none
65,103.618,(14),1.515,0.947936,(41),0.223236,(67),none
66,94.6243,(4),1.49235,0.156759,(68),2.02522,(27),none
67,122.604,(33),1.24783,1.0291,(37),0.657698,(45),none
68,93.4734,(2),1.01863,0.0732826,(71),19.2004,(4),none
69,121.706,(32),0.565372,0.536494,(55),0.465668,(53),none
70,120.801,(31),0.544195,0.841044,(45),0.413065,(57),none
71,104.208,(15),0.320874,0.674153,(51),0.187167,(69),none
72,104.938,(16),0.200314,0.0715579,(72),7.1305,(11),none
