Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,632.769,(87),730157.0,144071.0,(0),9.41489,(3),none
1,113.31,(86),4863.61,408.431,(1),5.19426,(25),none
2,32.9598,(85),149.739,78.5571,(2),4.68881,(48),none
3,15.0181,(1),23.0516,5.83053,(3),6.50196,(9),none
4,27.5297,(74),4.45857,0.287705,(19),7.43952,(5),none
5,27.1422,(73),3.7555,0.486657,(9),5.83745,(13),none
6,26.0821,(72),3.3509,0.950866,(7),5.02594,(29),none
7,27.9074,(75),3.18052,0.163241,(36),0.200257,(86),none
8,19.5905,(39),3.02177,0.242823,(25),0.205742,(85),none
9,16.6352,(17),2.52106,0.322782,(16),5.18148,(26),none
10,20.3825,(44),2.05341,0.147555,(40),0.537874,(81),none
11,20.5974,(46),1.90826,0.210199,(29),0.237127,(84),none
12,23.7406,(62),1.88886,0.172963,(34),0.405749,(82),none
13,18.6756,(33),1.72796,0.341754,(14),4.57541,(55),none
14,30.7877,(82),1.64361,1.73883,(4),4.55722,(57),none
15,15.733,(3),1.32586,0.15448,(38),0.148211,(87),none
16,23.48,(61),1.32433,0.228482,(27),5.59814,(17),none
17,17.1015,(18),1.32029,0.116702,(44),5.68001,(15),none
18,18.51,(32),1.28068,0.104372,(51),0.28579,(83),none
19,18.4509,(31),1.23543,0.115152,(46),9.35765,(4),none
20,19.2263,(36),1.22659,0.228536,(26),5.90221,(12),none
21,20.1295,(42),1.17039,0.16633,(35),6.124,(10),none
22,17.9286,(27),1.13864,0.0769316,(57),4.57027,(56),none
23,29.663,(81),1.12807,0.988455,(6),4.39668,(64),none
24,17.7774,(26),1.05221,0.0910429,(54),0.604935,(80),none
25,19.5043,(38),0.99476,0.0554916,(66),12.2994,(2),none
26,20.3198,(43),0.94467,0.0296732,(75),26.6408,(0),none
27,17.6582,(24),0.854576,0.0463245,(69),1.30314,(78),none
28,18.3817,(30),0.833101,0.112748,(47),6.56797,(8),none
29,18.0888,(28),0.783693,0.179116,(33),5.19913,(24),none
30,15.6697,(2),0.756334,0.0388873,(71),0.618323,(79),none
31,17.7338,(25),0.749467,0.0463981,(68),6.97273,(7),none
32,19.0624,(35),0.457974,0.0839817,(56),5.39097,(20),none
33,23.9411,(63),0.411734,0.351898,(13),3.9814,(69),none
34,17.4251,(22),0.409958,0.189371,(30),6.03625,(11),none
35,16.392,(12),0.376296,0.0910776,(53),4.87281,(35),none
36,28.7173,(80),0.365393,0.824228,(8),3.9979,(68),none
37,25.79,(71),0.316498,0.245392,(24),4.93495,(33),none
38,20.5265,(45),0.31172,0.0447046,(70),5.82394,(14),none
39,16.2485,(11),0.284839,0.0917909,(52),4.92907,(34),none
40,32.6152,(84),0.261125,0.281636,(21),4.67781,(50),none
41,21.3196,(49),0.253841,0.288713,(18),4.26245,(66),none
42,19.873,(41),0.24238,0.249542,(22),4.76581,(43),none
43,24.4763,(65),0.21132,0.248796,(23),4.58463,(53),none
44,19.4045,(37),0.202067,0.0748305,(60),6.99295,(6),none
45,18.1735,(29),0.151169,0.184252,(31),5.31853,(21),none
46,21.7028,(51),0.146879,0.145172,(41),4.4719,(63),none
47,21.6089,(50),0.125203,0.0280878,(77),4.85239,(37),none
48,28.4085,(78),0.117808,0.105781,(50),3.65278,(74),none
49,32.3932,(83),0.11679,0.0384911,(72),4.87058,(36),none
50,0.758376,(0),0.104763,1.42332,(5),3.84289,(71),none
51,22.3989,(56),0.100574,0.124831,(43),4.70485,(47),none
52,22.5588,(57),0.097157,0.148483,(39),4.75204,(45),none
53,22.0288,(55),0.0910672,0.334997,(15),4.58044,(54),none
54,22.7953,(59),0.0894019,0.354122,(12),4.83282,(39),none
55,17.6283,(23),0.0890841,0.0114091,(85),18.5388,(1),none
56,24.7662,(67),0.0756059,0.282592,(20),4.68246,(49),none
57,23.1527,(60),0.0709499,0.300712,(17),5.01875,(30),none
58,16.5002,(15),0.0642713,0.0852962,(55),4.97404,(32),none
59,25.0789,(68),0.0593847,0.182345,(32),4.76289,(44),none
60,28.3012,(77),0.0574953,0.0574521,(65),3.41117,(76),none
61,28.0492,(76),0.0568773,0.22039,(28),2.14815,(77),none
62,25.6822,(70),0.0566146,0.019474,(81),5.26007,(22),none
63,25.2593,(69),0.0548321,0.40276,(11),4.80321,(40),none
64,19.8377,(40),0.0536224,0.0133946,(83),4.75131,(46),none
65,20.8169,(47),0.0489592,0.40598,(10),3.49565,(75),none
66,21.8404,(52),0.0487806,0.0753224,(59),4.51938,(61),none
67,16.0854,(9),0.0485188,0.115492,(45),4.52391,(60),none
68,24.3033,(64),0.048359,0.108713,(48),4.48235,(62),none
69,15.9847,(6),0.0427667,0.0742056,(61),4.65988,(51),none
70,17.2996,(21),0.0380919,0.106901,(49),5.67107,(16),none
71,21.2486,(48),0.0354662,0.0348524,(73),4.20253,(67),none
72,22.705,(58),0.0321524,0.0755822,(58),4.80136,(41),none
73,24.7071,(66),0.0233508,0.0159692,(82),4.79172,(42),none
74,16.5931,(16),0.021705,0.025618,(79),5.08325,(27),none
75,18.9821,(34),0.0210576,0.0635167,(63),5.20817,(23),none
76,15.9943,(7),0.019014,0.0732826,(62),4.2642,(65),none
77,16.4753,(14),0.0180632,0.0133019,(84),4.98983,(31),none
78,28.5165,(79),0.0146286,0.160549,(37),3.7845,(72),none
79,15.8843,(4),0.0112165,0.0274393,(78),3.67885,(73),none
80,21.9135,(53),0.00933827,0.021427,(80),4.55653,(58),none
81,16.071,(8),0.00846819,0.00808294,(87),4.60732,(52),none
82,16.4561,(13),0.00842696,0.00953334,(86),5.02655,(28),none
83,21.9412,(54),0.00716742,0.0543338,(67),4.55078,(59),none
84,16.2111,(10),0.00660818,0.0296146,(76),4.84609,(38),none
85,17.1767,(20),0.00582652,0.127715,(42),5.53518,(19),none
86,15.9191,(5),0.00563149,0.0580166,(64),3.92791,(70),none
87,17.1437,(19),0.00304467,0.0335139,(74),5.55614,(18),none
