Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,678.699,(87),1755.71,583.196,(0),0.404262,(1),none
1,129.618,(86),1419.91,398.267,(1),0.0130484,(30),none
2,38.8107,(85),69.1365,76.6762,(2),0.000125409,(87),none
3,25.6326,(72),0.488966,0.926157,(5),0.00214505,(71),none
4,26.5868,(73),0.426566,0.472692,(8),0.00968711,(37),none
5,29.2456,(81),0.419334,0.960926,(4),0.0014647,(79),none
6,30.6804,(82),0.411322,1.69203,(3),0.000729175,(86),none
7,26.8937,(74),0.270377,0.284704,(17),0.0255093,(24),none
8,31.7791,(84),0.185242,0.274415,(19),0.0093508,(38),none
9,28.3336,(80),0.153125,0.798127,(6),0.00161404,(76),none
10,27.2815,(75),0.104645,0.155898,(35),0.0406591,(15),none
11,25.178,(71),0.0973242,0.238456,(23),0.00596959,(45),none
12,23.2307,(62),0.0898125,0.16414,(33),0.0124957,(32),none
13,22.9342,(61),0.0839602,0.225061,(25),0.00564114,(46),none
14,19.644,(42),0.0831948,0.160987,(34),0.0126762,(31),none
15,31.5627,(83),0.0810841,0.0375043,(69),0.161465,(6),none
16,20.8442,(49),0.0773319,0.280555,(18),0.00234451,(70),none
17,23.9392,(65),0.0746006,0.241627,(22),0.00281015,(68),none
18,19.2236,(39),0.0703482,0.229493,(24),0.00674833,(43),none
19,18.3973,(33),0.0651502,0.330506,(13),0.00251256,(69),none
20,18.0747,(32),0.0623253,0.0991258,(48),0.0263275,(23),none
21,16.2591,(17),0.0560691,0.31476,(15),0.00283803,(66),none
22,17.4662,(27),0.0506132,0.0747238,(54),0.0420023,(14),none
23,17.3568,(26),0.049886,0.0873977,(51),0.032959,(18),none
24,19.0196,(38),0.0468354,0.0559377,(63),0.0843027,(11),none
25,19.9531,(44),0.0447858,0.138426,(39),0.0165746,(26),none
26,18.8078,(36),0.0424769,0.223502,(26),0.00496069,(50),none
27,18.5903,(35),0.0419863,0.0811321,(53),0.0150149,(27),none
28,21.169,(51),0.0414987,0.141491,(38),0.00601624,(44),none
29,21.8444,(56),0.0390806,0.121199,(42),0.00514981,(48),none
30,23.5608,(63),0.0385332,0.340699,(12),0.00174767,(73),none
31,22.0174,(57),0.0381136,0.144593,(37),0.00355058,(59),none
32,19.8046,(43),0.03779,0.0296565,(74),0.410796,(0),none
33,21.0562,(50),0.0371377,0.0275904,(76),0.100002,(8),none
34,19.4682,(41),0.0357121,0.242104,(21),0.00416768,(57),none
35,27.5839,(77),0.03464,0.0553678,(64),0.0313104,(21),none
36,17.6609,(28),0.0337633,0.174747,(32),0.00429459,(54),none
37,21.5817,(55),0.0331621,0.324728,(14),0.00112587,(83),none
38,24.2423,(67),0.0328219,0.273993,(20),0.0016768,(75),none
39,17.034,(22),0.0328041,0.194468,(29),0.00456633,(51),none
40,17.2864,(25),0.0321167,0.0458683,(66),0.0812624,(12),none
41,17.2197,(24),0.0307926,0.0441003,(67),0.0937751,(9),none
42,25.0249,(70),0.0307807,0.0192626,(80),0.163654,(5),none
43,18.9128,(37),0.0298718,0.0725189,(57),0.0136579,(28),none
44,27.7377,(78),0.0297048,0.104308,(46),0.00863454,(39),none
45,15.5748,(6),0.0295822,0.0723032,(58),0.384576,(2),none
46,23.6957,(64),0.0293702,0.10457,(45),0.00427979,(55),none
47,17.7566,(29),0.0287994,0.178057,(30),0.00331826,(61),none
48,24.6932,(69),0.0278542,0.389836,(10),0.00123921,(82),none
49,16.6576,(18),0.027202,0.113041,(43),0.0116465,(34),none
50,27.4694,(76),0.0257635,0.211499,(27),0.0110202,(35),none
51,21.2882,(52),0.0246788,0.0736221,(56),0.00760731,(40),none
52,15.9991,(12),0.0237098,0.0882328,(50),0.00688211,(42),none
53,22.6207,(60),0.023535,0.290493,(16),0.00110931,(84),none
54,22.1337,(58),0.022737,0.0738261,(55),0.0054584,(47),none
55,20.7055,(48),0.0222251,0.0339589,(71),0.0191396,(25),none
56,20.2264,(46),0.0220652,0.199209,(28),0.00315386,(64),none
57,15.8411,(11),0.0204651,0.0889378,(49),0.00448681,(52),none
58,19.3283,(40),0.0188204,0.0128659,(83),0.144653,(7),none
59,20.5006,(47),0.0184952,0.392801,(9),0.00132387,(81),none
60,20.0099,(45),0.0183059,0.0436846,(68),0.0310513,(22),none
61,17.9402,(30),0.0170891,0.069987,(60),0.0123523,(33),none
62,24.0737,(66),0.0169028,0.0155598,(81),0.092562,(10),none
63,24.5271,(68),0.0165346,0.177229,(31),0.00153521,(78),none
64,22.404,(59),0.0148838,0.343576,(11),0.000784696,(85),none
65,16.1184,(15),0.0120623,0.0824348,(52),0.00355259,(58),none
66,15.6054,(7),0.011882,0.071548,(59),0.00196745,(72),none
67,15.2815,(1),0.0110905,0.0373836,(70),0.0692875,(13),none
68,16.8768,(21),0.0107791,0.103069,(47),0.00318013,(62),none
69,27.8465,(79),0.0107139,0.153109,(36),0.00427637,(56),none
70,18.5049,(34),0.0100512,0.0611965,(61),0.00509671,(49),none
71,17.9821,(31),0.00885369,0.0333347,(72),0.0332377,(17),none
72,15.4404,(3),0.00879598,0.135195,(40),0.00286957,(65),none
73,16.1766,(16),0.00794065,0.0248083,(78),0.0109011,(36),none
74,16.0554,(14),0.00791371,0.012886,(82),0.0319812,(20),none
75,17.1791,(23),0.00661129,0.0113785,(84),0.204146,(3),none
76,16.0357,(13),0.00622992,0.00966716,(85),0.0358171,(16),none
77,21.3889,(54),0.00574935,0.0526035,(65),0.00436499,(53),none
78,21.3513,(53),0.00554344,0.0208777,(79),0.0134271,(29),none
79,15.7266,(9),0.00498627,0.111132,(44),0.00154333,(77),none
80,15.659,(8),0.00419955,0.00787572,(86),0.0320286,(19),none
81,15.5337,(5),0.00342533,0.0559901,(62),0.00174565,(74),none
82,15.4922,(4),0.0026138,0.0264011,(77),0.00282701,(67),none
83,16.8181,(20),0.0025282,0.124299,(41),0.00316064,(63),none
84,15.8067,(10),0.00248969,0.02857,(75),0.00342152,(60),none
85,16.6989,(19),0.00150115,0.0320568,(73),0.00712327,(41),none
86,15.3198,(2),0.00107899,0.00770084,(87),0.183009,(4),none
87,15.0901,(0),0.0,0.608739,(7),0.00145127,(80),none
