Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,276.153,(16),8206.28,9.97925,(0),3503.3,(0),none
1,225.478,(15),1407.49,5.58161,(1),939.405,(2),none
2,106.901,(13),373.794,1.16003,(2),1082.61,(1),none
3,92.5695,(11),181.553,0.774195,(4),759.892,(3),none
4,120.029,(14),115.44,0.847275,(3),418.973,(4),none
5,83.1787,(10),46.1455,0.467515,(6),295.619,(6),none
6,96.3154,(12),42.6055,0.630974,(5),209.102,(10),none
7,69.5192,(7),41.2593,0.308241,(7),362.611,(5),none
8,64.9991,(4),23.7991,0.250369,(11),276.992,(7),none
9,67.2314,(6),23.2167,0.295123,(8),215.103,(9),none
10,58.8498,(2),20.3995,0.202711,(13),263.003,(8),none
11,60.3458,(3),16.7822,0.230125,(12),207.657,(11),none
12,75.2059,(8),14.471,0.257564,(9),132.236,(12),none
13,76.3616,(9),13.2777,0.252968,(10),125.513,(13),none
14,65.4206,(5),8.13503,0.192998,(14),104.928,(16),none
15,54.1667,(1),7.56518,0.188928,(15),115.091,(15),none
16,47.6781,(0),7.39348,0.161875,(16),122.408,(14),none
