Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1887.7,(20),689837.0,257.085,(0),7736.45,(0),none
1,1145.9,(18),69630.1,80.8602,(2),2672.4,(10),none
2,1477.1,(19),16842.5,98.8833,(1),610.21,(19),none
3,559.082,(15),12129.8,11.5006,(4),2783.02,(9),none
4,442.897,(11),8560.96,6.5201,(6),5147.87,(4),none
5,645.573,(17),3401.87,17.6173,(3),521.427,(20),none
6,483.327,(14),3060.71,4.54369,(7),3204.71,(8),none
7,318.769,(6),3023.82,2.29476,(11),5189.51,(3),none
8,363.196,(10),2944.52,2.92558,(10),3861.34,(7),none
9,579.268,(16),2599.38,11.4792,(5),634.193,(18),none
10,292.986,(5),1872.81,1.29222,(16),6023.2,(1),none
11,479.065,(13),1818.35,3.19639,(9),2179.13,(11),none
12,251.676,(0),1765.41,2.11454,(12),5948.47,(2),none
13,462.218,(12),1533.65,3.39899,(8),1351.64,(15),none
14,262.92,(2),1185.8,1.1038,(19),3953.53,(6),none
15,351.311,(9),1109.63,1.71989,(14),1982.39,(13),none
16,291.253,(4),1080.06,1.24352,(17),4207.48,(5),none
17,338.48,(7),1007.35,1.90367,(13),1839.25,(14),none
18,258.005,(1),500.013,0.790382,(20),2058.9,(12),none
19,277.29,(3),360.26,1.18654,(18),1125.15,(16),none
20,345.431,(8),317.543,1.38316,(15),694.353,(17),none
