Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3357.49,(45),2403570.0,4110.77,(0),342.266,(0),none
1,979.817,(44),731383.0,1133.3,(1),14.3737,(13),none
2,680.726,(43),17104.9,29.4758,(4),169.39,(1),none
3,601.381,(42),14148.2,101.305,(3),13.9835,(14),none
4,424.641,(39),3127.06,123.452,(2),1.51024,(38),none
5,533.763,(41),2955.75,14.4642,(7),71.8817,(2),none
6,314.859,(34),950.18,12.9714,(8),6.7475,(24),none
7,297.293,(33),916.441,5.71548,(17),29.4166,(9),none
8,281.984,(32),743.578,17.4386,(6),2.91691,(31),none
9,351.117,(37),722.813,26.8894,(5),3.50097,(26),none
10,240.351,(27),695.94,11.1778,(9),3.18662,(28),none
11,371.957,(38),552.513,5.55958,(19),31.9534,(7),none
12,320.654,(35),538.997,7.61734,(14),10.0866,(18),none
13,266.759,(31),478.715,11.1026,(10),3.04005,(29),none
14,333.786,(36),407.216,3.81228,(23),37.1156,(6),none
15,228.971,(26),336.5,2.5313,(24),30.0759,(8),none
16,517.967,(40),213.755,5.38812,(20),66.3972,(3),none
17,172.391,(15),205.713,8.43408,(13),0.75558,(43),none
18,194.506,(20),186.131,10.2336,(11),0.951546,(42),none
19,222.154,(25),151.616,6.48031,(16),2.84875,(32),none
20,214.349,(24),124.593,9.34107,(12),1.2708,(40),none
21,202.087,(21),103.449,2.36694,(26),6.78631,(23),none
22,206.874,(23),90.0106,2.12618,(27),8.57136,(21),none
23,258.053,(30),84.0479,1.70139,(32),19.6247,(10),none
24,187.67,(19),81.6538,1.70141,(31),9.95879,(19),none
25,179.826,(16),79.3469,4.91888,(21),1.35474,(39),none
26,164.156,(13),77.2653,2.44444,(25),3.42903,(27),none
27,251.534,(29),66.4729,7.25097,(15),2.32902,(36),none
28,185.012,(18),64.0704,1.10909,(36),18.1807,(12),none
29,137.356,(2),60.4164,1.71901,(30),2.71185,(34),none
30,166.344,(14),51.9797,0.920193,(38),13.0177,(17),none
31,134.709,(1),43.984,1.34459,(33),2.82878,(33),none
32,143.824,(5),38.951,1.75456,(29),1.89583,(37),none
33,161.905,(12),33.2544,0.445407,(43),37.5668,(5),none
34,149.745,(8),32.8236,5.57072,(18),0.375906,(45),none
35,157.032,(10),32.2461,4.8203,(22),0.654805,(44),none
36,246.381,(28),31.0081,1.3218,(34),13.0599,(16),none
37,139.604,(3),29.2637,2.06682,(28),1.19415,(41),none
38,141.654,(4),28.0274,1.23425,(35),2.48631,(35),none
39,204.515,(22),26.5824,0.485229,(42),62.3897,(4),none
40,183.315,(17),22.1169,0.709955,(39),13.5298,(15),none
41,153.73,(9),19.6686,1.00245,(37),3.01031,(30),none
42,160.632,(11),18.8435,0.620236,(40),9.82515,(20),none
43,145.518,(6),13.6125,0.526747,(41),7.05773,(22),none
44,133.75,(0),4.19413,0.328613,(44),4.43486,(25),none
45,146.314,(7),3.7813,0.217359,(45),19.3966,(11),none
