Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,226.896,(10),185081.0,1935.51,(0),1.73991,(5),none
1,160.864,(9),16396.2,59.8892,(1),0.753938,(7),none
2,126.712,(8),3632.19,18.0208,(4),7.66227,(0),none
3,74.8106,(4),2671.8,28.2185,(3),0.367421,(10),none
4,57.8878,(2),940.826,9.62756,(6),0.418675,(8),none
5,104.292,(5),722.945,8.33475,(7),1.27707,(6),none
6,68.5831,(3),720.816,5.62333,(8),0.416633,(9),none
7,111.98,(6),78.8652,12.0606,(5),3.84567,(4),none
8,2.27369,(1),48.9865,55.6167,(2),4.72508,(2),none
9,124.608,(7),11.4939,1.53945,(9),7.4239,(1),none
10,0.640945,(0),0.428423,0.680316,(10),4.20567,(3),none
