Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,806.966,(126),12518.6,33.2206,(0),1171.93,(14),none
1,508.074,(125),7312.88,11.6215,(1),1867.79,(8),none
2,299.915,(121),2338.61,3.27507,(5),1916.41,(6),none
3,405.601,(123),2154.37,4.81173,(4),1065.84,(15),none
4,270.325,(119),1852.78,2.66339,(6),1892.68,(7),none
5,197.733,(112),1784.14,1.06998,(14),3996.23,(0),none
6,153.715,(98),1049.44,0.765942,(22),3424.84,(1),none
7,217.296,(115),1004.3,1.39671,(10),1713.57,(10),none
8,173.506,(105),955.051,0.951029,(17),2466.3,(2),none
9,203.569,(113),922.027,1.29605,(11),1744.28,(9),none
10,423.945,(124),863.554,5.69766,(2),380.276,(49),none
11,164.631,(103),663.73,0.818455,(20),1987.36,(4),none
12,158.2,(100),660.88,0.662042,(26),2358.09,(3),none
13,394.155,(122),631.537,5.35593,(3),345.987,(57),none
14,162.275,(101),579.352,0.73157,(25),1974.84,(5),none
15,232.146,(117),438.944,1.75612,(9),635.167,(24),none
16,145.09,(94),429.247,0.63068,(27),1639.48,(12),none
17,246.335,(118),403.203,1.98794,(8),518.115,(36),none
18,135.812,(89),375.953,0.531975,(32),1680.91,(11),none
19,196.057,(111),356.158,0.986543,(16),939.815,(19),none
20,133.811,(88),339.183,0.488521,(39),1615.7,(13),none
21,290.91,(120),228.551,2.46275,(7),237.811,(70),none
22,113.425,(76),163.204,0.576218,(30),458.962,(42),none
23,113.228,(75),162.205,0.560212,(31),609.381,(28),none
24,147.821,(95),151.47,0.581451,(28),613.81,(26),none
25,184.047,(108),147.839,0.923666,(18),374.0,(53),none
26,126.957,(84),139.211,0.400692,(46),789.68,(21),none
27,110.238,(72),130.695,0.462618,(42),544.394,(31),none
28,141.56,(92),125.715,0.514127,(34),574.246,(29),none
29,221.222,(116),124.957,1.2615,(12),232.081,(71),none
30,105.612,(67),116.129,0.252896,(60),1056.37,(16),none
31,142.757,(93),111.891,0.491092,(38),517.669,(37),none
32,125.044,(82),111.533,0.456857,(43),609.463,(27),none
33,212.99,(114),93.4733,1.25072,(13),189.545,(77),none
34,82.7448,(48),89.9796,0.224482,(63),1012.27,(17),none
35,96.6878,(62),86.9924,0.224781,(62),895.294,(20),none
36,129.3,(86),76.6508,0.368901,(49),485.986,(41),none
37,118.696,(80),75.8225,0.401348,(45),455.845,(43),none
38,81.4906,(47),74.3681,0.176069,(76),1006.79,(18),none
39,139.91,(91),67.9174,0.501576,(35),321.619,(60),none
40,108.603,(71),65.3445,0.313143,(54),505.81,(39),none
41,103.797,(66),65.0231,0.274673,(57),544.333,(32),none
42,102.987,(65),62.3441,0.298527,(56),521.163,(35),none
43,181.401,(107),62.019,0.884102,(19),170.928,(82),none
44,191.044,(109),58.0172,0.992846,(15),165.072,(84),none
45,114.639,(77),56.701,0.345975,(52),379.697,(51),none
46,122.254,(81),51.4628,0.375425,(48),316.3,(64),none
47,99.3885,(64),50.6479,0.257602,(59),452.775,(44),none
48,80.1148,(44),47.8273,0.185702,(72),714.057,(22),none
49,93.2625,(57),47.2344,0.198333,(66),539.762,(33),none
50,94.5145,(59),46.2727,0.200084,(65),523.019,(34),none
51,84.4701,(50),41.9342,0.16821,(80),567.929,(30),none
52,92.9116,(56),40.7643,0.191729,(71),492.617,(40),none
53,78.8927,(42),39.4901,0.158271,(83),623.976,(25),none
54,70.1713,(31),38.2425,0.14155,(86),641.668,(23),none
55,116.88,(79),36.8135,0.307669,(55),272.342,(66),none
56,111.739,(74),35.6176,0.494158,(37),174.03,(80),none
57,128.814,(85),35.5396,0.391668,(47),241.815,(69),none
58,170.613,(104),35.4982,0.762309,(23),121.397,(108),none
59,91.6955,(55),35.4245,0.227355,(61),380.245,(50),none
60,116.356,(78),34.4878,0.344535,(53),249.046,(68),none
61,86.8181,(53),33.9094,0.173093,(77),447.663,(45),none
62,177.314,(106),33.5836,0.773001,(21),100.788,(126),none
63,138.09,(90),32.497,0.46861,(41),163.991,(85),none
64,157.315,(99),30.3781,0.580537,(29),175.762,(79),none
65,150.473,(97),29.7397,0.531087,(33),139.276,(94),none
66,192.152,(110),29.4674,0.740904,(24),103.015,(123),none
67,95.167,(61),28.0925,0.182181,(74),402.737,(47),none
68,132.535,(87),25.9038,0.43755,(44),158.734,(88),none
69,106.212,(69),25.5982,0.195735,(67),378.745,(52),none
70,80.9334,(46),24.5354,0.169713,(79),350.823,(56),none
71,107.142,(70),24.2912,0.262576,(58),209.644,(74),none
72,106.006,(68),23.8145,0.191915,(69),367.594,(54),none
73,73.5888,(34),23.5541,0.133588,(90),403.453,(46),none
74,71.5934,(32),22.8834,0.137443,(87),401.193,(48),none
75,94.9748,(60),22.1594,0.177752,(75),342.228,(59),none
76,69.4033,(29),21.7289,0.101569,(103),511.305,(38),none
77,148.959,(96),21.3271,0.485544,(40),106.095,(118),none
78,163.171,(102),21.2221,0.4949,(36),120.758,(109),none
