Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,31.2416,(33),65667.5,461579.0,(0),0.00214889,(7),none
1,16.9245,(32),0.90217,13.4352,(1),0.00111211,(9),none
2,15.4709,(31),0.104461,1.49029,(5),0.00102942,(11),none
3,13.4327,(30),0.0630238,2.04905,(3),0.000907255,(13),none
4,9.45105,(28),0.0216369,1.09761,(6),0.00105484,(10),none
5,11.0534,(29),0.0154468,3.05402,(2),0.000790272,(14),none
6,6.37345,(26),0.00966063,1.59027,(4),0.000377688,(25),none
7,8.43405,(27),0.00826803,0.251175,(8),0.00743966,(2),none
8,4.74202,(21),0.00125288,0.207089,(10),0.000604402,(16),none
9,5.30975,(22),0.000835197,0.21177,(9),0.000376654,(26),none
10,5.67996,(24),0.000620869,0.153111,(11),0.000421479,(21),none
11,5.5701,(23),0.000606764,0.0629481,(16),0.000965736,(12),none
12,4.07679,(13),0.000419023,0.112621,(12),0.000243492,(33),none
13,4.58988,(20),0.000410229,0.0300566,(21),0.00398127,(5),none
14,4.16381,(14),0.000369768,0.0271161,(22),0.000429473,(20),none
15,3.23885,(9),0.00035463,0.0139147,(28),0.00624482,(3),none
16,3.56609,(10),0.000262677,0.0514874,(17),0.000783882,(15),none
17,5.97732,(25),0.000203384,0.332014,(7),0.000338228,(27),none
18,4.2457,(16),0.000190305,0.0632219,(15),0.000262957,(32),none
19,2.9019,(4),0.000164868,0.023801,(23),0.00268538,(6),none
20,4.37879,(18),0.000126487,0.0786796,(14),0.000303456,(30),none
21,4.28427,(17),0.000118178,0.0118441,(31),0.00050599,(18),none
22,4.20787,(15),0.000111577,0.0233889,(24),0.00038076,(24),none
23,2.78556,(2),7.27734e-05,0.0205805,(26),0.000390173,(23),none
24,2.95979,(5),6.69085e-05,0.0160945,(27),0.00113545,(8),none
25,2.45379,(0),6.12595e-05,0.0129952,(29),0.00406287,(4),none
26,3.77381,(11),5.15165e-05,0.0998351,(13),0.000289353,(31),none
27,4.51261,(19),4.50308e-05,0.0467003,(18),0.000535977,(17),none
28,2.79878,(3),3.66497e-05,0.0120844,(30),0.000450793,(19),none
29,2.64539,(1),2.29967e-05,0.0309044,(19),0.000337328,(28),none
30,3.00224,(7),2.21578e-05,0.0216812,(25),0.00040856,(22),none
31,3.05465,(8),1.31851e-05,0.0302639,(20),0.000315543,(29),none
32,3.88286,(12),1.27032e-05,0.000943522,(32),0.0431453,(0),none
33,2.96711,(6),1.10021e-05,0.000593251,(33),0.027963,(1),none
