Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,127.083,(82),122.988,32.4386,(2),0.0124723,(26),none
1,95.6392,(81),36.4535,2.5701,(10),0.392191,(3),none
2,55.1588,(73),8.28097,1.38496,(18),0.162121,(6),none
3,64.021,(74),7.11068,8.78726,(4),0.00356554,(54),none
4,188.089,(84),5.8192,69.021,(1),0.00567122,(41),none
5,229.862,(85),5.31377,313.8,(0),0.00575713,(40),none
6,53.3949,(72),3.31727,1.14907,(19),0.0558611,(10),none
7,83.3135,(80),2.11406,12.978,(3),0.00870239,(35),none
8,133.901,(83),1.93257,3.91516,(8),0.0220891,(17),none
9,34.6002,(57),1.77056,6.00534,(5),0.000389253,(85),none
10,68.8144,(76),1.26189,1.58305,(17),0.0113104,(29),none
11,70.9301,(77),1.23212,2.49237,(12),0.00623081,(39),none
12,43.0636,(64),1.08256,1.59216,(15),0.00343809,(56),none
13,74.9593,(78),1.04779,4.26091,(7),0.00400793,(50),none
14,52.5983,(71),0.906905,0.8943,(21),0.0250479,(15),none
15,65.7252,(75),0.868058,2.56711,(11),0.00411604,(49),none
16,49.3962,(70),0.855544,3.22115,(9),0.00286781,(60),none
17,39.1596,(58),0.66065,0.733487,(24),0.0111989,(30),none
18,78.6423,(79),0.500432,4.78987,(6),0.00480132,(46),none
19,44.4561,(65),0.351287,0.264494,(39),0.0416353,(13),none
20,31.6832,(55),0.288186,0.339136,(34),0.0147073,(22),none
21,31.0849,(53),0.282703,0.443115,(31),0.0116235,(27),none
22,41.8035,(62),0.256108,0.308321,(35),0.0158734,(21),none
23,26.0315,(36),0.23629,0.479624,(29),0.00321013,(58),none
24,32.1459,(56),0.229447,0.55951,(25),0.00337884,(57),none
25,41.3983,(61),0.217952,0.101135,(56),0.131604,(8),none
26,30.2177,(52),0.2114,0.792223,(23),0.00208934,(68),none
27,46.6207,(68),0.182771,1.75516,(13),0.0018868,(72),none
28,40.2492,(59),0.170395,1.58558,(16),0.00242032,(64),none
29,31.3561,(54),0.169714,0.0749578,(60),0.174706,(5),none
30,48.2354,(69),0.168268,1.09351,(20),0.00260867,(63),none
31,42.1475,(63),0.122475,0.559291,(26),0.00544517,(44),none
32,45.0969,(66),0.120599,0.814951,(22),0.00523771,(45),none
33,28.003,(42),0.117223,0.423434,(32),0.00210017,(67),none
34,27.2327,(40),0.109135,0.23231,(42),0.00553885,(43),none
35,26.3863,(37),0.100835,0.050989,(68),0.104409,(9),none
36,41.1406,(60),0.0865709,0.28044,(37),0.0138298,(23),none
37,29.5985,(50),0.0825695,0.166017,(51),0.0115207,(28),none
38,28.3026,(43),0.0796752,0.0987819,(57),0.0174179,(20),none
39,29.9252,(51),0.0742353,0.217318,(44),0.0056125,(42),none
40,26.7127,(38),0.0719317,0.53902,(27),0.00297297,(59),none
