Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,156.689,(9),741.412,2.14748,(0),1651.18,(0),none
1,135.957,(8),38.6511,1.09318,(1),121.873,(1),none
2,65.6941,(7),6.33708,0.254551,(2),87.3307,(2),none
3,45.1561,(4),1.90738,0.0962807,(6),56.0961,(3),none
4,41.9944,(3),1.59901,0.201035,(3),31.8347,(6),none
5,52.8539,(5),1.42752,0.145822,(5),30.6147,(7),none
6,60.4062,(6),1.37019,0.151453,(4),23.4753,(9),none
7,39.0823,(2),1.11319,0.0842975,(7),41.4803,(4),none
8,36.7907,(1),0.53448,0.0594586,(8),24.3392,(8),none
9,24.8711,(0),0.365117,0.0312243,(9),34.9238,(5),none
