Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,9581.48,(50),63952100.0,54505.4,(0),2078.88,(0),none
1,1798.8,(49),1507410.0,2165.16,(1),29.0206,(8),none
2,934.453,(48),82302.6,458.518,(2),5.2752,(34),none
3,730.195,(47),12226.2,101.067,(3),9.58403,(23),none
4,601.381,(46),4754.26,70.5112,(4),4.80489,(37),none
5,515.87,(44),2040.01,17.7594,(8),30.6511,(7),none
6,565.177,(45),1375.52,36.4897,(6),6.6785,(26),none
7,326.718,(36),1261.45,13.0867,(11),9.16812,(24),none
8,310.123,(35),948.634,9.01061,(15),15.4066,(13),none
9,495.124,(43),870.959,7.73017,(17),61.0321,(4),none
10,345.476,(37),653.632,16.2078,(10),4.07315,(38),none
11,422.113,(41),540.622,66.8796,(5),1.09094,(50),none
12,279.314,(31),392.196,12.0351,(12),3.10214,(44),none
13,225.569,(20),382.232,6.24532,(18),5.58792,(32),none
14,297.596,(34),379.892,8.06053,(16),9.94891,(21),none
15,238.328,(24),285.598,5.24106,(20),11.6944,(19),none
16,363.257,(38),236.274,11.5522,(13),3.61572,(41),none
17,261.204,(29),228.575,9.91689,(14),2.34025,(47),none
18,240.275,(25),218.757,5.23173,(21),5.87826,(30),none
19,483.391,(42),196.815,3.5398,(25),79.3661,(2),none
20,217.038,(19),177.191,3.49956,(26),5.90758,(28),none
21,198.802,(12),162.341,2.82759,(32),8.20801,(25),none
22,176.366,(4),157.24,3.06364,(29),4.98852,(36),none
23,192.599,(10),133.461,4.05707,(24),3.85414,(40),none
24,268.919,(30),128.324,2.79977,(33),13.3409,(15),none
25,204.021,(14),113.349,3.17331,(27),11.8965,(17),none
26,202.84,(13),101.566,3.12998,(28),5.38523,(33),none
27,230.161,(21),94.8928,2.98318,(30),23.4337,(11),none
28,188.258,(9),88.8095,2.27913,(35),5.8989,(29),none
29,209.082,(16),88.4884,4.22947,(23),3.06506,(45),none
30,234.456,(23),81.4152,1.28553,(41),30.8223,(6),none
31,173.361,(3),80.0961,1.9865,(38),5.6955,(31),none
32,231.558,(22),75.6174,2.95157,(31),9.6416,(22),none
33,249.456,(27),62.3909,5.3026,(19),3.4384,(42),none
34,170.113,(2),55.5319,2.05994,(36),3.41137,(43),none
35,183.862,(7),54.6912,2.40422,(34),4.06436,(39),none
36,374.605,(39),44.1105,4.53851,(22),6.0139,(27),none
37,180.615,(6),42.7532,1.14956,(42),13.1919,(16),none
38,390.638,(40),41.7324,16.5885,(9),1.48689,(48),none
39,244.604,(26),41.2681,1.43956,(40),14.9699,(14),none
40,195.895,(11),39.6761,0.540494,(49),65.8969,(3),none
41,290.435,(33),38.8816,1.70344,(39),22.0165,(12),none
42,167.681,(1),34.9595,2.02891,(37),2.35428,(46),none
43,179.72,(5),28.1891,0.590726,(47),28.0629,(9),none
44,288.137,(32),21.9365,0.912914,(43),37.9759,(5),none
45,185.75,(8),19.7111,0.819878,(46),10.0414,(20),none
46,213.363,(17),17.6792,0.854237,(45),11.7081,(18),none
47,205.781,(15),15.5256,0.571985,(48),26.6883,(10),none
48,253.843,(28),10.6923,0.402158,(50),134.399,(1),none
49,214.923,(18),2.81194,0.890653,(44),5.12179,(35),none
50,164.087,(0),0.0,17.927,(7),1.23251,(49),none
