Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1330.28,(231),17918300.0,152718.0,(0),17.2816,(41),none
1,630.779,(230),33444.2,231.527,(1),10.2908,(84),none
2,552.642,(229),13330.3,103.0,(2),9.43721,(106),none
3,410.869,(228),9884.91,70.1555,(3),9.16181,(110),none
4,254.661,(222),2130.24,21.2056,(7),6.57865,(186),none
5,240.696,(221),1416.49,7.05844,(11),15.5771,(47),none
6,300.443,(225),1102.98,50.701,(4),4.59112,(226),none
7,178.453,(211),700.755,6.63906,(12),7.46446,(164),none
8,215.048,(219),626.472,17.8595,(8),6.6076,(184),none
9,231.251,(220),616.927,4.62764,(18),26.091,(27),none
10,169.349,(210),495.601,6.3048,(13),7.74252,(152),none
11,275.119,(223),416.228,5.92497,(14),9.96027,(94),none
12,152.661,(206),372.047,2.40796,(27),11.6121,(64),none
13,378.25,(227),344.348,23.2689,(6),7.57537,(161),none
14,137.465,(199),321.248,4.58651,(19),38.6249,(17),none
15,279.74,(224),215.294,5.5241,(15),9.96523,(93),none
16,205.635,(218),158.619,4.50069,(21),8.06132,(141),none
17,157.894,(208),122.301,7.36177,(10),4.47328,(229),none
18,202.641,(217),120.881,3.13277,(25),7.33672,(166),none
19,196.326,(216),96.1264,3.17839,(24),8.4252,(131),none
20,344.099,(226),91.2388,23.4956,(5),5.92093,(207),none
21,133.394,(198),80.9623,4.57398,(20),6.1781,(202),none
22,165.31,(209),80.7932,2.69609,(26),8.30707,(134),none
23,155.621,(207),76.356,0.694207,(54),35.5558,(18),none
24,151.132,(205),70.3159,0.626571,(58),42.0686,(16),none
25,187.632,(214),66.6403,3.18402,(23),4.74451,(224),none
26,144.238,(203),57.3007,5.11565,(16),8.52098,(125),none
27,124.06,(193),51.6976,2.15839,(28),5.41868,(216),none
28,118.797,(189),51.578,0.472276,(64),18.4733,(39),none
29,120.346,(190),47.8878,1.6432,(31),4.07844,(230),none
