Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,206.883,(65),215188.0,1488.46,(0),4.98252,(51),none
1,63.4832,(64),14577.4,87.6831,(1),2.79124,(65),none
2,51.5385,(62),256.93,7.45099,(4),9.07601,(15),none
3,58.6876,(63),106.311,1.11326,(11),43.0015,(0),none
4,42.4513,(61),76.7004,7.68127,(3),6.65164,(34),none
5,39.9618,(59),57.082,2.27424,(7),5.14787,(47),none
6,35.7518,(57),36.1135,2.47299,(6),6.35267,(38),none
7,31.195,(55),18.06,3.05797,(5),6.8403,(32),none
8,38.1151,(58),15.0997,1.52615,(9),9.10729,(14),none
9,34.3545,(56),12.7067,0.999269,(12),8.72279,(18),none
10,29.169,(53),10.3652,1.76914,(8),5.28223,(46),none
11,23.5489,(40),7.78079,0.639929,(17),6.01929,(41),none
12,19.9215,(32),4.31955,0.740735,(14),4.79055,(56),none
13,24.3583,(41),3.85161,0.26029,(27),3.92546,(62),none
14,25.7083,(46),2.74238,1.22142,(10),6.5936,(35),none
15,17.0413,(11),2.6715,0.354932,(20),3.72426,(63),none
16,28.9559,(52),2.3744,0.194285,(33),7.373,(27),none
17,22.5534,(39),1.82259,0.953331,(13),8.1871,(20),none
18,18.4645,(22),1.69195,0.271742,(26),5.58791,(45),none
19,19.521,(30),1.67917,0.284252,(25),4.04047,(61),none
20,24.9995,(44),1.6511,0.571386,(18),5.62863,(44),none
21,42.2862,(60),1.4878,0.109481,(42),9.01631,(16),none
22,27.2298,(48),1.3627,0.673082,(16),7.13832,(30),none
23,21.5863,(36),1.28365,0.332146,(22),6.04193,(40),none
24,18.9295,(24),1.08438,0.168086,(36),4.87897,(53),none
25,20.731,(34),0.956741,0.72442,(15),5.84118,(42),none
26,17.7402,(16),0.90747,0.161786,(37),5.08917,(48),none
27,16.1699,(5),0.889538,0.136185,(38),4.722,(57),none
28,16.7211,(8),0.885955,0.17209,(35),6.78976,(33),none
29,27.9446,(49),0.870352,0.544047,(19),7.64905,(24),none
30,17.6426,(15),0.857427,0.0860851,(46),3.58178,(64),none
31,26.9911,(47),0.826711,0.200325,(32),6.89365,(31),none
32,15.8467,(3),0.816612,0.236585,(30),6.40677,(37),none
33,24.5816,(42),0.718254,0.330234,(23),4.85199,(54),none
34,19.4886,(29),0.60458,0.0512485,(55),16.5559,(2),none
35,16.9357,(10),0.580248,0.0632343,(51),9.19209,(13),none
36,19.4526,(28),0.55898,0.0504157,(56),4.58458,(58),none
37,31.0054,(54),0.549972,0.0994905,(44),10.2104,(9),none
38,16.3245,(7),0.538375,0.333582,(21),6.43692,(36),none
39,28.8068,(51),0.431696,0.0584886,(52),15.3837,(3),none
40,18.3135,(21),0.401964,0.121739,(40),8.5616,(19),none
41,17.9543,(18),0.383451,0.0831914,(47),7.78796,(23),none
42,17.5837,(14),0.350792,0.0301564,(61),15.342,(4),none
43,19.8267,(31),0.339744,0.0480607,(57),7.30672,(28),none
44,28.5363,(50),0.312575,0.256102,(29),9.20538,(12),none
45,19.3695,(27),0.30284,0.0548691,(53),10.7724,(7),none
46,17.4668,(13),0.271496,0.0886203,(45),11.2548,(6),none
47,16.0833,(4),0.230389,0.0647319,(50),10.7102,(8),none
48,20.6782,(33),0.178976,0.0406455,(58),5.62957,(43),none
49,21.4972,(35),0.173877,0.0520814,(54),8.99236,(17),none
50,18.0713,(19),0.162833,0.0227923,(64),4.99594,(50),none
51,17.9211,(17),0.154975,0.0290967,(63),5.01811,(49),none
52,18.7869,(23),0.140204,0.0321947,(60),22.8114,(1),none
53,25.5982,(45),0.101491,0.0812591,(48),7.54061,(25),none
54,24.9324,(43),0.100283,0.0299167,(62),9.70565,(11),none
55,19.2448,(26),0.0894511,0.11632,(41),7.84041,(22),none
56,18.0929,(20),0.0664839,0.206797,(31),4.31411,(59),none
57,22.2801,(38),0.0645013,0.257314,(28),7.96306,(21),none
58,16.8875,(9),0.0644825,0.0375424,(59),11.4502,(5),none
59,21.9271,(37),0.0625177,0.304464,(24),7.5328,(26),none
60,17.3972,(12),0.0471547,0.0648547,(49),9.92014,(10),none
61,19.0553,(25),0.046391,0.17253,(34),6.19433,(39),none
62,0.252792,(0),0.0204225,0.108693,(43),4.25926,(60),none
63,0.515955,(1),0.0178552,0.124352,(39),4.96011,(52),none
64,16.316,(6),0.0111762,0.0040776,(65),7.24384,(29),none
65,1.59746,(2),0.0,13.8269,(2),4.79713,(55),none
