Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,901.301,(482),240215.0,34519.7,(0),3.54294,(11),none
1,562.811,(479),598.653,127.899,(1),1.15534,(71),none
2,313.778,(475),535.278,56.7034,(3),0.359798,(311),none
3,375.044,(476),413.907,43.0909,(5),0.61224,(166),none
4,273.514,(474),358.473,28.4902,(7),0.674372,(147),none
5,425.082,(477),354.257,56.2252,(4),0.667212,(150),none
6,698.881,(480),349.181,72.4816,(2),2.46378,(21),none
7,487.319,(478),332.323,41.8732,(6),1.22439,(64),none
8,232.06,(473),296.212,27.3574,(8),0.371419,(296),none
9,769.457,(481),289.755,19.0405,(11),11.8818,(2),none
10,209.755,(472),122.235,19.6246,(10),0.192673,(469),none
11,185.253,(471),41.2474,20.136,(9),0.0919021,(482),none
12,150.475,(464),25.6081,5.47428,(14),0.360444,(310),none
13,143.473,(463),18.8068,3.53232,(19),0.53552,(187),none
14,155.304,(465),14.2705,3.79803,(17),0.368443,(298),none
15,160.126,(466),12.3945,3.71062,(18),0.366472,(303),none
16,128.447,(458),11.0775,2.63424,(22),1.03008,(83),none
17,139.337,(462),9.74974,5.06348,(15),0.309284,(394),none
18,167.137,(468),8.98883,3.99185,(16),0.212399,(462),none
19,122.312,(454),8.42226,1.5183,(27),4.47903,(9),none
20,112.279,(452),5.99787,7.72239,(13),2.16006,(27),none
21,95.6347,(443),4.76476,2.21932,(24),2.0353,(34),none
22,173.432,(470),4.64736,7.72636,(12),0.100689,(481),none
23,79.6508,(428),4.53589,3.15947,(20),1.40953,(51),none
24,162.884,(467),3.88525,0.52823,(54),4.36638,(10),none
25,125.545,(455),3.62568,1.88248,(26),0.638904,(155),none
26,86.8815,(435),3.18096,1.32283,(33),3.33965,(12),none
27,131.859,(459),2.68382,0.617015,(48),12.2522,(1),none
28,90.8371,(439),2.45029,1.32705,(32),2.01983,(35),none
29,135.446,(461),2.40008,1.39116,(31),0.947331,(98),none
30,133.801,(460),2.19062,0.831151,(40),3.32865,(13),none
31,101.284,(445),1.98178,2.62812,(23),1.89657,(41),none
32,87.6171,(436),1.85946,0.815373,(41),2.68906,(19),none
33,77.1425,(427),1.82399,1.27213,(34),1.36726,(54),none
34,99.0786,(444),1.76369,1.44332,(29),2.12281,(29),none
35,83.7656,(434),1.55144,1.39303,(30),2.64541,(20),none
36,93.9074,(442),1.2647,0.467489,(63),2.82631,(16),none
37,120.293,(453),1.1629,0.379044,(74),8.45833,(3),none
38,88.9833,(437),1.09186,0.655603,(47),2.29066,(25),none
39,106.524,(449),0.986309,1.90095,(25),1.99051,(36),none
40,60.3854,(400),0.974365,0.754715,(43),0.876726,(110),none
