Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,50.6429,(1741),113.396,39.1458,(0),8.48561,(24),none
1,42.1206,(1740),5.26704,7.87118,(2),7.73874,(34),none
2,4.60586,(1591),1.1195,0.0964947,(79),0.903914,(1663),none
3,4.63091,(1592),1.09079,0.0949841,(80),1.47637,(1540),none
4,23.8291,(1735),1.07173,2.4273,(6),5.62255,(91),none
5,10.282,(1709),1.06092,0.186005,(64),35.8036,(1),none
6,20.7941,(1734),0.941049,0.917348,(9),8.7359,(22),none
7,4.67113,(1593),0.87834,0.0786807,(81),3.56316,(386),none
8,9.69215,(1707),0.742494,0.250785,(57),17.9449,(5),none
9,28.6639,(1737),0.704645,2.84116,(5),6.19572,(69),none
10,4.69427,(1594),0.331004,0.0345321,(110),9.39291,(18),none
11,24.625,(1736),0.294199,1.58518,(7),5.68916,(87),none
12,16.0825,(1728),0.250376,0.294548,(54),5.41143,(97),none
13,9.16973,(1705),0.244838,0.238915,(60),8.62157,(23),none
14,17.4361,(1730),0.22909,0.248649,(58),7.96327,(30),none
15,10.8354,(1710),0.214842,0.550719,(12),0.400112,(1731),none
16,16.7832,(1729),0.205171,0.691029,(10),6.49116,(57),none
17,19.947,(1733),0.203919,0.599188,(11),13.7695,(9),none
18,4.44563,(1585),0.182358,0.106096,(77),6.80634,(50),none
19,35.0247,(1739),0.178017,6.9303,(3),6.94853,(47),none
20,8.85186,(1702),0.16924,0.180728,(66),6.80385,(51),none
21,11.2381,(1712),0.145081,0.367219,(14),0.918354,(1659),none
22,3.97065,(1554),0.135048,0.0485179,(99),2.55995,(1141),none
23,0.574102,(28),0.132177,0.351839,(19),3.19254,(726),none
24,0.575443,(30),0.132177,0.351839,(20),3.17854,(739),none
25,0.5766,(31),0.132177,0.351839,(21),3.14448,(764),none
26,0.57727,(32),0.132177,0.351839,(22),3.18211,(734),none
27,0.579219,(33),0.132177,0.351839,(23),3.18746,(730),none
28,0.580316,(34),0.132177,0.351839,(24),3.18926,(728),none
29,7.41258,(1684),0.129043,0.0370288,(109),5.70384,(85),none
30,0.56015,(15),0.127742,0.338864,(32),3.06408,(836),none
31,0.562587,(16),0.127742,0.338864,(33),3.13736,(771),none
32,0.562709,(17),0.127742,0.338864,(34),3.13189,(777),none
33,0.563928,(18),0.127742,0.338864,(35),3.09471,(810),none
34,0.56472,(19),0.127742,0.338864,(36),3.08738,(819),none
35,0.565512,(20),0.127742,0.338864,(37),3.02149,(866),none
36,0.566974,(21),0.127742,0.338864,(38),3.19931,(721),none
37,0.567584,(22),0.126093,0.342946,(27),3.15868,(756),none
