Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,161.102,(9),781.13,2.77186,(0),1131.48,(1),none
1,64.5083,(6),176.16,0.528467,(2),1351.0,(0),none
2,92.8151,(8),151.524,0.669141,(1),776.797,(2),none
3,77.9946,(7),39.9024,0.386439,(3),302.1,(8),none
4,34.2099,(2),36.1635,0.362021,(4),385.907,(7),none
5,28.6484,(1),36.0318,0.246295,(6),462.254,(6),none
6,41.9173,(4),35.1295,0.268253,(5),496.159,(5),none
7,42.6284,(5),31.0715,0.13194,(7),631.364,(3),none
8,39.2333,(3),25.5417,0.120072,(8),582.123,(4),none
9,26.1384,(0),2.3012,0.0558273,(9),133.744,(9),none
