Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,302.894,(190),131052.0,138175.0,(0),6.18393,(60),none
1,122.139,(184),806.342,32.5297,(2),11.8367,(4),none
2,123.329,(185),264.196,32.4916,(3),5.42238,(113),none
3,110.121,(183),45.6116,12.3111,(6),5.89663,(82),none
4,179.211,(188),23.9668,82.6044,(1),5.96495,(73),none
5,87.6025,(178),21.0175,1.29667,(22),4.07283,(165),none
6,53.5924,(162),20.7774,1.41187,(20),4.08271,(164),none
7,158.02,(186),15.5792,8.15531,(9),5.84748,(83),none
8,85.826,(177),12.286,1.28067,(23),7.12482,(34),none
9,44.6571,(149),12.1654,0.835549,(27),3.81683,(171),none
10,269.04,(189),10.4912,18.2094,(4),6.16818,(62),none
11,55.6299,(164),7.82644,0.553859,(38),2.97127,(186),none
12,79.3159,(176),6.87082,6.2162,(12),5.78516,(87),none
13,62.4741,(167),6.85464,0.704125,(32),4.09133,(163),none
14,20.2733,(3),6.4299,7.74279,(10),6.8029,(41),none
15,49.5645,(157),5.18248,0.464455,(41),4.67626,(147),none
16,33.1046,(114),4.64001,0.370549,(49),3.53357,(183),none
17,95.7145,(182),4.60598,13.0327,(5),5.60209,(101),none
18,55.0053,(163),4.47968,0.405706,(47),7.50726,(26),none
19,93.207,(181),4.35396,1.98056,(17),5.39557,(115),none
20,167.191,(187),3.89195,8.39603,(8),5.90703,(80),none
21,38.4855,(136),3.73274,1.06388,(26),5.61885,(99),none
22,89.2433,(180),3.32262,3.19187,(14),5.21382,(127),none
23,45.5017,(150),3.18743,0.550603,(39),4.19998,(160),none
24,61.7058,(166),3.17329,0.527371,(40),6.61572,(49),none
25,50.1035,(158),2.85117,0.376352,(48),3.71978,(174),none
26,51.0474,(160),2.83526,2.05906,(16),5.70618,(92),none
27,37.761,(133),2.31273,0.239287,(68),3.41266,(185),none
28,27.6645,(86),2.21474,0.286636,(59),4.92626,(139),none
29,28.0198,(87),2.15063,0.216205,(72),3.47095,(184),none
30,37.3137,(132),2.06774,0.362664,(51),5.84178,(84),none
31,27.0783,(82),2.04299,0.262145,(62),5.38628,(116),none
32,34.2523,(119),1.96755,0.182306,(84),9.24225,(14),none
33,49.1201,(156),1.93779,0.306267,(56),6.70021,(44),none
34,44.3086,(148),1.91988,0.155187,(93),11.4623,(6),none
35,34.5815,(120),1.77847,0.15396,(94),3.63259,(179),none
36,39.6839,(137),1.72952,0.171611,(85),3.98242,(167),none
37,23.6737,(48),1.68056,0.169897,(86),2.88379,(187),none
38,53.2328,(161),1.6075,0.0964309,(118),19.2114,(1),none
39,76.4129,(175),1.57529,2.95843,(15),5.82827,(85),none
40,48.4199,(155),1.31724,0.607,(34),5.78968,(86),none
41,63.404,(168),1.30153,1.79618,(19),5.15218,(130),none
42,21.9131,(30),1.25506,0.160484,(90),3.90732,(169),none
43,69.414,(174),1.22008,6.25167,(11),5.56142,(104),none
44,26.4648,(75),1.19847,0.210735,(76),8.1391,(18),none
45,42.2649,(143),1.09264,0.437302,(43),6.27115,(56),none
46,22.5556,(38),1.06901,0.131297,(102),3.9387,(168),none
47,39.8701,(138),1.03274,0.437002,(44),3.86843,(170),none
48,35.9281,(126),1.02488,0.323072,(54),4.15748,(162),none
49,25.0437,(62),1.00076,0.0853664,(119),3.70165,(177),none
50,31.37,(108),0.961398,0.458001,(42),4.77161,(143),none
51,26.3545,(74),0.95092,0.210759,(75),6.68434,(46),none
