Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,548.168,(49),49168.7,29.7717,(0),7002.5,(0),none
1,176.558,(47),1839.71,1.47421,(2),3881.54,(1),none
2,151.168,(46),1290.03,1.73964,(1),2567.49,(2),none
3,132.899,(45),442.034,0.828325,(4),1491.99,(3),none
4,124.445,(44),370.199,0.807082,(5),1408.78,(4),none
5,112.27,(43),130.032,0.498684,(7),669.619,(10),none
6,70.3624,(37),98.6182,0.19791,(14),1396.02,(5),none
7,78.842,(39),98.0601,0.299256,(8),953.764,(7),none
8,81.5657,(40),86.2904,0.295437,(9),793.138,(8),none
9,67.199,(34),77.7523,0.290357,(10),978.211,(6),none
10,87.5993,(41),70.869,0.269505,(12),632.639,(11),none
11,178.227,(48),54.2342,1.30177,(3),198.383,(28),none
12,108.452,(42),52.1453,0.619474,(6),283.424,(21),none
13,59.9593,(33),43.259,0.18702,(16),729.266,(9),none
14,70.1085,(36),41.0172,0.216497,(13),626.664,(12),none
15,56.2557,(32),28.3515,0.168241,(18),457.362,(14),none
16,49.2404,(28),24.8489,0.100063,(22),622.483,(13),none
17,68.9378,(35),17.9598,0.170302,(17),274.075,(22),none
18,75.1915,(38),17.6048,0.280205,(11),191.719,(31),none
19,33.4776,(9),16.0021,0.191488,(15),249.152,(23),none
20,52.2444,(30),13.4034,0.130531,(19),310.623,(17),none
21,46.0618,(25),11.7827,0.0925393,(25),358.423,(15),none
22,48.9722,(27),10.1389,0.0889681,(27),307.653,(18),none
23,55.5123,(31),8.6397,0.111109,(20),203.83,(27),none
24,39.8122,(19),8.58771,0.0756402,(31),340.457,(16),none
25,37.0863,(14),6.62498,0.0786485,(29),300.741,(19),none
26,50.3102,(29),5.573,0.0922765,(26),155.935,(37),none
27,37.5648,(15),4.56359,0.055362,(38),221.059,(24),none
28,38.686,(17),4.55062,0.0641704,(32),216.694,(25),none
29,43.7089,(24),4.49015,0.101796,(21),146.899,(42),none
30,29.9083,(6),4.43665,0.0454635,(42),285.289,(20),none
31,47.1021,(26),4.33203,0.0978685,(23),126.024,(45),none
32,41.5699,(22),4.20804,0.0784997,(30),154.264,(38),none
33,27.4412,(3),4.14923,0.0942671,(24),154.069,(40),none
34,37.7881,(16),4.06593,0.0499941,(40),197.068,(29),none
35,40.7206,(21),4.00122,0.0628923,(34),169.825,(36),none
36,28.7936,(5),3.60631,0.0812064,(28),154.219,(39),none
37,38.8284,(18),3.52588,0.0576127,(37),150.222,(41),none
38,34.1318,(10),3.01462,0.0420203,(45),181.23,(34),none
39,33.0041,(8),2.9682,0.0637251,(33),193.428,(30),none
40,30.5078,(7),2.69297,0.0437591,(43),188.258,(32),none
41,41.7341,(23),2.48683,0.0586454,(36),100.256,(49),none
42,26.7375,(1),2.41315,0.0308937,(48),215.75,(26),none
43,40.1189,(20),2.36447,0.053426,(39),107.733,(48),none
44,28.1412,(4),2.2908,0.0415006,(46),185.907,(33),none
45,35.5564,(13),2.22418,0.043521,(44),127.205,(44),none
46,34.3463,(11),1.97932,0.0401419,(47),122.942,(46),none
47,26.5404,(0),1.85189,0.0608093,(35),175.431,(35),none
48,35.0075,(12),1.81548,0.0460005,(41),108.195,(47),none
49,26.8036,(2),1.28733,0.0233025,(49),128.47,(43),none
