Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,52.6636,(50),1173.97,15112.9,(0),0.00492207,(2),none
1,30.5811,(49),1.73658,20.4689,(1),0.00267579,(5),none
2,19.6155,(48),0.417463,11.5868,(2),0.00175323,(8),none
3,14.105,(44),0.0319682,0.868752,(5),0.00120135,(15),none
4,11.2811,(41),0.0187234,2.30174,(3),0.000951767,(21),none
5,16.2759,(47),0.0186027,0.708573,(7),0.00214408,(6),none
6,13.4347,(43),0.0180312,0.719017,(6),0.00113075,(17),none
7,14.906,(45),0.0137249,0.263332,(16),0.00146648,(11),none
8,12.9101,(42),0.0104533,0.286108,(15),0.00115915,(16),none
9,9.42794,(38),0.00787394,0.598238,(8),0.00081664,(27),none
10,15.1997,(46),0.006257,1.23463,(4),0.00136507,(13),none
11,8.79056,(36),0.00623893,0.503346,(9),0.000795492,(28),none
12,9.13925,(37),0.00556072,0.147888,(17),0.00101354,(18),none
13,10.4273,(40),0.0038084,0.0953542,(25),0.00495891,(1),none
14,5.88835,(24),0.00365223,0.477757,(11),0.000574808,(34),none
15,7.38934,(32),0.00356118,0.4482,(13),0.000738232,(29),none
16,9.86456,(39),0.00339416,0.47846,(10),0.000910233,(22),none
17,8.40555,(34),0.00330156,0.449052,(12),0.000897937,(24),none
18,6.58022,(25),0.00254383,0.318063,(14),0.000905832,(23),none
19,7.76388,(33),0.00118084,0.0666807,(29),0.00162622,(10),none
20,7.1675,(31),0.0011667,0.140865,(18),0.000858688,(25),none
21,8.51828,(35),0.00069404,0.00760003,(49),0.0139795,(0),none
22,6.65065,(26),0.000642112,0.110373,(21),0.000986754,(19),none
23,4.88613,(13),0.000443908,0.107422,(22),0.000300973,(39),none
24,5.38232,(19),0.0003941,0.0875213,(27),0.000725452,(30),none
25,5.73383,(22),0.0003914,0.123604,(20),0.000558886,(35),none
26,4.41284,(5),0.000387946,0.105817,(23),0.000144442,(43),none
27,5.47417,(21),0.000343583,0.130009,(19),0.00059887,(33),none
28,7.08131,(30),0.000336377,0.0134294,(46),0.00336146,(4),none
29,6.97657,(27),0.0003095,0.0523155,(33),0.0016992,(9),none
30,5.06695,(14),0.000307408,0.0563157,(32),0.000978979,(20),none
31,5.19575,(18),0.000253884,0.0640684,(30),0.000325579,(38),none
32,4.84883,(12),0.000229826,0.0473356,(36),0.000207277,(42),none
33,5.81036,(23),0.00022341,0.0156555,(45),0.00133766,(14),none
34,4.68066,(9),0.000220485,0.0624593,(31),9.34777e-05,(48),none
35,4.14842,(3),0.000204781,0.0717001,(28),0.000240456,(41),none
36,5.09215,(15),0.000190545,0.0367016,(38),0.000626954,(32),none
37,5.1505,(17),0.000178976,0.027751,(41),0.000515049,(36),none
38,4.02663,(2),0.000170331,0.0880593,(26),0.000117733,(46),none
39,7.04344,(29),0.000169826,0.0174519,(44),0.00192483,(7),none
40,5.12487,(16),0.000165672,0.0187955,(43),0.000850532,(26),none
41,7.01986,(28),0.000159775,0.0348806,(40),0.00137044,(12),none
42,4.60292,(7),0.000143666,0.0364635,(39),0.00013418,(44),none
43,4.64468,(8),0.000119176,0.0130376,(47),0.000452878,(37),none
44,3.82293,(1),9.83532e-05,0.0492521,(34),8.14286e-05,(49),none
45,4.77338,(11),9.67943e-05,0.0227898,(42),0.000251428,(40),none
46,4.5797,(6),9.59385e-05,0.0478062,(35),0.000122829,(45),none
47,5.42002,(20),9.48134e-05,0.00584967,(50),0.00397185,(3),none
48,3.39923,(0),6.69865e-05,0.0963241,(24),4.44312e-05,(50),none
49,4.74374,(10),5.88945e-05,0.0438526,(37),0.000113359,(47),none
50,4.31108,(4),5.26856e-05,0.0116644,(48),0.000633511,(31),none
