Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1446.17,(622),17212400.0,98159.7,(0),17.3112,(7),none
1,468.938,(621),76754.8,291.999,(1),7.60447,(95),none
2,332.399,(620),3253.6,104.119,(2),5.46449,(390),none
3,297.868,(619),1313.65,35.266,(3),8.68726,(43),none
4,279.661,(618),849.611,35.0151,(4),5.4074,(407),none
5,19.7131,(1),782.807,16.7474,(5),8.44675,(50),none
6,246.032,(615),436.064,14.1059,(6),5.75008,(291),none
7,230.565,(614),416.533,6.8836,(11),12.2221,(12),none
8,187.586,(611),171.023,12.9496,(8),5.51494,(374),none
9,121.549,(589),155.92,5.30726,(13),4.10314,(610),none
10,212.746,(613),139.853,13.3343,(7),5.79027,(281),none
11,208.147,(612),128.72,7.76272,(9),5.48737,(382),none
12,256.208,(616),114.873,7.26865,(10),7.56282,(96),none
13,265.058,(617),82.452,1.94047,(24),31.6424,(3),none
14,144.038,(599),63.5617,2.32042,(21),8.03449,(73),none
15,117.69,(588),62.936,1.39692,(29),11.9255,(15),none
16,149.068,(600),47.7528,2.27466,(22),4.2628,(605),none
17,95.7373,(572),24.1573,0.551469,(61),11.9606,(14),none
18,125.558,(590),20.7359,2.97995,(18),5.0782,(495),none
19,93.857,(571),19.8935,1.34147,(31),7.50796,(99),none
20,107.683,(583),14.7001,3.06909,(16),4.80357,(544),none
21,96.8773,(573),14.6015,1.20935,(35),3.39958,(621),none
22,184.374,(609),11.9639,3.25011,(15),5.36129,(422),none
23,177.915,(608),10.9301,2.72683,(19),5.71578,(301),none
24,129.837,(591),10.384,0.756568,(50),4.8811,(532),none
25,53.4643,(492),9.92548,0.781528,(49),5.1885,(466),none
26,72.4924,(541),9.79582,1.33739,(32),4.32209,(597),none
27,114.874,(587),7.31537,2.16408,(23),6.72541,(140),none
28,45.1344,(461),6.49238,0.220138,(116),3.44589,(619),none
29,142.134,(598),5.94806,1.54937,(27),6.29806,(188),none
30,105.732,(582),5.9341,1.21402,(34),5.51804,(372),none
31,75.0656,(547),5.82964,0.686506,(55),5.58538,(344),none
32,85.264,(562),5.43658,0.970798,(41),4.90803,(527),none
33,85.7905,(563),5.43411,0.963975,(42),5.90265,(251),none
34,136.703,(597),5.36914,4.19731,(14),5.01647,(504),none
35,71.758,(540),4.86755,0.240202,(110),11.7751,(16),none
36,84.6873,(561),3.81792,0.432358,(71),6.08977,(214),none
37,79.1572,(555),3.76618,1.22933,(33),4.04706,(611),none
38,50.8476,(484),3.73842,1.01758,(39),4.65357,(570),none
39,57.1903,(504),3.72167,0.558931,(60),3.68339,(618),none
40,54.5294,(493),3.63152,0.29233,(92),4.26748,(603),none
