Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,130.333,(168),17597.9,41.5584,(1),5.78536,(61),none
1,135.612,(169),10274.7,41.3777,(2),0.383067,(141),none
2,169.234,(170),9280.62,1348.44,(0),3.51435,(88),none
3,109.064,(167),3175.01,14.8704,(3),13.1786,(9),none
4,96.5539,(166),518.386,12.1385,(6),3.35537,(95),none
5,82.6374,(165),368.049,13.395,(4),3.84477,(85),none
6,55.7658,(157),155.923,3.97615,(7),1.03838,(123),none
7,52.2789,(154),151.65,1.99417,(10),0.11324,(165),none
8,50.448,(153),95.039,0.889378,(22),2.81319,(101),none
9,43.7073,(145),94.085,1.24146,(14),0.530998,(135),none
10,36.8848,(136),89.4906,0.928477,(20),53.8157,(0),none
11,40.1761,(142),62.6698,1.54175,(11),0.351879,(143),none
12,45.7965,(147),61.0822,0.982441,(19),0.123875,(163),none
13,53.7137,(155),60.1966,0.997115,(18),2.90364,(100),none
14,64.0113,(160),46.835,0.862904,(25),7.9107,(33),none
15,48.0048,(149),46.6867,0.876395,(24),0.294064,(147),none
16,55.3782,(156),42.2342,0.778421,(27),0.214322,(156),none
17,60.4677,(158),40.1953,0.438681,(38),3.89971,(83),none
18,69.7248,(164),37.9679,12.5337,(5),3.47132,(90),none
19,36.0835,(135),37.5389,0.883044,(23),3.47525,(89),none
20,46.4486,(148),36.086,1.22093,(15),3.10903,(98),none
21,34.5879,(133),35.0737,1.13482,(17),0.428038,(139),none
22,44.9858,(146),29.4972,0.258343,(52),4.81152,(74),none
23,37.2766,(137),26.3592,0.33657,(45),0.275081,(150),none
24,41.7188,(143),26.1384,1.27297,(13),2.46048,(104),none
25,65.2559,(161),18.348,0.247378,(53),5.32975,(68),none
26,43.055,(144),17.6827,0.459937,(35),12.5868,(10),none
27,39.1862,(141),15.2141,0.812181,(26),6.54556,(50),none
28,33.1591,(129),14.5086,0.475259,(34),0.525232,(136),none
29,33.6698,(130),11.5552,0.504237,(32),1.05018,(122),none
30,28.886,(113),10.4174,0.441066,(37),0.216364,(155),none
31,37.6495,(138),10.3724,0.417918,(40),0.121868,(164),none
32,27.5338,(106),10.2601,0.21064,(56),0.244577,(152),none
33,31.0685,(121),9.71363,0.268534,(51),1.0845,(121),none
34,60.899,(159),8.73939,3.2474,(8),0.162094,(159),none
35,27.0228,(105),7.72641,0.410552,(41),6.05262,(55),none
36,49.9969,(152),7.19312,0.344626,(44),16.1929,(6),none
37,38.7225,(140),6.64903,0.427726,(39),1.69102,(114),none
38,35.7523,(134),6.1339,0.291886,(47),2.27552,(108),none
39,31.4359,(122),5.17261,0.194033,(63),0.212189,(157),none
40,26.0229,(100),4.34801,0.166559,(67),1.40601,(115),none
41,21.5927,(65),4.03963,0.159189,(68),28.725,(1),none
42,32.8091,(128),3.76614,0.28191,(48),10.0182,(20),none
43,30.0949,(118),3.72666,0.20621,(58),0.272572,(151),none
44,26.2417,(101),3.29066,0.150862,(75),0.297878,(146),none
45,28.5241,(111),3.26249,0.169641,(65),0.563774,(134),none
46,30.4825,(120),3.22678,0.533123,(31),5.07929,(72),none
47,21.4867,(64),3.22193,0.151274,(74),4.1896,(80),none
48,23.0274,(79),3.2042,0.491581,(33),6.78286,(46),none
49,23.8596,(84),3.19439,0.274992,(49),0.811954,(125),none
50,29.8332,(116),3.15023,0.103934,(97),7.63584,(36),none
51,27.8058,(107),2.81258,0.121564,(84),0.141956,(162),none
52,29.999,(117),2.7161,0.0646204,(125),0.796246,(127),none
53,34.3722,(132),2.63928,0.131591,(81),12.5266,(11),none
54,18.4592,(28),2.45004,0.141112,(77),0.101879,(166),none
55,19.5316,(41),2.27084,0.0771423,(117),0.336576,(144),none
56,37.9842,(139),2.23953,0.681147,(30),2.58535,(102),none
