Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1943.21,(117),240818.0,376.596,(1),598.912,(5),none
1,2782.47,(118),69575.5,183.787,(2),3555.01,(0),none
2,1348.78,(114),18341.8,156.758,(3),343.595,(9),none
3,1676.44,(116),12635.1,87.6677,(6),988.809,(3),none
4,1058.0,(112),11785.5,119.626,(4),95.992,(48),none
5,965.5,(111),10135.1,63.0854,(8),126.553,(33),none
6,1499.02,(115),5060.32,71.6844,(7),420.282,(7),none
7,572.744,(100),3188.15,42.7679,(9),23.668,(118),none
8,873.639,(110),2526.85,18.4551,(12),841.937,(4),none
9,1276.38,(113),2495.89,99.4358,(5),554.666,(6),none
10,831.676,(109),1373.53,19.0374,(11),228.033,(15),none
11,393.345,(84),1352.2,12.4671,(15),341.634,(10),none
12,773.949,(108),1132.68,32.0153,(10),58.3282,(98),none
13,626.428,(102),788.451,11.2616,(16),140.356,(29),none
14,406.081,(86),703.182,10.7177,(17),66.3149,(91),none
15,401.48,(85),651.428,10.5322,(18),45.447,(106),none
16,452.525,(92),615.199,10.4284,(19),34.5839,(110),none
17,386.837,(83),519.796,9.19404,(20),34.0106,(111),none
18,324.778,(71),500.4,5.51063,(32),59.3573,(97),none
19,607.972,(101),389.736,13.4206,(14),1407.21,(2),none
20,327.464,(72),338.149,5.35203,(33),152.347,(25),none
21,417.075,(87),332.402,6.57617,(25),100.868,(46),none
22,727.435,(107),330.519,15.0069,(13),51.1159,(101),none
23,542.213,(99),313.752,6.23667,(26),139.548,(30),none
24,480.417,(94),303.965,8.15667,(22),51.1991,(100),none
25,517.672,(97),302.349,5.64587,(31),103.955,(43),none
26,504.092,(96),192.034,4.30208,(36),95.8841,(49),none
27,645.641,(103),188.657,6.72124,(24),141.76,(28),none
28,666.708,(104),182.785,6.96493,(23),117.656,(34),none
29,420.943,(88),181.089,6.0897,(28),185.798,(21),none
30,226.872,(37),177.145,1.57444,(54),77.5841,(70),none
31,687.453,(105),176.528,8.49552,(21),74.3262,(75),none
32,259.554,(51),130.605,2.38318,(41),26.1536,(117),none
33,336.053,(74),129.104,2.11106,(45),90.2241,(53),none
34,359.668,(79),114.42,4.74556,(34),22.1147,(119),none
35,202.809,(24),112.847,5.87879,(29),80.3123,(64),none
36,469.01,(93),110.078,2.23196,(44),289.096,(13),none
37,230.722,(39),98.436,1.42561,(61),47.9138,(104),none
