Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,254.956,(8),780.921,4.0784,(0),650.751,(3),none
1,134.91,(4),312.76,0.660948,(3),2614.72,(0),none
2,123.156,(3),122.947,0.400526,(5),1677.79,(1),none
3,198.914,(7),109.285,2.03693,(1),161.428,(8),none
4,168.638,(6),94.7113,1.4722,(2),197.508,(7),none
5,104.501,(1),60.8219,0.368242,(6),977.589,(2),none
6,148.983,(5),30.0656,0.518201,(4),304.986,(6),none
7,114.02,(2),28.4742,0.276615,(7),557.747,(4),none
8,95.396,(0),15.985,0.249193,(8),523.242,(5),none
