Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2441.65,(108),1528600.0,390.906,(0),11608.5,(0),none
1,1757.38,(107),52630.8,161.068,(2),1567.17,(4),none
2,1205.05,(104),52196.1,111.724,(3),1415.4,(6),none
3,1610.24,(106),41672.4,104.007,(4),1642.68,(3),none
4,900.336,(102),31920.0,33.579,(8),2887.25,(2),none
5,2884.2,(109),24790.3,387.335,(1),3665.11,(1),none
6,611.355,(93),14454.8,20.0012,(12),1532.56,(5),none
7,858.6,(101),7987.36,23.1943,(11),1352.87,(8),none
8,1002.41,(103),7287.94,41.5127,(7),529.968,(27),none
9,813.603,(100),3527.44,30.2895,(9),429.978,(39),none
10,745.677,(99),3463.45,27.4517,(10),329.998,(53),none
11,464.67,(85),3098.42,6.96367,(23),1226.56,(9),none
12,320.314,(65),2501.68,4.06016,(34),1358.23,(7),none
13,510.643,(89),2255.35,7.43893,(22),778.092,(15),none
14,395.526,(78),1879.25,8.47643,(20),529.086,(28),none
15,655.698,(95),1856.78,13.4425,(13),431.736,(38),none
16,533.002,(91),1771.06,9.68096,(19),627.44,(20),none
17,1429.38,(105),1741.03,65.6321,(6),546.639,(24),none
18,377.874,(76),1669.68,4.80267,(30),969.41,(13),none
19,548.639,(92),1654.98,10.596,(18),472.721,(33),none
20,635.973,(94),1405.8,12.8758,(16),375.119,(47),none
21,412.484,(79),1404.66,6.28408,(25),629.582,(19),none
22,165.231,(0),1298.15,97.7756,(5),118.92,(103),none
23,675.678,(96),1172.01,13.0576,(15),291.838,(61),none
24,333.191,(68),1157.66,3.09881,(39),986.743,(11),none
25,256.953,(45),894.984,1.90572,(60),1102.92,(10),none
26,698.403,(97),828.529,12.5243,(17),247.113,(73),none
27,472.101,(86),794.704,6.05787,(26),481.334,(32),none
28,424.087,(81),793.324,4.44835,(31),538.748,(25),none
29,488.237,(87),773.828,7.7672,(21),289.176,(63),none
30,271.814,(50),708.82,2.12895,(54),802.941,(14),none
31,290.227,(56),659.745,2.41658,(49),692.695,(17),none
32,430.256,(82),609.318,4.13992,(33),564.963,(23),none
33,232.319,(37),541.815,1.4353,(70),975.108,(12),none
34,499.554,(88),529.843,6.41381,(24),261.381,(69),none
35,350.604,(72),502.55,2.84351,(43),459.149,(34),none
36,251.373,(44),496.045,1.73565,(63),688.532,(18),none
37,712.025,(98),466.567,13.4138,(14),177.786,(90),none
38,240.392,(40),464.742,1.51913,(67),737.946,(16),none
39,346.267,(71),414.604,3.03981,(41),380.203,(45),none
40,354.781,(73),356.909,3.27748,(38),307.539,(57),none
41,263.524,(47),352.332,2.43631,(48),348.601,(50),none
42,275.095,(51),342.212,1.94257,(58),451.199,(35),none
43,268.777,(49),321.029,3.07545,(40),266.737,(68),none
44,242.541,(41),292.792,1.48096,(68),501.461,(31),none
45,218.166,(30),290.772,1.1815,(78),614.23,(22),none
46,305.588,(61),274.995,1.95687,(56),530.572,(26),none
47,278.986,(52),254.669,2.28388,(51),303.022,(58),none
48,338.328,(69),239.479,2.78793,(46),297.796,(60),none
49,200.504,(23),230.317,1.19591,(77),525.822,(29),none
50,312.35,(63),229.216,2.58987,(47),260.407,(70),none
51,341.755,(70),217.924,2.79044,(45),279.075,(65),none
52,447.06,(84),217.157,5.48199,(28),129.812,(102),none
53,247.805,(43),179.959,1.93104,(59),249.1,(72),none
54,211.734,(27),165.372,1.03959,(82),436.835,(37),none
55,213.189,(28),162.005,1.14482,(79),377.571,(46),none
56,229.385,(36),160.929,1.23179,(74),413.409,(41),none
57,220.323,(31),155.894,1.21745,(76),347.436,(51),none
58,183.499,(11),155.213,0.868719,(90),516.752,(30),none
59,524.422,(90),152.893,4.99918,(29),389.079,(43),none
60,171.006,(4),149.536,0.919055,(87),441.462,(36),none
61,329.304,(67),148.615,2.3895,(50),300.634,(59),none
62,363.377,(74),145.673,3.85292,(35),110.502,(106),none
63,236.602,(39),142.634,2.23856,(52),189.094,(85),none
