Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,520.242,(207),9878940.0,147647.0,(0),3.79892,(161),none
1,247.68,(206),9721.24,121.513,(1),4.42144,(54),none
2,170.061,(203),778.614,26.3914,(3),3.53434,(181),none
3,149.462,(202),276.224,16.2282,(5),4.57383,(34),none
4,208.955,(205),80.9273,29.2605,(2),4.17142,(106),none
5,199.041,(204),56.0337,11.8609,(7),4.03636,(125),none
6,94.6954,(189),20.5082,2.86309,(12),3.72698,(167),none
7,98.9212,(192),19.8503,10.2451,(8),3.83238,(156),none
8,57.568,(161),12.4206,0.98003,(33),2.72836,(205),none
9,62.2444,(167),10.3067,1.08098,(29),2.91749,(202),none
10,123.514,(199),9.90998,1.38574,(23),3.81779,(158),none
11,85.6877,(184),9.56973,2.12052,(16),3.81445,(159),none
12,120.967,(198),8.77388,1.38036,(24),5.06118,(13),none
13,128.51,(201),7.36829,19.6321,(4),4.1514,(111),none
14,115.389,(196),6.11759,4.07427,(9),4.17551,(105),none
15,58.6516,(162),5.55878,0.739034,(41),3.0522,(200),none
16,67.8286,(173),4.82182,1.44216,(21),3.69371,(171),none
17,71.1343,(175),4.43282,1.12754,(27),3.63082,(173),none
18,57.0924,(160),3.97511,0.322214,(69),4.21102,(93),none
19,93.3693,(188),3.76781,0.840636,(38),4.97995,(14),none
20,69.4332,(174),3.39419,1.50488,(20),3.96561,(138),none
21,109.973,(193),3.30291,0.583872,(48),4.07714,(120),none
22,90.803,(186),3.22165,1.93781,(18),4.21448,(92),none
23,78.3051,(181),3.05502,3.64087,(11),4.01997,(128),none
24,49.7549,(145),3.04513,0.787789,(39),3.46713,(186),none
25,83.5886,(183),3.03213,1.81857,(19),4.37293,(61),none
26,53.0294,(153),2.32651,0.884627,(36),4.07389,(121),none
27,44.1043,(132),2.11944,0.323923,(68),2.36535,(207),none
28,88.0286,(185),2.08072,2.43103,(14),4.20547,(95),none
29,98.3906,(191),2.04905,0.335813,(66),4.14882,(112),none
30,37.97,(113),1.99531,0.293637,(75),2.94337,(201),none
31,59.4942,(163),1.86347,0.647975,(45),3.38259,(190),none
32,54.5711,(156),1.84267,0.907003,(35),3.945,(142),none
33,77.4769,(180),1.67073,0.654096,(44),3.98015,(134),none
34,41.2126,(124),1.56012,0.273236,(78),3.07582,(198),none
35,39.3707,(117),1.51495,0.295937,(72),3.08347,(196),none
36,97.6576,(190),1.4988,0.265346,(81),6.20098,(3),none
37,52.455,(152),1.46839,0.485549,(56),3.83811,(154),none
38,38.6302,(115),1.44376,0.569501,(50),3.93923,(144),none
39,61.8182,(166),1.43964,0.196927,(99),6.2307,(2),none
40,46.933,(139),1.40214,0.585794,(47),3.92397,(146),none
41,66.1811,(171),1.38885,0.612496,(46),3.79554,(162),none
42,113.423,(195),1.33482,1.26915,(25),4.32873,(69),none
43,73.6302,(177),1.14676,0.740839,(40),3.93704,(145),none
44,48.5979,(144),1.14213,1.06137,(30),4.26308,(83),none
45,54.0269,(154),1.10389,0.216113,(89),3.66823,(172),none
46,39.713,(118),1.0897,0.294639,(73),4.42658,(53),none
47,64.6837,(170),1.06497,1.40424,(22),4.03227,(126),none
48,56.2629,(158),1.00832,0.444341,(57),4.32844,(70),none
49,55.5818,(157),0.975333,0.575721,(49),4.302,(76),none
50,35.9046,(101),0.964728,0.219992,(88),3.23702,(195),none
51,40.2219,(120),0.920844,0.41789,(58),3.07495,(199),none
52,29.5218,(59),0.895863,0.199635,(96),3.36862,(191),none
53,66.9477,(172),0.872912,0.726069,(42),4.17827,(104),none
