Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,661.452,(9),17019.5,38.5259,(0),1697.13,(1),none
1,357.344,(7),6598.14,7.43949,(2),2605.68,(0),none
2,421.184,(8),5401.14,10.3563,(1),1573.39,(2),none
3,303.7,(6),843.953,4.56823,(3),515.669,(3),none
4,174.56,(4),170.281,1.94854,(4),216.265,(7),none
5,161.341,(3),164.673,1.16245,(6),375.064,(4),none
6,192.376,(5),116.997,1.49282,(5),197.991,(8),none
7,146.821,(2),98.2201,0.869769,(7),285.627,(5),none
8,135.05,(0),68.104,0.709253,(9),234.378,(6),none
9,137.616,(1),36.8531,0.718361,(8),124.718,(9),none
