Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,463.648,(80),32189.5,11.2036,(1),8763.22,(0),none
1,536.928,(81),12091.5,16.1686,(0),2523.38,(3),none
2,259.507,(75),2335.1,2.04591,(6),2779.0,(1),none
3,238.988,(73),2110.71,1.96855,(8),2678.08,(2),none
4,250.58,(74),1945.09,2.03172,(7),2340.08,(4),none
5,367.633,(79),1915.79,5.97727,(2),916.409,(12),none
6,209.573,(70),799.337,1.76999,(9),1414.5,(7),none
7,158.415,(62),736.838,0.863956,(18),2111.87,(5),none
8,206.927,(69),716.546,1.42574,(11),1291.43,(11),none
9,174.265,(66),516.845,1.00188,(17),1307.93,(10),none
10,262.868,(76),483.87,2.5281,(5),682.1,(19),none
11,140.587,(58),442.331,0.757903,(20),1530.99,(6),none
12,165.862,(64),350.101,1.20868,(14),775.719,(17),none
13,233.531,(72),343.257,1.20493,(15),888.133,(13),none
14,146.682,(59),336.985,0.622307,(24),1385.53,(8),none
15,310.652,(77),316.542,3.28287,(4),243.421,(39),none
16,171.484,(65),282.746,0.837673,(19),790.255,(16),none
17,161.279,(63),262.665,0.733283,(21),839.931,(14),none
18,321.946,(78),177.929,3.66596,(3),126.072,(67),none
19,113.071,(46),134.496,0.424873,(29),804.045,(15),none
20,137.193,(57),123.708,0.687524,(23),470.311,(23),none
21,107.57,(41),108.757,0.362626,(33),749.462,(18),none
22,128.933,(55),106.53,0.509009,(26),510.004,(21),none
23,204.943,(68),91.8434,1.21368,(13),282.365,(34),none
24,149.013,(61),89.5652,0.688572,(22),412.078,(25),none
25,104.44,(39),84.0547,0.31182,(39),633.93,(20),none
26,195.502,(67),68.6397,1.24719,(12),143.978,(58),none
27,123.756,(51),64.4471,0.406608,(30),440.149,(24),none
28,109.934,(44),64.0933,0.31291,(38),496.121,(22),none
29,116.568,(49),60.7193,0.389026,(32),364.181,(29),none
30,127.383,(54),52.8816,0.442523,(28),274.261,(37),none
31,120.248,(50),50.6944,0.450832,(27),274.952,(35),none
32,113.65,(47),48.4658,0.316142,(37),391.616,(26),none
33,124.223,(52),48.0583,0.326134,(35),372.965,(27),none
34,132.575,(56),46.2688,0.544067,(25),205.987,(42),none
35,124.675,(53),40.1903,0.392595,(31),274.912,(36),none
36,81.7853,(23),31.9636,0.216106,(54),366.318,(28),none
37,82.7956,(25),27.0385,0.189833,(56),329.302,(31),none
38,109.504,(43),26.6157,0.303736,(40),217.051,(40),none
39,95.8024,(34),26.3291,0.240502,(47),290.16,(33),none
40,114.865,(48),26.2019,0.355436,(34),172.917,(51),none
41,83.6464,(27),24.1453,0.18801,(59),361.174,(30),none
42,78.6403,(20),22.9572,0.189375,(57),290.939,(32),none
43,97.2804,(36),21.5813,0.288792,(43),178.259,(48),none
44,100.648,(37),21.4254,0.240593,(46),202.905,(43),none
45,75.1577,(17),20.5268,0.188062,(58),273.896,(38),none
46,105.622,(40),20.2192,0.300652,(41),154.327,(56),none
47,112.021,(45),19.3272,0.32361,(36),149.188,(57),none
48,101.038,(38),19.1848,0.26731,(44),174.334,(49),none
49,108.142,(42),16.7326,0.289701,(42),141.503,(59),none
50,89.782,(31),15.8661,0.242235,(45),155.75,(55),none
51,91.1473,(33),15.2854,0.216973,(50),189.991,(45),none
52,88.2376,(29),12.4976,0.216426,(53),137.936,(62),none
53,88.7401,(30),12.4777,0.162062,(63),201.315,(44),none
54,69.0864,(14),11.3421,0.147426,(65),186.7,(46),none
55,86.0285,(28),10.5519,0.216706,(51),123.925,(68),none
56,80.7262,(22),10.0834,0.239552,(48),105.638,(78),none
57,90.9335,(32),9.88607,0.176732,(62),135.707,(63),none
58,82.2379,(24),9.65953,0.203763,(55),117.175,(72),none
59,96.0643,(35),9.43647,0.216569,(52),110.3,(76),none
60,70.1998,(15),9.17602,0.125029,(66),210.281,(41),none
61,79.5704,(21),8.24414,0.185257,(60),104.7,(79),none
62,77.627,(19),8.21225,0.185196,(61),106.046,(77),none
63,76.0375,(18),7.93231,0.151505,(64),118.58,(71),none
64,62.3712,(9),7.32217,0.103021,(70),165.07,(53),none
65,70.3202,(16),7.14721,0.101478,(71),172.763,(52),none
66,65.3183,(10),7.12662,0.103707,(68),174.009,(50),none
67,66.889,(13),6.58234,0.115824,(67),133.074,(64),none
68,59.9315,(8),5.80849,0.0955928,(72),157.641,(54),none
69,58.4508,(5),5.33494,0.0863888,(75),139.128,(61),none
70,59.0072,(7),5.32272,0.0913616,(74),131.783,(65),none
71,58.0633,(4),4.94777,0.0948324,(73),123.895,(69),none
72,58.7344,(6),4.34857,0.0787653,(78),129.275,(66),none
73,66.0976,(11),4.24658,0.0863539,(76),113.643,(73),none
74,66.2142,(12),4.13494,0.103517,(69),100.557,(81),none
75,56.0959,(3),3.7851,0.0816608,(77),112.058,(74),none
76,55.9799,(2),3.59738,0.0737506,(80),111.41,(75),none
77,54.5878,(1),3.53927,0.0695494,(81),123.825,(70),none
78,54.2163,(0),3.36431,0.0745771,(79),101.587,(80),none
79,83.5227,(26),0.0,0.222693,(49),139.373,(60),none
80,148.184,(60),0.0,1.53712,(10),186.532,(47),none
81,232.305,(71),0.0,1.1558,(16),1339.45,(9),none
