Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,697.551,(50),94535.7,53.432,(0),7317.09,(0),none
1,357.423,(49),4194.24,8.73462,(1),1674.96,(4),none
2,245.869,(48),1794.05,3.26495,(2),1675.09,(3),none
3,150.888,(45),941.885,1.10981,(5),2407.51,(2),none
4,110.809,(40),570.776,0.551554,(8),2762.52,(1),none
5,174.67,(46),402.682,1.4827,(4),798.897,(6),none
6,186.428,(47),179.498,1.49544,(3),319.681,(14),none
7,140.342,(43),153.971,0.72635,(6),534.393,(9),none
8,84.6294,(36),114.878,0.295477,(13),995.575,(5),none
9,98.6641,(38),108.471,0.396483,(12),717.742,(7),none
10,119.551,(42),66.828,0.511288,(10),318.692,(15),none
11,114.148,(41),44.5035,0.417549,(11),247.19,(19),none
12,78.2013,(33),38.8652,0.25941,(15),418.987,(11),none
13,70.0693,(29),37.656,0.219194,(17),481.168,(10),none
14,60.101,(25),30.0549,0.136619,(23),540.618,(8),none
15,74.9357,(32),29.819,0.192933,(19),367.215,(12),none
16,142.207,(44),29.6801,0.630667,(7),111.299,(48),none
17,74.3556,(31),27.2358,0.217978,(18),347.356,(13),none
18,81.6806,(34),24.4677,0.264153,(14),255.734,(18),none
19,89.4737,(37),21.8162,0.248371,(16),203.02,(23),none
20,71.6402,(30),19.4808,0.173491,(21),266.468,(17),none
21,83.3828,(35),17.3883,0.181312,(20),232.176,(21),none
22,109.848,(39),16.7941,0.549157,(9),154.696,(35),none
23,57.6834,(24),13.1381,0.112632,(26),276.431,(16),none
24,62.9048,(27),11.0306,0.131875,(25),200.551,(24),none
25,66.6932,(28),8.97014,0.16553,(22),145.793,(38),none
26,47.5836,(18),7.69377,0.0730443,(33),246.711,(20),none
27,53.0439,(22),7.41015,0.0946879,(28),189.372,(27),none
28,61.3944,(26),6.19708,0.136192,(24),118.712,(44),none
29,50.6929,(21),6.03679,0.0853667,(29),169.809,(32),none
30,56.3095,(23),5.97578,0.100225,(27),140.28,(39),none
31,48.1174,(19),5.11843,0.069145,(34),169.192,(33),none
32,41.3107,(11),4.81141,0.0591871,(37),199.345,(25),none
33,42.4334,(12),4.05559,0.0578906,(38),187.544,(28),none
34,50.3345,(20),3.85716,0.0848849,(30),114.199,(45),none
35,44.4562,(13),3.59509,0.0595752,(36),139.447,(40),none
36,47.361,(17),3.57953,0.0786354,(32),124.377,(42),none
37,28.7164,(3),3.41669,0.038539,(46),229.565,(22),none
38,37.3255,(10),3.39818,0.0513368,(40),168.937,(34),none
39,46.6036,(16),3.3567,0.0635343,(35),121.257,(43),none
40,30.0048,(5),3.28207,0.0467583,(42),198.065,(26),none
41,46.4631,(15),3.15521,0.0820761,(31),111.945,(46),none
42,34.7592,(7),3.09388,0.0414696,(44),185.906,(29),none
43,44.9214,(14),3.00716,0.0526475,(39),130.287,(41),none
44,32.4667,(6),2.90617,0.039859,(45),182.236,(30),none
45,36.7859,(9),2.00397,0.0472367,(41),110.867,(49),none
46,35.6311,(8),1.96312,0.0425432,(43),111.383,(47),none
47,27.1397,(1),1.76329,0.0254028,(49),171.435,(31),none
48,26.9539,(0),1.75931,0.030601,(47),150.453,(36),none
49,28.8702,(4),1.74194,0.0287772,(48),150.413,(37),none
50,27.9802,(2),1.03762,0.0245258,(50),100.777,(50),none
