Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1695.78,(191),32669600.0,86305.6,(0),31.9987,(9),none
1,500.963,(190),205405.0,373.08,(1),12.5525,(23),none
2,421.737,(189),3510.44,34.299,(4),15.4015,(17),none
3,323.452,(188),1459.9,84.352,(2),7.6783,(82),none
4,188.727,(180),1219.56,21.3277,(6),6.63332,(116),none
5,301.627,(187),686.458,24.331,(5),7.14203,(102),none
6,225.972,(183),597.86,15.8222,(8),6.09008,(137),none
7,178.036,(179),471.356,9.9144,(11),5.65607,(149),none
8,243.581,(184),395.313,12.7569,(10),6.81635,(110),none
9,139.697,(171),346.634,7.70812,(14),5.67943,(147),none
10,279.565,(186),345.83,8.12769,(13),10.9516,(32),none
11,260.825,(185),318.559,20.7551,(7),6.87113,(107),none
12,212.611,(181),315.45,3.20681,(19),16.5751,(16),none
13,105.482,(160),173.629,1.42201,(31),20.9044,(13),none
14,215.767,(182),169.282,5.45796,(15),9.68113,(44),none
15,118.568,(168),141.168,13.9988,(9),3.99204,(182),none
16,153.547,(174),135.488,5.41014,(16),6.82309,(109),none
17,108.495,(161),117.5,1.23164,(34),4.45188,(173),none
18,134.395,(170),90.448,2.50676,(21),9.79311,(40),none
19,95.432,(154),61.0296,3.15303,(20),5.09009,(158),none
20,98.6032,(155),44.2283,1.171,(37),73.6679,(3),none
21,160.433,(176),44.226,8.5409,(12),5.71901,(143),none
22,173.987,(178),43.4652,0.542968,(55),54.9043,(4),none
23,98.8826,(156),42.9912,1.17181,(36),9.43486,(47),none
24,81.0327,(141),42.8995,2.1034,(25),7.05652,(104),none
25,101.208,(158),42.5067,1.46406,(29),6.2429,(127),none
26,102.928,(159),35.8232,2.3008,(22),8.76711,(61),none
27,148.3,(173),32.367,3.3812,(18),6.11625,(134),none
28,146.895,(172),31.7204,1.48251,(28),5.81807,(142),none
29,114.021,(165),28.9459,2.14515,(24),4.33385,(175),none
30,83.6669,(143),28.8105,0.407099,(65),22.2796,(11),none
31,169.174,(177),24.5,4.37545,(17),8.37887,(71),none
32,100.331,(157),24.4052,0.628048,(50),14.2373,(18),none
33,91.4731,(151),23.206,1.55486,(26),7.35558,(95),none
34,84.4648,(144),18.0545,0.643639,(49),3.75594,(185),none
35,110.573,(163),17.1809,2.24263,(23),2.89277,(191),none
36,93.334,(152),16.729,0.929645,(41),7.16519,(101),none
37,116.696,(166),14.0481,0.813023,(44),5.01026,(160),none
38,90.1441,(150),13.515,1.17244,(35),7.22046,(99),none
39,86.2766,(146),12.3294,1.11725,(39),5.57141,(151),none
40,75.171,(135),12.2028,1.29123,(33),4.68922,(169),none
41,68.0196,(123),11.2048,0.839973,(42),5.84454,(140),none
42,158.511,(175),10.8752,0.265002,(89),48.4338,(5),none
43,72.9874,(133),10.5695,1.43768,(30),5.43544,(153),none
44,94.3819,(153),9.82233,0.481202,(59),11.8023,(27),none
45,71.0276,(129),9.46013,0.362403,(73),5.67916,(148),none
46,71.5656,(130),9.37401,0.406895,(66),4.25214,(178),none
47,133.098,(169),8.04013,1.00474,(40),8.29576,(72),none
48,109.235,(162),7.58838,0.8099,(45),2.99997,(189),none
49,64.863,(116),7.44592,0.305202,(82),13.4784,(20),none
50,45.6929,(47),7.16383,0.283626,(86),3.31201,(187),none
51,40.7315,(18),6.83526,0.262691,(91),2.93773,(190),none
52,79.6588,(140),6.64021,1.14836,(38),7.60668,(86),none
53,65.3155,(117),6.53894,0.106878,(139),11.6682,(29),none
54,69.4688,(125),6.49894,0.278306,(87),8.52599,(66),none
55,87.6426,(148),6.49555,1.3213,(32),5.71032,(144),none
56,38.4512,(2),6.4659,0.545444,(54),26.1159,(10),none
57,69.8435,(126),6.42762,0.223746,(97),17.7193,(15),none
58,85.0178,(145),6.38674,0.826035,(43),4.93036,(164),none
59,74.7325,(134),6.19781,0.341272,(77),7.58813,(87),none
60,70.4409,(127),6.04701,0.312699,(81),7.08258,(103),none
61,66.246,(120),5.44901,0.707005,(47),4.70596,(168),none
62,54.1837,(86),5.34635,0.498431,(57),4.04025,(181),none
