Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1442.25,(215),434885.0,15086.4,(0),4.22226,(41),none
1,652.018,(213),19453.3,219.673,(1),2.68222,(61),none
2,446.084,(212),7839.25,51.5358,(4),4.71185,(35),none
3,783.461,(214),7253.22,128.415,(2),6.09489,(28),none
4,348.341,(210),1015.7,20.8319,(6),3.54209,(54),none
5,392.242,(211),735.443,68.2539,(3),1.14653,(94),none
6,321.382,(209),661.185,14.4988,(8),3.61716,(53),none
7,299.35,(208),397.814,26.9508,(5),0.878182,(112),none
8,247.223,(204),321.083,4.56018,(17),9.8802,(13),none
9,237.051,(203),304.52,8.0928,(12),2.46295,(68),none
10,270.658,(207),176.737,16.9363,(7),0.769115,(124),none
11,198.333,(196),172.257,8.65828,(11),1.10741,(98),none
12,211.452,(198),155.454,9.33464,(9),0.857481,(114),none
13,256.073,(205),137.006,6.63839,(13),2.48712,(67),none
14,190.614,(195),99.6552,2.26732,(26),6.63059,(26),none
15,162.994,(187),81.5484,6.55276,(14),0.769887,(123),none
16,180.203,(192),49.139,9.22928,(10),0.518835,(144),none
17,203.552,(197),43.4051,1.10182,(41),14.2791,(11),none
18,156.08,(185),38.0542,0.998347,(43),9.1487,(16),none
19,157.329,(186),35.9566,0.973549,(44),8.3417,(21),none
20,188.275,(194),32.9907,0.87767,(45),15.0444,(10),none
21,152.611,(183),31.7075,1.66935,(31),3.19724,(58),none
22,154.303,(184),29.2062,0.610689,(60),18.7093,(5),none
23,166.355,(188),28.7051,1.16234,(39),4.53076,(38),none
24,174.804,(191),28.6687,1.62018,(32),2.95624,(60),none
25,171.092,(190),28.5575,3.19073,(24),1.46373,(84),none
26,129.081,(175),26.5632,4.21419,(19),0.289104,(183),none
27,147.307,(182),26.5576,4.66292,(16),0.382966,(167),none
28,231.601,(202),26.2627,1.91128,(29),4.647,(36),none
29,133.145,(176),26.0189,0.76322,(49),6.8174,(24),none
30,222.096,(200),25.8879,5.08202,(15),0.90321,(107),none
31,140.013,(180),25.6174,1.0728,(42),3.77382,(50),none
32,168.791,(189),22.0269,0.775882,(48),9.31404,(15),none
33,227.063,(201),19.3732,3.65115,(20),1.27184,(90),none
34,67.8525,(84),18.5042,0.657899,(53),65.439,(2),none
35,138.484,(179),17.6364,0.561943,(64),8.92259,(19),none
36,217.02,(199),16.8314,1.20859,(38),5.86935,(30),none
37,93.6936,(144),16.0355,0.753669,(50),16.3952,(8),none
38,110.301,(164),15.9033,1.33542,(35),0.724576,(128),none
39,144.423,(181),15.0942,4.38442,(18),0.335046,(173),none
40,97.3197,(148),15.0099,0.743243,(52),1.49213,(83),none
41,136.043,(178),14.3533,2.87163,(25),0.798442,(120),none
42,262.071,(206),13.9538,3.3073,(21),1.74458,(78),none
43,107.39,(160),11.9416,0.480556,(67),4.36675,(39),none
44,122.192,(171),10.6605,2.24104,(27),0.248733,(191),none
45,125.201,(172),10.2567,1.23412,(37),0.696962,(131),none
46,120.017,(170),9.55075,3.2438,(23),0.154599,(204),none
47,94.0959,(145),9.04666,0.745629,(51),0.972748,(105),none
48,96.2004,(147),7.91237,1.41882,(33),0.416497,(162),none
49,106.581,(159),6.78693,0.354867,(76),4.16671,(42),none
50,90.9537,(139),6.45055,0.315633,(90),3.79126,(49),none
51,112.018,(165),6.12808,0.252035,(105),9.85713,(14),none
52,94.8768,(146),5.93459,0.484111,(66),1.4517,(85),none
53,134.285,(177),5.87083,0.32479,(88),8.85289,(20),none
54,83.3145,(123),5.7705,1.79415,(30),0.178346,(201),none
55,74.9922,(103),5.70379,0.351308,(81),2.15292,(72),none
56,186.796,(193),5.58194,0.301419,(95),42.9489,(3),none
57,99.2675,(152),5.23176,0.870192,(46),0.807594,(118),none
58,100.494,(153),5.18612,0.637205,(55),0.895067,(109),none
59,98.2208,(149),5.003,0.263082,(102),21.4628,(4),none
60,103.031,(155),4.50464,1.41182,(34),0.259569,(190),none
61,98.3643,(150),4.45256,0.26811,(100),16.6752,(6),none
62,85.2283,(126),4.29265,0.259911,(103),3.51646,(55),none
63,108.166,(161),4.16039,0.339279,(84),2.6781,(62),none
64,126.236,(173),3.92362,0.656596,(54),0.975413,(104),none
65,81.4485,(121),3.84729,0.476846,(68),0.804023,(119),none
66,101.264,(154),3.78836,0.617686,(58),0.732163,(127),none
67,76.0839,(107),3.52607,0.331092,(86),1.22731,(92),none
68,90.2167,(138),3.23673,0.443564,(69),0.881386,(111),none
69,117.23,(169),3.23098,0.314838,(91),2.96711,(59),none
70,81.868,(122),2.86071,0.281034,(96),1.34873,(87),none
71,93.214,(143),2.8188,0.272254,(98),1.99589,(74),none
72,72.1462,(96),2.77139,0.332279,(85),0.886998,(110),none
73,127.339,(174),2.72569,0.431331,(70),1.57151,(81),none
74,74.4839,(102),2.71682,0.251762,(106),1.52616,(82),none
75,71.0895,(94),2.56063,0.611654,(59),0.281801,(186),none
76,68.3002,(85),2.53813,0.578862,(62),0.354812,(170),none
77,87.9257,(133),2.40566,0.62757,(56),0.766556,(125),none
78,92.5554,(142),2.35406,0.866506,(47),0.468982,(153),none
79,66.4713,(77),2.27698,0.161451,(143),3.98368,(46),none
80,115.027,(167),2.27615,2.15578,(28),0.214523,(197),none
81,77.4005,(111),2.21227,0.224351,(115),1.13486,(96),none
