Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,283.419,(52),9601.68,9.07361,(0),4025.56,(0),none
1,231.41,(51),1560.68,5.88692,(1),1028.66,(3),none
2,109.714,(49),1077.98,1.24257,(2),3010.65,(1),none
3,95.0011,(47),533.485,0.838858,(3),2157.67,(2),none
4,123.183,(50),154.443,0.729299,(4),552.694,(10),none
5,71.3468,(43),113.723,0.332927,(7),957.817,(4),none
6,85.3645,(46),61.1594,0.467976,(6),400.54,(16),none
7,48.931,(36),56.3506,0.169358,(16),894.893,(5),none
8,68.9988,(42),55.315,0.303965,(8),506.653,(13),none
9,66.7082,(40),50.8186,0.296533,(9),573.631,(9),none
10,98.8455,(48),50.2736,0.488775,(5),260.985,(23),none
11,60.3954,(38),46.8887,0.192018,(14),611.057,(8),none
12,61.9328,(39),42.8326,0.211269,(12),534.774,(11),none
13,43.3382,(33),37.4041,0.150943,(17),699.755,(6),none
14,39.1706,(27),28.3653,0.138354,(18),620.365,(7),none
15,39.651,(28),20.8211,0.105658,(22),526.425,(12),none
16,55.5912,(37),20.0886,0.209275,(13),295.766,(19),none
17,77.1828,(44),19.7283,0.258264,(11),181.901,(28),none
18,42.5255,(32),17.5936,0.108212,(21),446.358,(14),none
19,78.3684,(45),16.9934,0.265832,(10),158.592,(34),none
20,44.4562,(35),16.4019,0.094439,(23),427.864,(15),none
21,67.1404,(41),10.8839,0.175473,(15),145.957,(44),none
22,40.8533,(30),10.0427,0.126786,(19),137.081,(45),none
23,40.8887,(31),9.73864,0.120474,(20),177.278,(30),none
24,33.8059,(17),7.99111,0.0900725,(24),306.781,(18),none
25,44.228,(34),7.64439,0.080749,(26),232.933,(25),none
26,30.132,(11),7.41768,0.0632001,(31),318.68,(17),none
27,36.0962,(23),6.79357,0.0861329,(25),264.576,(22),none
28,37.0387,(24),6.56096,0.0689533,(28),256.914,(24),none
29,40.2834,(29),6.46872,0.073871,(27),209.951,(26),none
30,29.8781,(10),5.93752,0.0533062,(34),292.437,(20),none
31,37.1724,(25),5.54244,0.065114,(30),207.854,(27),none
32,35.055,(22),4.35305,0.0627495,(32),174.297,(31),none
33,26.2149,(5),4.32884,0.0507821,(35),273.44,(21),none
34,38.2143,(26),3.88481,0.0667231,(29),150.143,(37),none
35,29.3197,(9),3.30212,0.0504121,(37),179.742,(29),none
36,33.2875,(15),3.01665,0.0607356,(33),156.388,(36),none
37,31.5105,(13),2.98166,0.0506875,(36),148.374,(40),none
38,33.3913,(16),2.96627,0.0445324,(40),158.043,(35),none
39,27.3016,(7),2.79194,0.0413909,(43),149.946,(38),none
40,33.8734,(18),2.3231,0.0398186,(44),164.34,(32),none
41,34.7591,(20),2.17152,0.0472973,(39),116.026,(48),none
42,32.5737,(14),2.10499,0.0427196,(41),118.769,(47),none
43,23.6175,(0),2.08425,0.0375345,(45),148.269,(41),none
44,34.134,(19),1.93633,0.0477678,(38),104.336,(50),none
45,34.84,(21),1.86306,0.0420592,(42),103.169,(51),none
46,26.358,(6),1.7285,0.0326003,(49),129.677,(46),none
47,31.1837,(12),1.68528,0.03601,(46),110.273,(49),none
48,24.0728,(1),1.61016,0.0280308,(50),146.752,(42),none
49,25.397,(3),1.51829,0.0239576,(51),159.667,(33),none
50,25.9224,(4),1.43534,0.0340505,(47),149.006,(39),none
51,27.8136,(8),1.38028,0.0339628,(48),100.841,(52),none
52,24.8914,(2),1.30366,0.0225281,(52),146.53,(43),none
