Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,303.351,(110),300496.0,102219.0,(0),3.1508,(30),none
1,19.449,(109),136.775,9.7268,(1),5.95509,(2),none
2,8.12852,(107),1.7023,1.53474,(4),4.02372,(11),none
3,4.96961,(106),1.61261,2.22786,(3),3.4575,(19),none
4,9.05075,(108),0.844178,6.38864,(2),4.04374,(10),none
5,3.11201,(98),0.794642,0.301742,(7),1.16771,(110),none
6,2.15458,(90),0.265886,0.135391,(14),4.19614,(8),none
7,2.13587,(89),0.21474,0.124636,(20),4.30751,(7),none
8,2.37971,(93),0.209316,0.283803,(8),2.13199,(75),none
9,3.54985,(101),0.20797,0.242162,(12),3.77453,(17),none
10,2.35285,(92),0.200609,0.282017,(9),1.93341,(81),none
11,2.25352,(91),0.152662,0.265352,(11),3.84068,(14),none
12,1.69417,(82),0.0970399,0.0821424,(32),3.06902,(32),none
13,3.71507,(102),0.0964789,0.236037,(13),4.61151,(5),none
14,1.94655,(86),0.0863736,0.0586838,(43),4.37957,(6),none
15,2.87807,(96),0.0814365,0.2663,(10),3.17496,(29),none
16,1.35662,(68),0.0764234,0.0892415,(25),2.28574,(64),none
17,1.36213,(69),0.0764234,0.0892415,(26),2.19174,(71),none
18,1.44764,(74),0.0749559,0.121275,(21),2.48105,(54),none
19,1.22648,(61),0.0718675,0.0437809,(58),1.92025,(82),none
20,1.23533,(62),0.0718675,0.0437809,(59),1.74833,(92),none
21,1.72659,(84),0.0668786,0.0501768,(51),3.14991,(31),none
22,1.36783,(70),0.0628462,0.0861213,(28),2.21341,(67),none
23,1.38779,(71),0.0628462,0.0861213,(29),2.32486,(63),none
24,1.40774,(72),0.0570015,0.0837129,(30),2.53302,(52),none
25,1.41967,(73),0.0570015,0.0837129,(31),2.67183,(48),none
26,1.47543,(75),0.050066,0.11717,(22),3.91123,(13),none
27,4.14999,(104),0.0495932,0.573268,(5),3.29264,(24),none
28,2.04922,(88),0.0369731,0.096017,(23),7.19009,(1),none
29,1.3084,(66),0.0301213,0.0393658,(72),1.72952,(95),none
30,1.82254,(85),0.0300093,0.0737146,(35),3.80169,(16),none
