Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1031.08,(66),187957.0,62.8184,(1),8167.61,(0),none
1,1166.03,(67),38208.0,90.1065,(0),1529.6,(5),none
2,658.295,(64),27950.8,25.3122,(3),3221.9,(2),none
3,360.306,(56),9470.0,4.80069,(11),4937.98,(1),none
4,593.526,(63),8951.2,17.8623,(4),1361.61,(6),none
5,433.767,(59),3616.89,8.41191,(6),1135.5,(8),none
6,370.208,(57),3367.24,4.95092,(10),1773.52,(4),none
7,301.167,(52),2121.44,2.57363,(17),2203.29,(3),none
8,477.179,(60),1959.66,8.16968,(8),668.571,(15),none
9,339.619,(55),1692.93,4.7445,(12),930.553,(12),none
10,249.321,(44),1122.13,2.52742,(19),1152.17,(7),none
11,869.402,(65),879.814,37.6294,(2),107.41,(63),none
12,271.198,(46),827.396,2.39038,(20),819.355,(13),none
13,303.793,(53),763.976,2.62417,(16),1035.3,(11),none
14,486.604,(61),716.145,8.23709,(7),288.625,(34),none
15,522.244,(62),668.288,10.5501,(5),162.112,(57),none
16,230.512,(41),606.172,1.63708,(24),1050.24,(10),none
17,228.848,(40),514.402,1.24965,(32),1059.72,(9),none
18,279.972,(48),511.385,2.23535,(22),599.257,(18),none
19,225.394,(38),445.65,1.42196,(30),780.675,(14),none
20,391.965,(58),401.706,5.87851,(9),180.228,(50),none
21,241.348,(42),394.94,1.42615,(29),665.648,(16),none
22,214.531,(36),370.976,1.62832,(25),552.621,(20),none
23,208.436,(35),364.995,1.3122,(31),648.269,(17),none
24,198.34,(34),259.824,1.50301,(28),440.911,(25),none
25,293.376,(51),252.678,2.55973,(18),242.756,(39),none
26,277.434,(47),239.523,2.00172,(23),349.066,(28),none
27,314.682,(54),229.402,3.4343,(13),170.502,(54),none
28,243.355,(43),163.921,1.52954,(26),286.853,(36),none
29,264.581,(45),157.723,2.30739,(21),168.182,(55),none
30,144.473,(14),147.929,0.596956,(50),578.127,(19),none
31,286.976,(50),141.756,2.88372,(14),243.568,(38),none
32,166.653,(26),135.462,0.769073,(38),402.39,(26),none
33,220.366,(37),132.706,1.5063,(27),208.562,(45),none
34,154.889,(19),127.345,0.594428,(51),492.232,(24),none
35,148.742,(17),125.387,0.670757,(42),516.772,(22),none
36,180.067,(31),99.9592,0.892283,(36),288.08,(35),none
37,186.135,(32),95.3994,0.866752,(37),255.173,(37),none
38,171.611,(29),93.7918,1.01071,(34),198.472,(47),none
39,153.083,(18),92.8588,0.66887,(44),317.149,(31),none
40,125.441,(2),92.1584,0.41676,(62),500.284,(23),none
41,155.85,(20),89.8329,0.64171,(46),324.589,(30),none
42,147.199,(15),82.6301,0.584963,(53),329.749,(29),none
43,140.756,(13),77.4743,0.600268,(49),298.074,(32),none
44,134.839,(10),76.7246,0.524007,(54),536.753,(21),none
45,129.978,(6),74.3928,0.4817,(57),377.983,(27),none
46,285.502,(49),74.0741,2.75988,(15),209.748,(44),none
47,159.66,(22),67.4705,0.662143,(45),241.111,(40),none
48,161.711,(24),64.2608,0.70438,(39),211.318,(43),none
49,127.365,(5),59.1001,0.475997,(58),295.163,(33),none
50,168.902,(28),47.2861,0.669036,(43),180.298,(49),none
51,226.898,(39),43.8422,0.971942,(35),175.076,(51),none
52,168.113,(27),42.1047,0.633862,(47),170.87,(53),none
53,135.727,(11),39.6051,0.414429,(63),231.888,(41),none
54,188.298,(33),38.2615,1.03923,(33),103.726,(67),none
55,130.585,(7),37.3363,0.439554,(59),205.233,(46),none
56,132.163,(8),37.0687,0.490769,(56),171.609,(52),none
57,160.562,(23),35.9788,0.593756,(52),146.913,(60),none
58,136.934,(12),32.3093,0.514514,(55),155.743,(58),none
59,157.828,(21),31.9293,0.683275,(40),107.088,(64),none
60,164.086,(25),28.1833,0.620555,(48),119.68,(61),none
61,123.019,(0),27.9227,0.42605,(61),149.7,(59),none
62,126.208,(3),22.9793,0.331561,(66),181.372,(48),none
63,126.614,(4),22.4585,0.34735,(65),167.234,(56),none
64,133.932,(9),21.2535,0.43904,(60),113.84,(62),none
65,123.846,(1),18.6154,0.394157,(64),106.879,(65),none
66,148.143,(16),7.80944,0.305432,(67),220.882,(42),none
67,179.228,(30),2.58553,0.67551,(41),106.153,(66),none
