Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1109.99,(33),2559350.0,156.822,(0),63501.1,(0),none
1,345.431,(32),18563.1,9.35556,(1),6952.44,(1),none
2,283.024,(31),2315.2,4.64498,(2),1632.12,(4),none
3,134.65,(26),1120.89,0.972015,(7),3406.38,(2),none
4,147.205,(27),705.065,1.18973,(5),1768.74,(3),none
5,172.354,(29),235.647,1.35417,(4),474.111,(11),none
6,88.9552,(20),163.032,0.324605,(12),1262.77,(5),none
7,110.548,(25),130.608,0.656138,(9),610.212,(8),none
8,198.34,(30),119.151,1.9111,(3),183.043,(26),none
9,95.1671,(23),115.839,0.481464,(10),672.909,(7),none
10,154.867,(28),84.0931,0.932409,(8),225.172,(20),none
11,102.294,(24),81.1187,0.415248,(11),523.999,(10),none
12,91.7368,(21),72.7129,0.324583,(13),568.105,(9),none
13,68.2784,(12),52.2226,0.193151,(23),707.934,(6),none
14,87.627,(19),35.8879,0.305931,(14),330.206,(14),none
15,81.1563,(17),27.1277,0.260238,(17),278.356,(15),none
16,68.7712,(13),26.4933,0.149895,(24),408.538,(12),none
17,92.7045,(22),24.8583,0.275635,(15),208.183,(23),none
18,65.7877,(10),23.516,0.199022,(22),362.189,(13),none
19,83.7987,(18),22.8759,0.268934,(16),223.265,(21),none
20,78.4202,(16),21.8129,0.233491,(19),242.711,(16),none
21,75.9661,(15),12.8403,0.236157,(18),163.159,(29),none
22,53.6942,(7),9.55411,0.119552,(27),228.551,(19),none
23,55.9682,(8),9.54783,0.132727,(26),211.741,(22),none
24,51.7439,(6),9.04448,0.0939006,(31),238.604,(17),none
25,58.0028,(9),8.8568,0.136029,(25),184.958,(25),none
26,71.4987,(14),8.08108,0.210295,(21),106.96,(32),none
27,50.8517,(4),6.23146,0.108026,(28),176.469,(27),none
28,40.8289,(1),5.89725,0.0743668,(33),238.155,(18),none
29,48.4297,(3),5.77075,0.0986585,(29),171.631,(28),none
30,51.1751,(5),4.83334,0.0831607,(32),139.985,(31),none
31,46.8696,(2),3.11477,0.0983393,(30),105.467,(33),none
32,68.0658,(11),2.91737,0.215215,(20),154.255,(30),none
33,37.9366,(0),0.0,1.17099,(6),207.916,(24),none
