Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,922.228,(17),100451.0,53.5611,(1),5648.17,(1),none
1,1126.86,(18),63579.9,115.035,(0),2306.52,(8),none
2,423.808,(15),13079.8,8.87248,(3),4319.45,(2),none
3,373.218,(12),12712.8,6.00165,(4),5656.61,(0),none
4,545.046,(16),6190.54,15.7018,(2),1155.55,(12),none
5,305.251,(8),4307.73,3.47079,(8),3210.91,(4),none
6,275.384,(7),2797.8,2.84044,(10),2502.44,(6),none
7,199.493,(2),2471.83,2.00387,(15),3759.04,(3),none
8,241.271,(4),2264.25,2.41108,(11),2537.7,(5),none
9,333.816,(11),2095.47,4.27152,(7),1237.84,(10),none
10,229.134,(3),1967.15,2.17209,(13),2454.11,(7),none
11,173.326,(0),655.515,0.651862,(18),2049.28,(9),none
12,178.693,(1),539.409,1.19376,(17),1170.15,(11),none
13,396.11,(14),452.38,4.49918,(6),282.639,(13),none
14,315.657,(10),214.294,2.89429,(9),190.415,(15),none
15,311.701,(9),177.237,2.3985,(12),191.134,(14),none
16,265.948,(5),94.3115,2.15615,(14),117.989,(17),none
17,268.748,(6),89.5991,1.78301,(16),123.539,(16),none
18,392.934,(13),0.0,5.47881,(5),108.059,(18),none
