Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3080.06,(231),9739610.0,46204.3,(0),61.7388,(37),none
1,1321.18,(230),339911.0,413.106,(1),89.1406,(23),none
2,990.811,(229),43790.8,84.5465,(3),100.262,(20),none
3,640.436,(225),34160.6,37.543,(6),178.041,(9),none
4,828.754,(228),19498.0,220.448,(2),21.0763,(103),none
5,579.133,(224),18113.5,24.589,(9),219.66,(8),none
6,679.536,(226),8599.84,24.0886,(10),168.348,(11),none
7,538.596,(223),2752.35,26.6208,(7),42.6687,(51),none
8,536.253,(222),2648.46,26.4893,(8),39.2393,(54),none
9,290.595,(206),1305.26,12.7641,(12),16.036,(136),none
10,416.065,(218),924.257,42.9016,(5),23.2952,(96),none
11,473.891,(220),628.385,45.2051,(4),30.4508,(75),none
12,705.199,(227),564.143,3.35468,(32),1519.64,(0),none
13,355.628,(214),526.937,9.18095,(17),23.3561,(95),none
14,247.942,(199),483.261,3.56498,(28),33.1471,(64),none
15,272.385,(204),481.772,8.87903,(19),18.3853,(119),none
16,360.086,(215),402.782,9.03776,(18),95.3074,(21),none
17,263.423,(203),310.68,4.91733,(23),23.9651,(94),none
18,209.729,(188),271.634,3.91698,(26),19.7761,(110),none
19,337.97,(213),242.224,9.99656,(15),20.1169,(106),none
20,373.357,(216),125.403,21.0922,(11),19.3345,(113),none
21,241.595,(197),123.465,1.95901,(46),122.498,(16),none
22,298.496,(207),120.15,5.43144,(21),18.5255,(117),none
23,391.516,(217),116.81,11.3748,(14),21.5713,(102),none
24,239.031,(196),103.74,2.28733,(41),38.1794,(55),none
25,167.611,(167),82.0404,0.843135,(82),46.9312,(47),none
26,227.382,(193),71.2633,1.85975,(47),24.3512,(93),none
27,307.751,(208),68.0509,3.38697,(31),19.8455,(109),none
28,205.066,(186),62.276,1.663,(50),25.8391,(90),none
29,195.16,(180),61.4419,2.22726,(44),49.7633,(44),none
30,214.504,(189),60.0327,1.14261,(65),26.7441,(86),none
31,170.112,(168),58.3519,1.23525,(61),17.4541,(123),none
32,521.081,(221),56.7632,9.74431,(16),44.897,(48),none
33,314.33,(209),56.7426,11.8433,(13),16.8665,(129),none
34,178.961,(172),54.3978,2.60501,(39),12.0251,(187),none
35,254.832,(201),50.6751,4.14696,(25),17.7218,(121),none
36,233.523,(195),49.8687,3.42483,(30),20.2502,(105),none
37,60.7987,(10),47.9525,2.61186,(38),35.1839,(61),none
38,196.167,(181),46.2011,2.23591,(43),15.1254,(146),none
39,231.152,(194),45.3439,1.78087,(49),21.7088,(100),none
40,173.326,(170),42.92,2.82345,(35),12.4531,(179),none
41,63.8029,(11),40.6231,2.68221,(36),35.6631,(59),none
42,259.46,(202),37.0594,0.902188,(78),53.2551,(42),none
43,64.1585,(12),32.6234,2.67446,(37),31.7855,(67),none
44,106.636,(99),32.2288,0.443387,(116),12.7249,(175),none
45,187.931,(177),31.2031,4.8511,(24),12.0952,(186),none
46,324.734,(210),28.5721,3.44851,(29),63.6841,(34),none
47,251.128,(200),28.4424,1.55254,(52),22.9746,(98),none
48,279.596,(205),26.4813,0.458065,(112),415.701,(3),none
49,42.424,(1),26.4649,6.53264,(20),28.1414,(82),none
50,136.314,(142),26.3708,1.27809,(60),10.8029,(204),none
51,87.1225,(57),25.536,0.48336,(108),16.8804,(128),none
52,66.2811,(13),24.9058,1.37293,(57),31.4957,(68),none
