Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,26.3616,(220),62.2653,58.0963,(1),1.63658,(120),none
1,14.0281,(218),5.87068,1.17312,(5),0.557369,(217),none
2,10.4895,(214),2.84629,0.904448,(6),0.540052,(218),none
3,13.3715,(217),2.2783,0.620681,(7),1.70233,(111),none
4,11.3493,(215),0.882545,1.5868,(3),1.29344,(176),none
5,13.1241,(216),0.829395,0.2786,(14),1.56737,(131),none
6,8.73506,(212),0.763453,1.50816,(4),1.49332,(143),none
7,10.2684,(213),0.373535,0.10306,(24),3.38478,(14),none
8,22.9257,(219),0.337222,3.06105,(2),1.55197,(132),none
9,6.86236,(205),0.279593,0.255761,(16),1.40224,(156),none
10,6.5187,(204),0.269793,0.249578,(17),0.87984,(204),none
11,1.53529,(0),0.238277,0.475523,(10),2.55236,(52),none
12,7.13568,(206),0.228461,0.160786,(20),1.51271,(139),none
13,4.00194,(181),0.199444,0.184167,(18),0.803809,(208),none
14,2.94738,(141),0.156128,0.063744,(33),0.228732,(221),none
15,7.47654,(209),0.129374,0.588506,(8),1.37258,(167),none
16,5.66438,(202),0.127306,0.503481,(9),1.40219,(157),none
17,8.18006,(210),0.123221,0.369619,(11),1.45117,(152),none
18,6.173,(203),0.119741,0.286163,(12),1.48072,(146),none
19,7.24483,(207),0.11499,0.127172,(23),0.904648,(202),none
20,4.6959,(192),0.0764837,0.283763,(13),1.29072,(177),none
21,4.39961,(185),0.0627443,0.0903108,(26),1.28636,(178),none
22,5.14291,(196),0.0555357,0.174677,(19),1.38374,(162),none
23,3.54899,(163),0.0414698,0.0231994,(51),1.51414,(138),none
24,2.68742,(131),0.0379841,0.0283282,(45),1.23959,(182),none
25,4.99926,(193),0.0355143,0.0238156,(49),1.49813,(141),none
26,3.23507,(154),0.031715,0.0872562,(28),1.03566,(200),none
27,5.37031,(197),0.0301355,0.089943,(27),1.39653,(158),none
28,3.66759,(171),0.0281888,0.068002,(31),0.692284,(215),none
29,3.34801,(155),0.026715,0.0606006,(35),1.34716,(169),none
30,2.40269,(111),0.0234035,0.0233521,(50),0.758446,(210),none
31,2.63311,(127),0.0228188,0.0184824,(57),1.15788,(192),none
32,3.92391,(179),0.0221294,0.0248052,(47),2.1556,(76),none
33,5.0651,(195),0.0208042,0.0241218,(48),1.59726,(128),none
34,2.52744,(123),0.0204037,0.016153,(63),1.22044,(184),none
35,3.89146,(178),0.0198449,0.0148379,(72),1.68062,(115),none
36,2.91699,(139),0.0197664,0.00865135,(104),4.12535,(7),none
37,4.53969,(189),0.0194123,0.0739614,(30),1.33147,(171),none
38,2.79381,(136),0.0176166,0.0652129,(32),1.45134,(151),none
39,4.69094,(191),0.0163139,0.0478944,(37),1.37338,(166),none
40,2.94463,(140),0.0157516,0.0223913,(52),1.11666,(195),none
41,1.86873,(52),0.0150993,0.0174336,(60),0.7455,(212),none
42,2.57374,(125),0.0144864,0.0402524,(39),1.5193,(137),none
43,3.86608,(177),0.0139711,0.0218799,(53),1.69881,(114),none
