Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,16.9578,(102),80564.4,100547.0,(0),3.47273,(22),none
1,6.74941,(99),1.61554,0.629691,(4),4.23504,(11),none
2,5.94403,(98),1.20921,0.248598,(13),44.8739,(0),none
3,8.56776,(101),0.937728,3.3896,(1),3.41907,(24),none
4,1.51675,(68),0.731836,0.178355,(22),2.75685,(32),none
5,1.49522,(67),0.702973,0.185191,(16),2.81102,(28),none
6,1.48943,(66),0.613302,0.187996,(15),5.24324,(7),none
7,5.36951,(97),0.499911,0.282564,(6),7.31359,(3),none
8,1.55136,(69),0.38489,0.182206,(17),2.75702,(31),none
9,1.63939,(70),0.38489,0.182206,(18),1.41991,(93),none
10,1.64595,(71),0.38489,0.182206,(19),2.29824,(44),none
11,1.66745,(72),0.38489,0.182206,(20),1.40629,(94),none
12,1.67439,(73),0.38489,0.182206,(21),2.12242,(50),none
13,2.09986,(84),0.33112,0.317077,(5),2.63606,(36),none
14,2.72264,(90),0.309374,0.274425,(7),4.72282,(8),none
15,4.28079,(95),0.296284,0.96884,(3),4.01634,(15),none
16,2.12286,(85),0.257505,0.274377,(8),2.6361,(35),none
17,2.14663,(86),0.257505,0.274377,(9),3.71709,(16),none
18,1.24172,(57),0.206876,0.155685,(23),2.48455,(39),none
19,1.24749,(58),0.206876,0.155685,(24),2.53872,(38),none
20,1.26653,(59),0.206876,0.155685,(25),2.37756,(42),none
21,1.28265,(60),0.206876,0.155685,(26),2.43298,(41),none
22,7.86116,(100),0.186404,1.03916,(2),3.44837,(23),none
23,1.47815,(65),0.13348,0.130996,(34),3.35158,(25),none
24,1.87777,(77),0.115196,0.127203,(37),3.64957,(18),none
25,1.89289,(78),0.115196,0.127203,(38),3.58193,(21),none
26,1.35541,(62),0.108725,0.14029,(33),0.919346,(102),none
27,1.7404,(76),0.0843786,0.0870177,(47),2.6362,(34),none
