Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,15.0689,(91),0.0690935,0.876173,(5),0.000365858,(27),none
1,31.3913,(97),0.033781,10.4497,(0),0.00109074,(5),none
2,18.3594,(94),0.00963516,1.94286,(2),0.000493086,(18),none
3,20.1675,(95),0.00932455,2.72649,(1),0.000569448,(13),none
4,8.264,(86),0.00864888,0.379435,(9),0.000123257,(65),none
5,7.7941,(85),0.00629006,0.36281,(10),0.000135467,(57),none
6,12.5931,(89),0.00314599,0.912721,(4),0.000239373,(37),none
7,11.8077,(88),0.00286128,0.236938,(13),0.000573248,(12),none
8,9.0808,(87),0.00149863,0.40939,(8),0.000115992,(73),none
9,16.6878,(92),0.00130487,0.928258,(3),0.000448089,(21),none
10,24.4236,(96),0.00103736,0.71607,(6),0.000835691,(8),none
11,13.6184,(90),0.000725227,0.314651,(11),0.000306069,(31),none
12,17.1986,(93),0.000715725,0.164641,(14),0.000590019,(10),none
13,3.86006,(62),0.000632486,0.0735716,(22),0.000178505,(48),none
14,5.35705,(78),0.000590863,0.246116,(12),0.000118689,(70),none
15,3.40399,(55),0.00055336,0.0514332,(29),0.000468996,(20),none
16,5.20844,(77),0.000391669,0.0187473,(56),0.000738177,(9),none
17,5.64599,(79),0.000315758,0.0659355,(24),0.000181724,(44),none
18,4.06599,(64),0.000298483,0.0382974,(35),0.00103461,(6),none
19,4.09848,(65),0.000288944,0.0447063,(32),0.00053517,(15),none
20,4.95198,(74),0.000270125,0.141181,(16),0.000140503,(56),none
21,3.56626,(59),0.000267537,0.0318934,(39),0.00132624,(2),none
22,6.18427,(81),0.000250595,0.439994,(7),7.6693e-05,(94),none
23,3.19879,(53),0.000241284,0.0649578,(25),0.000174534,(49),none
24,4.72673,(73),0.000228166,0.0808575,(21),0.000426949,(23),none
25,3.4256,(56),0.000209868,0.0297206,(45),0.000432071,(22),none
26,3.02283,(48),0.000181336,0.0238397,(51),0.000252926,(35),none
27,6.65201,(83),0.00017111,0.123206,(17),8.97405e-05,(88),none
28,5.02876,(75),0.000149387,0.0841376,(20),0.000127791,(61),none
29,4.5884,(72),0.000146065,0.023774,(52),0.00290676,(0),none
30,5.7197,(80),0.00014409,0.0587076,(28),0.000109652,(78),none
31,7.65113,(84),0.000129591,0.153776,(15),0.00014751,(55),none
32,3.50456,(58),0.000116147,0.00808735,(81),0.00153661,(1),none
33,6.5257,(82),0.000115195,0.121848,(18),8.47065e-05,(90),none
34,3.25673,(54),0.000112889,0.0213892,(55),0.000411006,(25),none
35,4.38352,(70),0.000112194,0.0722717,(23),0.000589033,(11),none
36,4.20501,(67),0.000110398,0.0499576,(30),0.000224869,(38),none
37,5.07401,(76),9.06916e-05,0.084303,(19),0.000135439,(58),none
38,3.10652,(50),9.0541e-05,0.0394236,(34),0.00014838,(54),none
39,2.79863,(43),8.64774e-05,0.0300841,(43),0.000201134,(42),none
40,4.44098,(71),8.57925e-05,0.0266191,(46),0.00111082,(4),none
41,2.63469,(39),8.10467e-05,0.0382627,(36),6.15741e-05,(96),none
42,2.17018,(26),7.9185e-05,0.0306875,(42),0.000161462,(51),none
43,2.29494,(30),7.71361e-05,0.0363986,(38),0.000179621,(46),none
44,3.14291,(52),7.54699e-05,0.0299522,(44),0.000123371,(64),none
45,3.91796,(63),7.24621e-05,0.0113414,(72),0.000426194,(24),none
46,2.10997,(23),6.74098e-05,0.011,(73),0.000161491,(50),none
47,2.68582,(40),6.58145e-05,0.0102373,(76),0.000118154,(72),none
48,4.2713,(69),5.46303e-05,0.0257735,(48),0.000332518,(28),none
49,2.13118,(25),5.36693e-05,0.0145563,(62),0.000212576,(40),none
50,4.25731,(68),5.35091e-05,0.0166035,(60),0.000321295,(29),none
51,3.7518,(60),5.15961e-05,0.0647101,(26),0.000119499,(68),none
52,3.77869,(61),5.04536e-05,0.0494934,(31),0.000121384,(67),none
53,3.07513,(49),4.91902e-05,0.00989503,(78),0.000568813,(14),none
54,2.12083,(24),4.89726e-05,0.0123554,(69),0.000181704,(45),none
55,2.83671,(44),4.79096e-05,0.0308343,(40),0.000289922,(34),none
56,2.61258,(38),4.70039e-05,0.0151706,(61),6.78527e-05,(95),none
57,2.40192,(34),4.37304e-05,0.0124529,(68),0.000102541,(83),none
58,2.28399,(28),4.36266e-05,0.00674963,(87),0.000206065,(41),none
59,2.08698,(21),4.12671e-05,0.0101597,(77),0.000155305,(53),none
60,1.83764,(14),3.87159e-05,0.0248438,(49),0.000109344,(79),none
61,3.1178,(51),3.77689e-05,0.00198752,(96),0.00113012,(3),none
62,2.10114,(22),3.54429e-05,0.00528446,(89),0.000190219,(43),none
63,2.33477,(31),3.51532e-05,0.00764642,(82),0.000366961,(26),none
64,2.72731,(41),3.46165e-05,0.0259624,(47),0.000102175,(84),none
65,2.0389,(17),3.42569e-05,0.00895068,(80),0.000105072,(82),none
66,2.74165,(42),3.30545e-05,0.0243932,(50),0.000134214,(59),none
67,2.96854,(46),3.27962e-05,0.0307679,(41),0.000121664,(66),none
68,2.86807,(45),3.00348e-05,0.00988734,(79),0.000859744,(7),none
69,1.72606,(9),2.99975e-05,0.0142041,(63),0.000111325,(77),none
70,2.03246,(16),2.91395e-05,0.0135955,(65),0.000102109,(85),none
71,2.59366,(37),2.88316e-05,0.036566,(37),5.96129e-05,(97),none
72,2.54112,(36),2.85593e-05,0.0167117,(59),0.000108745,(80),none
73,1.80851,(12),2.82374e-05,0.010465,(75),0.000158268,(52),none
74,2.37575,(33),2.65206e-05,0.0216284,(54),8.06627e-05,(92),none
75,2.36363,(32),2.56052e-05,0.0137198,(64),9.5294e-05,(87),none
76,2.05096,(18),2.41797e-05,0.0133895,(66),0.000118255,(71),none
77,2.2899,(29),2.29538e-05,0.00313415,(93),0.000300117,(32),none
78,1.7106,(8),1.96475e-05,0.0125047,(67),0.000106379,(81),none
79,2.97919,(47),1.88499e-05,0.0118394,(71),0.000123935,(63),none
80,2.23901,(27),1.82094e-05,0.0408569,(33),0.000101058,(86),none
81,3.47214,(57),1.8081e-05,0.0174628,(57),0.000511975,(16),none
82,1.67251,(6),1.77737e-05,0.00742844,(84),0.000222503,(39),none
83,2.42832,(35),1.68626e-05,0.0590223,(27),7.75658e-05,(93),none
84,1.78778,(11),1.52601e-05,0.00506724,(91),0.000179208,(47),none
85,1.81317,(13),1.49594e-05,0.00133079,(97),0.000496844,(17),none
86,4.15152,(66),1.3443e-05,0.00642656,(88),0.000316007,(30),none
87,2.06199,(19),1.16833e-05,0.00274269,(94),0.000479538,(19),none
88,2.07875,(20),1.1067e-05,0.00514052,(90),0.000292541,(33),none
89,1.66544,(5),1.10168e-05,0.0118653,(70),0.000124869,(62),none
90,1.75113,(10),1.01773e-05,0.00206914,(95),0.000242078,(36),none
91,1.56361,(3),8.31073e-06,0.0170035,(58),0.000111707,(76),none
92,1.60014,(4),6.38213e-06,0.00705082,(86),0.000119118,(69),none
93,1.46295,(2),4.66457e-06,0.00711555,(85),0.000132531,(60),none
94,1.41492,(0),4.0995e-06,0.00761481,(83),8.11979e-05,(91),none
95,1.96735,(15),3.96552e-06,0.022974,(53),8.96643e-05,(89),none
96,1.69373,(7),3.29582e-06,0.0106603,(74),0.000113456,(75),none
97,1.43614,(1),2.48688e-06,0.00438072,(92),0.000113649,(74),none
