Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,20.1684,(297),20.0484,2316.82,(0),0.00664529,(34),none
1,14.0644,(293),0.0790626,0.372377,(8),0.0327346,(2),none
2,14.2163,(294),0.0707751,0.150626,(22),0.0322886,(3),none
3,14.6708,(295),0.0431849,0.356106,(9),0.0143536,(12),none
4,18.1038,(296),0.0343569,5.15566,(1),0.0063278,(36),none
5,11.5072,(289),0.0322415,0.303249,(12),0.0044358,(51),none
6,10.5367,(288),0.0218024,0.851398,(2),0.00266091,(87),none
7,8.99018,(282),0.0192414,0.238186,(16),0.00221003,(105),none
8,8.40389,(279),0.0175802,0.372385,(7),0.00177239,(140),none
9,9.5092,(284),0.0123806,0.733593,(3),0.00210487,(116),none
10,11.7652,(290),0.0120071,0.295049,(13),0.00533645,(42),none
11,10.1844,(286),0.0104715,0.103651,(26),0.00298662,(75),none
12,12.0174,(291),0.00893708,0.594917,(4),0.00675861,(33),none
13,9.96232,(285),0.00847969,0.175517,(19),0.00233509,(99),none
14,12.6055,(292),0.00709669,0.39968,(6),0.0173109,(7),none
15,6.41581,(269),0.00657481,0.232076,(18),0.0077537,(24),none
16,8.81166,(280),0.00655707,0.122873,(23),0.00230802,(101),none
17,7.82435,(277),0.0057038,0.319423,(11),0.00165398,(146),none
18,7.97665,(278),0.00519313,0.427013,(5),0.00164775,(148),none
19,6.71586,(270),0.00472076,0.0837861,(31),0.0106186,(19),none
20,10.3638,(287),0.00441681,0.257854,(14),0.00255701,(91),none
21,9.19424,(283),0.00405951,0.0130932,(98),0.053622,(1),none
22,7.17794,(273),0.00370474,0.167919,(20),0.00214549,(111),none
23,8.86337,(281),0.00313805,0.100479,(28),0.00215269,(110),none
24,6.80493,(271),0.00287598,0.0776818,(35),0.00566913,(40),none
25,7.04259,(272),0.00277241,0.235393,(17),0.00254663,(92),none
26,7.44652,(275),0.00232989,0.248946,(15),0.00180243,(134),none
27,5.17066,(253),0.00229328,0.0974463,(29),0.00133297,(176),none
28,7.51052,(276),0.00209172,0.040324,(45),0.00211428,(114),none
29,5.77981,(264),0.00208444,0.0493836,(40),0.00179515,(136),none
30,7.24051,(274),0.00195571,0.0185198,(76),0.00416794,(53),none
31,4.72926,(243),0.00182226,0.0484923,(41),0.00157472,(154),none
32,5.92683,(266),0.00174526,0.331875,(10),0.00133296,(177),none
33,5.07612,(252),0.00143409,0.0393381,(46),0.00411162,(54),none
34,4.97106,(250),0.00136585,0.0650638,(36),0.00463808,(46),none
35,5.55673,(259),0.00134787,0.160384,(21),0.00104236,(213),none
36,5.2524,(254),0.0011906,0.096908,(30),0.0010756,(204),none
37,4.7926,(246),0.00116442,0.0370754,(51),0.00112154,(196),none
38,5.72549,(263),0.00113176,0.0147522,(92),0.00715011,(30),none
39,4.67177,(242),0.00112409,0.0228304,(66),0.0031274,(71),none
40,6.31203,(268),0.00112329,0.10074,(27),0.00372766,(58),none
41,5.86523,(265),0.00106755,0.116403,(24),0.00127904,(181),none
42,4.60915,(241),0.00103003,0.0818512,(33),0.00107544,(205),none
43,6.2712,(267),0.000937255,0.0524498,(39),0.00313801,(69),none
44,4.1376,(223),0.000834745,0.0354017,(54),0.00617686,(38),none
45,4.36491,(229),0.000743946,0.0392868,(47),0.00187864,(129),none
46,4.3043,(228),0.000725251,0.0469016,(43),0.00165693,(145),none
47,5.45108,(258),0.00071719,0.0787095,(34),0.000996471,(219),none
48,5.40119,(257),0.000711603,0.0833338,(32),0.000988331,(222),none
49,4.12176,(222),0.000682072,0.0171663,(80),0.0044405,(50),none
50,4.50746,(238),0.000647238,0.035978,(52),0.00194316,(125),none
51,4.2368,(225),0.000600302,0.0544314,(38),0.00217528,(108),none
