Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,65.2813,(13),4617.21,8487.51,(0),0.00637448,(11),none
1,44.8426,(12),18.357,6.04202,(2),0.0117534,(9),none
2,38.5809,(11),7.95264,5.39064,(3),0.00190999,(12),none
3,29.1752,(9),3.74317,3.98737,(4),0.00736749,(10),none
4,30.855,(10),3.4504,8.12054,(1),0.000631158,(13),none
5,24.3334,(7),1.00812,2.65044,(5),0.0506645,(6),none
6,25.3205,(8),0.665917,0.448355,(12),0.0471699,(7),none
7,19.713,(5),0.306214,2.16618,(6),0.141862,(2),none
8,21.5096,(6),0.286497,1.86775,(7),0.0996011,(4),none
9,15.344,(2),0.0734951,0.919209,(9),0.126453,(3),none
10,17.2096,(4),0.0630046,1.00189,(8),0.167296,(1),none
11,13.9645,(0),0.045616,0.77076,(10),0.0293746,(8),none
12,14.5106,(1),0.0349335,0.759555,(11),0.0827465,(5),none
13,16.3844,(3),0.0199051,0.231282,(13),0.19054,(0),none
