Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,959.279,(23),11003000.0,157033.0,(0),18.2299,(15),none
1,610.609,(22),37543.0,71.9692,(2),47.0732,(7),none
2,542.471,(21),17413.2,27.9215,(4),124.35,(2),none
3,417.507,(20),13444.6,124.4,(1),18.9268,(13),none
4,374.485,(19),3783.94,26.307,(5),25.0554,(9),none
5,245.776,(11),1006.33,16.4374,(8),13.4969,(21),none
6,334.271,(17),911.903,25.5915,(6),19.458,(12),none
7,220.732,(8),804.131,9.48234,(9),18.324,(14),none
8,309.891,(15),553.775,7.59554,(11),31.69,(8),none
9,276.867,(14),546.54,32.689,(3),16.224,(19),none
10,320.588,(16),513.593,3.12524,(18),77.4721,(5),none
11,232.141,(9),423.71,5.80053,(14),20.4216,(11),none
12,355.529,(18),402.091,3.49331,(16),79.4303,(4),none
13,198.145,(3),328.31,2.89948,(19),17.1605,(18),none
14,214.364,(7),281.143,3.97665,(15),24.9498,(10),none
15,194.387,(2),245.291,6.22366,(13),129.769,(0),none
16,201.166,(4),146.158,8.11794,(10),15.6715,(20),none
17,265.144,(13),115.532,6.36713,(12),17.4521,(17),none
18,237.076,(10),106.962,1.01622,(20),105.375,(3),none
19,211.284,(6),89.2108,0.959168,(21),54.8128,(6),none
20,259.944,(12),51.6475,3.21752,(17),17.7402,(16),none
21,209.616,(5),25.427,0.425168,(22),127.889,(1),none
22,0.550184,(0),0.0705581,0.29934,(23),4.79028,(23),none
23,1.69578,(1),0.0,23.8077,(7),6.15838,(22),none
