Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,291.525,(9),9879.38,837.005,(0),0.262194,(1),none
1,127.908,(4),501.293,11.2546,(5),0.17199,(2),none
2,95.2374,(0),470.323,7.04452,(9),2.60099,(0),none
3,215.339,(8),460.799,52.9268,(1),0.0924372,(4),none
4,144.81,(5),354.156,13.504,(4),0.117056,(3),none
5,117.293,(3),178.239,8.7925,(8),0.0752227,(5),none
6,110.001,(2),119.574,9.19552,(6),0.0470942,(8),none
7,182.379,(7),113.598,28.4886,(2),0.0593779,(6),none
8,98.6614,(1),98.1772,8.82685,(7),0.0286419,(9),none
9,157.516,(6),88.5034,18.6419,(3),0.0571815,(7),none
