Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,334.706,(12),5291.79,9.37674,(0),2329.03,(1),none
1,182.467,(11),1645.16,2.47905,(1),2698.12,(0),none
2,177.35,(10),914.952,1.35199,(3),1817.03,(2),none
3,161.989,(9),812.052,2.01445,(2),1319.13,(3),none
4,98.2194,(7),103.6,0.603677,(4),564.179,(4),none
5,110.647,(8),59.9355,0.468887,(5),328.915,(7),none
6,82.1545,(4),49.8682,0.40415,(6),370.995,(5),none
7,93.0969,(6),46.8829,0.389358,(7),336.612,(6),none
8,84.9855,(5),28.0858,0.364343,(8),229.571,(8),none
9,76.6157,(3),18.8949,0.299919,(9),199.396,(9),none
10,64.7789,(2),9.86769,0.198671,(10),149.138,(10),none
11,55.7563,(0),7.11357,0.182938,(11),115.521,(11),none
12,61.5607,(1),6.18752,0.17054,(12),103.347,(12),none
