Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,435.27,(7),12353.7,17.4643,(1),2156.03,(0),none
1,534.115,(8),7822.15,15.9682,(2),1409.43,(1),none
2,646.83,(9),2297.73,21.2879,(0),284.935,(3),none
3,172.031,(5),222.132,1.18834,(5),493.27,(2),none
4,243.619,(6),137.384,3.44619,(3),127.015,(8),none
5,129.494,(2),59.6807,0.747207,(7),219.406,(4),none
6,147.293,(3),55.9841,1.50382,(4),132.249,(7),none
7,154.125,(4),55.8397,0.937948,(6),160.153,(6),none
8,121.257,(1),48.1193,0.698186,(8),199.062,(5),none
9,109.393,(0),18.5215,0.460178,(9),105.683,(9),none
