Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,857.155,(117),108199.0,58.0455,(0),6654.47,(1),none
1,476.035,(115),28669.4,12.546,(2),7185.23,(0),none
2,236.177,(109),3367.83,1.98683,(8),4203.89,(2),none
3,269.239,(111),2657.55,2.78557,(6),2512.52,(4),none
4,245.276,(110),2149.84,2.27645,(7),2449.28,(5),none
5,285.297,(112),1448.42,2.9712,(5),1268.09,(10),none
6,175.247,(102),1402.57,1.21404,(12),3090.75,(3),none
7,593.133,(116),1029.41,14.7205,(1),189.814,(74),none
8,210.089,(107),887.166,1.52844,(10),1454.19,(8),none
9,396.952,(114),781.647,5.79782,(3),348.879,(45),none
10,199.943,(106),746.877,1.30271,(11),1392.56,(9),none
11,154.816,(98),587.697,0.701668,(17),2048.59,(6),none
12,183.07,(103),563.136,1.00893,(13),1466.0,(7),none
13,368.387,(113),397.443,4.94571,(4),213.744,(64),none
14,167.88,(101),294.539,0.869129,(16),811.022,(21),none
15,185.243,(105),280.903,0.892642,(14),770.515,(23),none
16,151.722,(97),279.859,0.60075,(21),1065.98,(16),none
17,150.533,(96),279.075,0.551586,(23),1172.15,(12),none
18,118.409,(87),208.407,0.422522,(28),1209.02,(11),none
19,119.243,(88),203.104,0.427413,(27),1133.94,(14),none
20,137.898,(94),201.321,0.598288,(22),860.279,(18),none
21,106.267,(81),179.799,0.390154,(31),1142.33,(13),none
22,229.874,(108),159.658,1.80896,(9),261.986,(55),none
23,111.762,(84),151.368,0.344186,(36),1011.71,(17),none
24,149.615,(95),138.98,0.683863,(18),592.77,(27),none
25,156.112,(99),129.592,0.662852,(19),478.064,(33),none
26,126.034,(91),123.581,0.537537,(24),574.394,(29),none
27,115.701,(86),122.027,0.416767,(30),702.761,(25),none
28,164.363,(100),114.314,0.876534,(15),338.282,(47),none
29,92.0384,(67),108.047,0.233149,(48),1109.17,(15),none
30,97.9017,(73),95.3657,0.283552,(40),807.542,(22),none
31,130.146,(92),84.619,0.500761,(25),400.828,(37),none
32,84.236,(58),76.7633,0.229559,(49),819.151,(20),none
33,132.271,(93),64.7642,0.454163,(26),360.598,(43),none
34,81.7308,(54),62.0491,0.205015,(55),731.809,(24),none
35,90.3944,(64),61.2828,0.176299,(59),833.841,(19),none
36,184.226,(104),60.6714,0.658548,(20),258.401,(56),none
37,114.164,(85),60.482,0.383912,(32),382.716,(38),none
38,123.384,(90),56.2858,0.417646,(29),314.702,(50),none
39,109.55,(82),55.2494,0.371395,(34),371.021,(41),none
40,94.2207,(70),44.9592,0.234698,(47),434.762,(34),none
41,104.943,(80),44.4934,0.289689,(38),356.045,(44),none
42,86.4693,(60),44.2957,0.180841,(58),589.783,(28),none
43,91.7195,(66),41.107,0.223575,(50),484.738,(32),none
44,87.5904,(61),39.8327,0.216227,(52),429.247,(35),none
45,93.1096,(69),37.1387,0.353279,(35),193.631,(71),none
46,75.0064,(47),33.7092,0.159024,(66),496.623,(31),none
47,66.8104,(31),30.9178,0.128243,(79),594.487,(26),none
48,79.857,(50),29.6607,0.170366,(62),403.189,(36),none
49,69.7943,(34),26.8869,0.114116,(87),565.414,(30),none
50,90.6192,(65),26.2098,0.183963,(57),369.423,(42),none
51,101.137,(77),25.2749,0.287987,(39),211.81,(65),none
52,122.144,(89),24.9351,0.373848,(33),153.405,(84),none
53,102.428,(79),24.2065,0.238506,(46),240.271,(59),none
54,74.716,(46),22.6458,0.146145,(72),375.066,(40),none
55,76.2102,(48),19.7784,0.174538,(61),278.209,(53),none
56,83.0895,(56),19.1776,0.169139,(63),303.404,(51),none
57,70.134,(35),18.995,0.12732,(80),342.8,(46),none
58,99.339,(75),17.7263,0.257903,(42),187.651,(76),none
59,73.7633,(44),17.6883,0.154396,(68),271.997,(54),none
60,88.5639,(62),17.1178,0.209135,(53),192.679,(72),none
61,98.3805,(74),15.3692,0.220408,(51),159.725,(82),none
62,101.856,(78),14.7677,0.260264,(41),135.119,(94),none
63,90.1128,(63),13.5859,0.19935,(56),198.508,(69),none
64,95.8498,(72),13.4108,0.2554,(43),128.739,(98),none
65,81.1713,(53),13.0015,0.137273,(75),233.02,(60),none
66,71.9745,(40),11.7133,0.123018,(82),224.225,(63),none
67,63.6357,(27),11.6724,0.0926879,(92),330.763,(48),none
68,71.0253,(37),11.5495,0.141178,(74),198.93,(68),none
69,74.2357,(45),11.4177,0.146843,(71),186.664,(78),none
70,63.0655,(26),11.2732,0.103651,(89),253.249,(57),none
71,80.5584,(51),11.1768,0.155803,(67),172.054,(81),none
72,94.7325,(71),10.9847,0.20546,(54),120.763,(103),none
73,99.9893,(76),10.9007,0.243843,(45),104.427,(112),none
