Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,979.698,(120),4414870.0,14601.6,(0),13.8404,(7),none
1,359.955,(119),79341.7,374.787,(1),8.79097,(55),none
2,312.016,(117),2894.99,43.1344,(4),7.07163,(84),none
3,194.307,(114),2686.57,48.905,(3),5.71341,(102),none
4,176.469,(113),1803.99,17.0949,(7),3.43209,(114),none
5,253.198,(116),1646.45,50.3539,(2),7.70749,(73),none
6,140.723,(110),831.224,19.9589,(6),5.29803,(105),none
7,165.238,(112),576.777,9.21037,(8),8.24191,(68),none
8,128.336,(108),525.007,9.18967,(9),2.84812,(116),none
9,246.686,(115),332.362,6.20431,(10),6.96428,(88),none
10,161.721,(111),179.258,3.04432,(15),6.42806,(94),none
11,126.029,(107),176.621,1.82936,(29),3.9952,(111),none
12,124.245,(106),161.384,1.32219,(31),6.25786,(95),none
13,137.947,(109),115.138,2.28479,(21),5.85249,(101),none
14,99.6687,(97),92.7232,2.2697,(22),4.33521,(109),none
15,59.4494,(52),78.4525,0.886122,(41),111.907,(1),none
16,90.8426,(93),63.5921,2.26081,(23),4.44036,(107),none
17,121.859,(105),63.4029,1.83887,(28),16.1226,(5),none
18,96.8746,(96),63.1798,2.50549,(19),6.84558,(90),none
19,59.5202,(53),56.4261,0.897864,(40),2.54142,(117),none
20,76.8012,(82),56.1135,1.75489,(30),3.49666,(113),none
21,94.5793,(95),54.3858,2.0625,(26),6.07265,(97),none
22,117.718,(104),43.376,3.80452,(12),10.1715,(29),none
23,89.6378,(92),40.4535,1.00018,(39),5.21693,(106),none
24,72.5816,(76),37.521,1.31135,(32),3.13769,(115),none
25,102.165,(98),30.9756,3.26068,(14),7.89584,(71),none
26,110.185,(101),20.9621,2.36166,(20),8.9549,(51),none
27,61.7111,(58),17.2284,0.840496,(42),1.30774,(120),none
28,83.6019,(88),16.7649,2.09302,(25),8.45453,(63),none
29,353.51,(118),16.357,2.74349,(17),9.41567,(42),none
30,79.5828,(85),14.2421,1.13521,(35),6.42856,(93),none
31,75.6207,(81),13.8397,1.01632,(38),8.55717,(58),none
32,72.026,(75),13.5681,0.425064,(57),6.14685,(96),none
33,53.3978,(42),12.898,0.683421,(45),5.29883,(104),none
34,106.537,(100),12.0666,3.3343,(13),9.15187,(47),none
35,61.437,(57),11.6805,0.217882,(88),1.36742,(119),none
36,54.3796,(44),11.0987,0.402261,(58),2.2957,(118),none
37,70.8389,(73),9.97643,0.727444,(44),7.38525,(80),none
38,81.2953,(87),9.70374,2.12685,(24),8.38091,(65),none
39,52.6864,(41),8.55964,0.636985,(48),5.89246,(99),none
40,114.313,(103),8.00964,3.04382,(16),10.7744,(22),none
41,78.8104,(84),7.7685,0.623665,(49),7.03099,(85),none
42,93.2892,(94),7.18002,1.06022,(36),9.965,(34),none
43,88.9907,(91),5.71327,0.437076,(55),13.4613,(10),none
44,105.71,(99),5.60029,0.586765,(50),8.48081,(62),none
45,54.839,(45),5.42715,1.95331,(27),8.37039,(66),none
46,44.288,(6),5.41448,0.391113,(61),7.17927,(83),none
47,60.7694,(55),5.0378,0.432885,(56),13.5737,(8),none
48,51.5459,(37),4.64842,0.198534,(91),4.33395,(110),none
49,46.6094,(17),4.27141,0.489515,(53),6.04996,(98),none
50,59.1763,(51),4.22257,0.201413,(90),17.1021,(4),none
51,68.4778,(69),3.94398,1.05586,(37),8.82579,(54),none
52,57.1439,(47),3.85765,0.662394,(46),8.69259,(57),none
53,50.948,(35),3.51797,0.339854,(67),7.54533,(77),none
54,75.1091,(80),3.41078,0.388895,(62),8.00728,(70),none
55,112.852,(102),3.3622,1.1799,(34),10.1314,(30),none
56,71.6794,(74),3.09545,0.228143,(85),12.1019,(15),none
