Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,432.428,(14),13107.0,10.4575,(2),3883.39,(2),none
1,366.727,(13),11476.4,7.33236,(3),4856.64,(1),none
2,705.83,(16),11408.2,35.2,(0),1121.79,(10),none
3,599.355,(15),10141.1,19.4398,(1),1495.44,(7),none
4,230.467,(9),4760.85,2.21653,(6),5646.72,(0),none
5,243.619,(10),2971.7,2.18623,(7),3389.83,(4),none
6,218.853,(8),2713.0,2.03748,(8),3658.7,(3),none
7,280.092,(12),1935.81,3.72518,(4),1525.98,(6),none
8,251.39,(11),462.495,2.36966,(5),514.889,(15),none
9,131.243,(3),445.951,0.808221,(12),1630.09,(5),none
10,146.619,(5),367.259,0.880875,(11),1140.91,(9),none
11,156.059,(6),256.416,1.08799,(10),700.508,(13),none
12,113.966,(1),253.112,0.586565,(15),1234.53,(8),none
13,200.667,(7),231.36,1.81609,(9),383.798,(16),none
14,120.571,(2),180.739,0.590132,(14),839.423,(11),none
15,138.366,(4),152.854,0.714229,(13),553.739,(14),none
16,109.307,(0),133.366,0.486523,(16),755.711,(12),none
