0.103125,0.529189
0.531508,2.41016
2.46875,7.56332
7.57935,8.29867
8.32793,15.4688
15.6836,21.3119
21.3385,22.8497
22.8935,26.9849
26.9951,30.9099
30.9938,34.6664
35.3141,38.4769
38.5076,40.8921
41.0396,43.9326
45.7038,51.3154
51.3507,56.7774
57.5688,61.0811
61.1125,62.4198
62.4247,66.8063
66.9214,71.5245
71.6001,75.1862
77.0457,82.8762
87.6873,92.5055
92.5431,96.6664
100.831,110.889
128.918,138.058
138.778,143.651
154.167,158.721
158.738,160.543
160.572,163.652
163.921,165.874
165.893,167.64
167.65,173.588
173.684,177.54
177.557,181.917
182.774,187.489
187.59,192.88
193.329,202.442
205.253,213.857
214.459,219.43
225.875,229.565
233.032,236.665
236.689,239.873
248.212,250.481
252.674,260.109
261.228,264.729
268.965,275.964
276.582,281.081
281.114,286.927
307.417,312.214
316.514,323.146
323.304,328.688
330.555,333.352
333.384,339.071
339.157,345.029
345.052,347.807
348.034,352.114
359.714,365.967
366.397,369.879
378.853,383.033
385.508,390.032
397.689,401.752
420.236,424.096
425.916,430.22
435.175,439.146
443.694,450.97
463.782,469.365
469.431,476.237
477.088,482.586
482.845,491.167
491.292,498.091
498.122,501.497
502.732,507.005
507.025,512.63
526.061,530.212
538.293,546.452
555.751,560.058
567.526,573.633
573.663,578.841
583.799,602.107
602.457,622.587
632.485,643.958
650.062,660.067
761.836,774.464
891.386,905.646
